newid,state,fy,x2,x1fte,state_abbrev,state_fips,fips,year,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,y,x1,x3,x4,x5,MD
6,COLORADO,2010,187231,6448.9434,CO,8,8,2009,4972195,485310,165.46431,39982.383,49996.75,4122.3271,822.720838,1207.442138,198800.195584,248593.596416,20497.014784,0
6,COLORADO,2011,195621,7020.0181,CO,8,8,2010,5048029,491061,139.54665,40683.684,50542.598,4316.9063,704.435522,1373.262998,205372.407808,255140.49536,21791.868928,0
6,COLORADO,2012,192541,7425.5034,CO,8,8,2011,5116411,497160,115.0336,43615.18,51683.023,4140.9473,588.559185,1429.713875,223153.19296,264431.599616,21186.789376,0
6,COLORADO,2013,188405,8023.7095,CO,8,8,2012,5186330,501944,111.90031,45724.34,52738.543,4409.7798,580.351954,1511.706976,237141.508096,273519.49312,22870.573056,0
6,COLORADO,2014,184836,9032.2051,CO,8,8,2013,5262556,508501,118.15277,47368.918,54784.25,4442.4897,621.785583,1669.476695,249281.593344,288305.184768,23378.85184,0
6,COLORADO,2015,181867,9061.1357,CO,8,8,2014,5342311,514413,134.67072,50784.672,57385.48,4690.4272,719.452848,1647.921581,271307.505664,306571.083776,25057.722368,0
6,COLORADO,2016,180264,9708.5088,CO,8,8,2015,5440445,519135,146.47005,52244.602,58553.098,4697.4941,796.86223,1750.094665,284233.89184,318554.898432,25556.45952,0
6,COLORADO,2017,182212,10212.018,CO,8,8,2016,5530105,521486,145.22914,52364.398,59559.141,4956.2886,803.132381,1860.752163,289580.613632,329368.305664,27408.795648,0
7,CONNECTICUT,1991,63332,2123.729,CT,9,9,1990,3291967,345427,134.75226,26394.281,30428.313,2665.9404,443.6,134.5,86889.10335999999,100168.998912,8776.187904,0
7,CONNECTICUT,1992,62853,2512.2109,CT,9,9,1991,3302895,328473,128.94748,26587.523,30722.959,3096.366,425.9,157.9,87815.798784,101474.705408,10226.971648,0
7,CONNECTICUT,1993,62658,2928.5964,CT,9,9,1992,3300712,311416,105.70447,28560.293,32041.207,3314.7058,348.9,183.5,94269.300736,105758.793728,10940.889088,0
7,CONNECTICUT,1994,60914,3110.9434,CT,9,9,1993,3309175,299081,121.81284,29417.482,32539.832,3405.3689,403.1,189.5,97347.600384,107679.997952,11268.96128,0
7,CONNECTICUT,1995,59311,3213.5691,CT,9,9,1994,3316121,286738,121.25613,30188.373,34110.668,3641.646,402.1,190.6,100108.296192,113115.103232,12076.138496,0
7,CONNECTICUT,1996,57568,3567.9543,CT,9,9,1995,3324144,275925,127.94271,31780.361,37065.844,3773.2932,425.3,205.4,105642.500096,123212.201984,12542.969856,0
7,CONNECTICUT,1997,56659,3778.7466,CT,9,9,1996,3336685,267960,129.97931,33190.516,38694.48,4117.4604,433.7,214.1,110746.29632,129111.293952,13738.669056,0
7,CONNECTICUT,1998,55727,3881.4219,CT,9,9,1997,3349348,265775,138.53442,35228.289,41395.758,4325.375,464,216.3,117991.800832,138648.797184,14487.186432,0
7,CONNECTICUT,1999,56661,3997.4585,CT,9,9,1998,3365352,266491,147.17628,37834.883,43233.34,4424.0986,495.3,226.5,127327.698944,145495.40864,14888.649728,0
7,CONNECTICUT,2000,58885,4035.3088,CT,9,9,1999,3386401,268657,164.03363,39692.672,44985.246,4621.7417,555.483639,237.619156,134415.302656,152338.087936,15651.069952,0
7,CONNECTICUT,2001,60976,4059.126,CT,9,9,2000,3411777,272527,168.32149,43102.113,48625.305,4474.5127,574.275359,247.509268,147054.804992,165898.698752,15266.039808,0
7,CONNECTICUT,2002,64183,4179.5513,CT,9,9,2001,3432835,278499,178.55908,45223,50432.719,4405.9585,612.963857,268.256137,155243.102208,173127.204864,15124.928512,0
7,CONNECTICUT,2003,68062,4606.9536,CT,9,9,2002,3458749,285757,182.45633,44914.477,50945.645,4362.2749,631.070636,313.558465,155347.894272,176208.19968,15088.013312,0
7,CONNECTICUT,2004,70030,5338.4365,CT,9,9,2003,3484336,292790,179.20694,45253.789,52044.262,4942.1509,624.4172160000001,373.850696,157679.403008,181339.701248,17220.114432,0
7,CONNECTICUT,2005,72278,5779.1812,CT,9,9,2004,3496094,298738,189.1595,47556.5,56824.102,5405.1211,661.3193670000001,417.707646,166261.997568,198662.406144,18896.812032,0
7,CONNECTICUT,2006,73608,6198.4277,CT,9,9,2005,3506956,306038,199.44958,50035.016,59529.176,5666.4434,699.4609,456.253859,175470.592,208766.205952,19871.967232,0
7,CONNECTICUT,2007,74951,6349.5654,CT,9,9,2006,3517460,310891,214.67178,53945.289,63366.492,6116.9556,755.099385,475.90627,189750.39488,222889.099264,21516.146688,0
7,CONNECTICUT,2008,77088,6521.7822,CT,9,9,2007,3527270,315199,235.19427,57860.668,67344.633,6553.3188,829.593724,502.751141,204090.195968,237542.703104,23115.32544,0
7,CONNECTICUT,2009,80433,6788.1592,CT,9,9,2008,3545579,320268,233.52075,61164.988,67946.844,5948.9126,827.966248,545.992002,216865.292288,240910.90944,21092.339712,0
7,CONNECTICUT,2010,85033,6853.0957,CT,9,9,2009,3561807,325143,249.68968,59972.957,66368.898,6012.0298,889.346452,582.7393029999999,213612.101632,236393.201664,21413.689344,0
7,CONNECTICUT,2011,86281,6525.3838,CT,9,9,2010,3580171,331211,241.58246,62071.34,66380.461,6357.9868,864.906524,563.016621,222226.006016,237653.393408,22762.68032,0
7,CONNECTICUT,2012,85683,8168.2681,CT,9,9,2011,3591927,337552,215.06538,63734.426,65848.695,6949.7578,772.499132,699.881712,228929.404928,236523.700224,24963.022848,0
7,CONNECTICUT,2013,87810,8335.1553,CT,9,9,2012,3597705,341889,195.28004,64857.402,67765.703,7261.7075,702.5600020000001,731.909952,233337.798656,243800.997888,26125.481984,0
7,CONNECTICUT,2014,88681,9503.7803,CT,9,9,2013,3602470,346882,221.29591,63420.625,68461.922,7233.3584,797.211892,842.804729,228470.898688,246632.005632,26057.957376,0
7,CONNECTICUT,2015,87403,10213.028,CT,9,9,2014,3600188,350882,245.94824,66385.172,69125.609,7390.4814,885.459937,892.649331,238999.093248,248865.193984,26607.122432,0
7,CONNECTICUT,2016,85705,11634.097,CT,9,9,2015,3593862,352349,272.04501,68166.867,72365.766,7208.0239,977.692217,997.100244,244982.300672,260072.587264,25904.644096,0
7,CONNECTICUT,2017,90404,11642.985,CT,9,9,2016,3587685,352760,258.25293,69566,73500.43,7608.5757,926.530163,1052.572485,249580.896256,263696.400384,27297.173504,0
8,DELAWARE,1991,26013,3990.3125,DE,10,10,1990,669567,76390,159.80476,21457.301,29762.965,2112.9775,107,103.8,14367.099904,19928.29952,1414.780032,0
8,DELAWARE,1992,25847,4631.0981,DE,10,10,1991,683080,74953,161.32811,22246.736,31835.217,2369.0916,110.2,119.7,15196.300288,21745.999872,1618.27904,0
8,DELAWARE,1993,26649,5024.5786,DE,10,10,1992,694925,73282,160.59286,22814.404,32963.41,2348.2087,111.6,133.9,15854.30016,22907.099136,1631.828992,0
8,DELAWARE,1994,26515,5276.2588,DE,10,10,1993,706378,72181,157.42279,23311.598,33280.48,2492.8481,111.2,139.9,16466.799616,23508.598784,1760.893056,0
8,DELAWARE,1995,26542,5854.8716,DE,10,10,1994,717545,70509,165.56453,23922.262,35730.023,2701.8738,118.8,155.4,17165.299712,25637.900288,1938.716032,0
8,DELAWARE,1996,26829,6284.2446,DE,10,10,1995,729734,69225,183.62856,24902.225,37987.68,2804.1477,134,168.6,18172.000256,27720.900608,2046.281984,0
8,DELAWARE,1997,27225,6471.9927,DE,10,10,1996,740977,67676,208.91336,26227.4,39348.723,2909.2725,154.8,176.2,19433.900032,29156.499456,2155.704064,0
8,DELAWARE,1998,27401,6817.2695,DE,10,10,1997,751487,68067,190.28938,27069.398,43869.953,3185.4441,143,186.8,20342.300672,32967.698432,2393.819904,0
8,DELAWARE,1999,29654,6353.2744,DE,10,10,1998,763335,70499,210.65456,29478.932,48187.492,3238.0959,160.8,188.4,22502.299648,36783.198208,2471.751936,0
8,DELAWARE,2000,28960,7116.7129,DE,10,10,1999,774990,73303,215.29361,31187.756,52082.738,3378.9185,166.8504,206.1,24170.19904,40363.60192,2618.628096,0
8,DELAWARE,2001,28944,7460.4683,DE,10,10,2000,786373,75953,234.87581,33907.32,55176.613,3261.303,184.7,215.9358,26663.800832,43389.39904,2564.600576,0
8,DELAWARE,2002,26775,8033.6133,DE,10,10,2001,795699,78530,233.00269,36951.664,58374.211,3377.0283,185.4,215.1,29402.400768,46448.300032,2687.098112,0
8,DELAWARE,2003,31028,7779.1401,DE,10,10,2002,806169,80679,214.58472,37692.844,56759.684,3221.7639,172.991541,241.371155,30386.80064,45757.898752,2597.286144,0
8,DELAWARE,2004,29546,8416.2422,DE,10,10,2003,818003,82204,223.21681,38012.82,58388.051,3660.5344,182.592016,248.666292,31094.59968,47761.600512,2994.328064,0
8,DELAWARE,2005,30541,8591.5244,DE,10,10,2004,830803,82812,233.446,38970.371,61927.313,3944.8425,193.947638,262.393757,32376.700928,51449.397248,3277.387008,0
8,DELAWARE,2006,31269,10024.018,DE,10,10,2005,845150,83750,244.06137,39404.957,61709.875,4281.4131,206.268466,313.441019,33303.099392,52154.10176,3618.436096,0
8,DELAWARE,2007,31269,10767.056,DE,10,10,2006,859268,84759,258.26959,41041.328,64086.406,4257.5596,221.922783,336.675056,35265.499136,55067.398144,3658.384896,0
8,DELAWARE,2008,31619,11065.04,DE,10,10,2007,871749,86897,260.45172,41687,64558.145,4258.5894,227.04853,349.865514,36340.600832,56278.499328,3712.42112,0
8,DELAWARE,2009,32417,11715.081,DE,10,10,2008,883874,88587,260.93442,40722.094,61985.645,4066.2708,230.633155,379.767784,35993.198592,54787.497984,3594.07104,0
8,DELAWARE,2010,33570,12707.501,DE,10,10,2009,891730,89792,256.69907,40689.668,63776.254,4014.9753,228.90626,426.590796,36284.198912,56871.19872,3580.27392,0
8,DELAWARE,2011,34648,13508.771,DE,10,10,2010,899712,91002,221.11443,40819.395,63850.875,4526.1729,198.9393,468.051904,36725.69856,57447.399424,4072.251904,0
8,DELAWARE,2012,34672,15372.635,DE,10,10,2011,907884,92137,222.00597,43866.398,66481.398,4621.501,201.555666,533.000003,39825.600512,60357.398528,4195.787008,0
8,DELAWARE,2013,34715,16116.625,DE,10,10,2012,916868,93100,221.28233,43995.863,67595.117,4653.8027,202.886697,559.488627,40338.399232,61975.801856,4266.923008,0
8,DELAWARE,2014,35657,16645.303,DE,10,10,2013,925114,92009,234.29492,44264.164,65576.891,4458.4136,216.749517,593.521558,40949.399552,60666.10176,4124.540928,0
8,DELAWARE,2015,36742,16768.406,DE,10,10,2014,934805,89923,230.0419,45879.406,71556.102,4816.2485,215.044321,616.104774,42888.298496,66891.001856,4502.253056,0
8,DELAWARE,2016,36472,17466.906,DE,10,10,2015,944107,87442,232.15645,47823.711,75170.93,4800.4551,219.180525,637.053033,45150.69952,70969.401344,4532.143104,0
8,DELAWARE,2017,35554,17778.152,DE,10,10,2016,952698,85739,236.10933,48328.117,73002.883,4908.3945,224.940884,632.0844039999999,46042.099712,69549.70316799999,4676.217856,0
9,FLORIDA,1991,371517,915.97424,FL,12,12,1990,13033307,1213204,108.03091,19762.553,19687.199,1864.201,1408,340.3,257571.405824,256589.299712,24296.704,0
9,FLORIDA,1992,386611,1090.7605,FL,12,12,1991,13369798,1208910,101.89384,20073.242,20020.43,1939.0347,1362.3,421.7,268375.195648,267669.0944,25924.501504,0
9,FLORIDA,1993,391434,1215.786,FL,12,12,1992,13650553,1203810,99.776176,20824.504,20854.289,2058.157,1362,475.9,284266.00448,284672.589824,28094.982144,0
9,FLORIDA,1994,396520,1282.6592,FL,12,12,1993,13927185,1201031,103.33746,21640.596,21856.75,2189.9133,1439.2,508.6,301392.592896,304402.989056,30499.328,0
9,FLORIDA,1995,403791,1179.5707,FL,12,12,1994,14239444,1200973,110.25711,22309.502,22976.137,2240.6772,1570,476.3,317674.913792,327167.410176,31905.9968,0
9,FLORIDA,1996,406122,1188.8053,FL,12,12,1995,14537875,1204198,113.70988,23496.109,23865.33,2308.2461,1653.1,482.8,341583.495168,346951.18848,33556.992,0
9,FLORIDA,1997,402441,1287.3937,FL,12,12,1996,14853360,1209097,124.3557,24499.965,24971.623,2398.9875,1847.1,518.1,363906.793472,370912.493568,35633.025024,0
9,FLORIDA,1998,403535,1425.403,FL,12,12,1997,15186304,1230243,131.17741,25378.262,26452.98,2499.3032,1992.1,575.2,385402.011648,401722.998784,37955.178496,0
9,FLORIDA,1999,395610,1816.9202,FL,12,12,1998,15486559,1263093,131.04266,26853.965,27770.156,2598.7007,2029.4,718.791798,415875.497984,430064.173056,40244.932608,0
9,FLORIDA,2000,404417,1832.9768,FL,12,12,1999,15759421,1299032,144.13339,27677.799,29082.197,2661.0547,2271.458821,741.286997,436186.087424,458318.577664,41936.683008,0
9,FLORIDA,2001,420957,1942.3849,FL,12,12,2000,16047515,1341695,166.66766,29427.521,30502.424,2624.6975,2674.601779,817.660516,472238.587904,489488.089088,42119.872512,0
9,FLORIDA,2002,442010,2097.6379,FL,12,12,2001,16356966,1401785,160.40485,30344.086,31588.352,2741.3672,2623.736626,927.176999,496337.190912,516689.59232,44840.448,0
9,FLORIDA,2003,476654,2099.9788,FL,12,12,2002,16689370,1456250,166.24164,30726.895,32867.648,2776.3218,2774.468127,1000.96332,512812.515328,548540.317696,46335.062016,0
9,FLORIDA,2004,499972,1625.6301,FL,12,12,2003,17004085,1513146,164.51036,31704.311,34328.555,3163.3254,2797.348226,812.7695210000001,539102.806016,583725.678592,53789.454336,0
9,FLORIDA,2005,504657,1757.0333,FL,12,12,2004,17415318,1573346,181.677,33693.617,36492.328,3437.427,3163.962883,886.699197,586785.030144,635525.5296,59863.883776,0
9,FLORIDA,2006,507927,1794.3038,FL,12,12,2005,17842038,1614399,187.16463,36010.836,39050.535,3738.0945,3339.398274,911.3753369999999,642506.686464,696741.134336,66695.22534400001,0
9,FLORIDA,2007,518086,1791.8142,FL,12,12,2006,18166990,1652892,187.28058,38447.535,40978.949,4016.8262,3402.324338,928.3138729999999,698476.003328,744464.187392,72973.63967999999,0
9,FLORIDA,2008,540784,1944.0067,FL,12,12,2007,18367842,1687966,186.43341,39602.078,41848.191,3993.4685,3424.379478,1051.287717,727404.70784,768660.996096,73351.39737599999,0
9,FLORIDA,2009,564963,1566.2296,FL,12,12,2008,18527305,1717154,191.7952,39246.859,40507.867,3702.9338,3553.448071,884.861764,727138.500608,750501.625856,68605.38675200001,0
9,FLORIDA,2010,607246,1994.0411,FL,12,12,2009,18652644,1731012,183.21948,36610.984,38846.086,3529.7078,3417.527815,1210.873504,682891.6736,724582.2033920001,65838.38310399999,0
9,FLORIDA,2011,636320,2446.249,FL,12,12,2010,18846461,1744695,188.50482,38472.688,39147.461,3462.6807,3552.648686,1556.59717,725073.985536,737791.115264,65259.27424,0
9,FLORIDA,2012,641446,2761.4749,FL,12,12,2011,19097369,1772338,161.05452,40038.691,39104.207,3383.4121,3075.71773,1771.336975,764633.677824,746787.504128,64614.268928,0
9,FLORIDA,2013,619179,3090.9214,FL,12,12,2012,19341327,1785840,144.11261,41022.461,39775.402,3422.7065,2787.329057,1913.833608,793428.8199680001,769309.0816,66199.687168,0
9,FLORIDA,2014,608226,3146.5112,FL,12,12,2013,19584927,1791939,169.44235,40614.137,40883.691,3376.6787,3318.516195,1913.789976,795424.915456,800704.1024,66132.004864,0
9,FLORIDA,2015,601198,3226.2522,FL,12,12,2014,19897747,1783983,178.7249,43028.074,42189.906,3513.0215,3556.222885,1939.616349,856161.714176,839484.112896,69901.21369600001,0
9,FLORIDA,2016,598660,3278.9675,FL,12,12,2015,20268567,1766981,182.35999,45187.973,44164.258,3544.7693,3696.175594,1962.986687,915895.484416,895146.196992,71847.395328,0
9,FLORIDA,2017,597293,3270.7905,FL,12,12,2016,20656589,1750515,187.48357,45625.211,45446.719,3709.2275,3872.771071,1953.620331,942461.222912,938774.167552,76619.988992,0
10,GEORGIA,1991,176088,1369.7697,GA,13,13,1990,6512602,742027,127.16883,17834.639,21595.992,1827.1589,828.2,241.2,116149.90336,140646.105088,11899.558912,0
10,GEORGIA,1992,193170,1453.6418,GA,13,13,1991,6653005,738547,118.39763,18321.797,22209.482,1870.7589,787.7,280.8,121895.002112,147759.792128,12446.168064,0
10,GEORGIA,1993,198630,1532.4976,GA,13,13,1992,6817203,739550,124.78725,19359.699,23479.102,2020.5055,850.7,304.4,131979.001856,160061.800448,13774.195712,0
10,GEORGIA,1994,202591,1628.8976,GA,13,13,1993,6978240,743491,138.90321,20087.199,24599.168,2138.533,969.3,330,140173.295616,171658.903552,14923.195392,0
10,GEORGIA,1995,208154,1665.1133,GA,13,13,1994,7157165,748695,153.28696,21089.637,26266.768,2228.103,1097.1,346.6,150942.007296,187995.58656,15946.901504,0
10,GEORGIA,1996,212767,1735.2314,GA,13,13,1995,7328413,752180,161.91772,22235.143,27754.588,2361.8701,1186.6,369.2,162948.3008,203397.087232,17308.760064,0
10,GEORGIA,1997,217236,1920.0316,GA,13,13,1996,7501069,754421,183.60049,23474.746,29327.686,2422.0686,1377.2,417.1,176085.696512,219989.000192,18168.102912,0
10,GEORGIA,1998,222203,2021.1249,GA,13,13,1997,7685099,768863,191.47444,24404.096,31567.088,2538.1372,1471.5,449.1,187547.89376,242596.200448,19505.836032,0
10,GEORGIA,1999,173871,2271.6677,GA,13,13,1998,7863536,791927,161.03442,26159.02,33686.488,2734.5327,1266.3,394.977127,205702.397952,264894.906368,21503.096832,0
10,GEORGIA,2000,172909,1753.7889,GA,13,13,1999,8045965,817242,203.07487,27275.361,35917.922,2890.0881,1633.933294,303.245882,219456.602112,288994.328576,23253.547008,0
10,GEORGIA,2001,234998,1722.795,GA,13,13,2000,8227303,844819,234.82999,28860.602,37389.117,2986.2009,1932.017413,404.853376,237444.907008,307611.598848,24568.379392,0
10,GEORGIA,2002,259566,1435.2694,GA,13,13,2001,8377038,866190,233.13997,29750.504,38050.801,2871.9436,1953.022364,372.547125,249221.103616,318753.01376,24058.380288,0
10,GEORGIA,2003,283391,1179.7247,GA,13,13,2002,8508256,877530,232.8942,30110.611,38424.98,2728.8291,1981.523482,334.323378,256188.792832,326929.580032,23217.575936,0
10,GEORGIA,2004,289382,1213.4395,GA,13,13,2003,8622793,883347,233.72267,30803.465,39477.996,2975.2261,2015.342265,351.147525,265611.902976,340410.597376,25654.759424,0
10,GEORGIA,2005,295356,1211.5773,GA,13,13,2004,8769252,904353,242.33286,31959.623,41537.77,3134.3733,2125.077818,357.846616,280261.984256,364255.182848,27486.109696,0
10,GEORGIA,2006,292655,1661.8943,GA,13,13,2005,8925922,898133,256.48419,33330.516,43332.777,3475.8826,2289.357872,486.361672,297505.5872,386784.985088,31025.457152,0
10,GEORGIA,2007,297755,1864.8396,GA,13,13,2006,9155813,915634,262.63992,34686.633,43922.324,3613.8328,2404.682114,555.265322,317584.310272,402144.591872,33087.578112,0
10,GEORGIA,2008,310759,2041.5465,GA,13,13,2007,9349988,928910,273.14212,35522.59,44399.191,3597.0637,2553.875526,634.428961,332135.79264,415131.89376,33632.50176,0
10,GEORGIA,2009,330866,1955.1968,GA,13,13,2008,9504843,948921,260.08374,35175.172,43442.262,3315.1106,2472.055247,646.908139,334334.492672,412911.894528,31509.6064,0
10,GEORGIA,2010,370732,2392.2681,GA,13,13,2009,9620846,967705,268.56839,34042.359,42306.52,3130.0156,2583.855236,886.890347,327516.291072,407024.500736,30113.398784,0
10,GEORGIA,2011,385615,2295.48,GA,13,13,2010,9712696,975115,267.89719,34518.574,42921.531,3205.3657,2602.003838,885.171541,335268.41344,416883.802112,31132.74368,0
10,GEORGIA,2012,379004,3412.7927,GA,13,13,2011,9810595,992263,242.48454,36546.063,43786.742,3293.1414,2378.917649,1293.462054,358538.60864,429573.996544,32307.677184,0
10,GEORGIA,2013,354989,4114.9912,GA,13,13,2012,9911171,1010840,231.21031,37217.41,44811.273,3351.27,2291.564868,1460.776556,368868.098048,444132.196352,33215.010816,0
10,GEORGIA,2014,347733,4302.3965,GA,13,13,2013,9981773,1010276,244.80243,37517.293,46142.613,3415.7888,2443.562222,1496.085224,374489.088,460585.107456,34095.628288,0
10,GEORGIA,2015,344325,4578.4819,GA,13,13,2014,10083850,1011971,252.35454,39736.422,48177.699,3560.4177,2544.705313,1576.485793,400696.1152,485816.696832,35902.717952,0
10,GEORGIA,2016,345645,4828.2842,GA,13,13,2015,10199533,1009674,262.11069,41605.465,50351.871,3700.5325,2673.406742,1668.872288,424356.315136,513565.589504,37743.702016,0
10,GEORGIA,2017,347479,4892.6763,GA,13,13,2016,10313620,1003327,272.21793,42656.508,52311.906,3775.5447,2807.55226,1700.102222,439943.00416,539525.12,38939.533312,0
11,HAWAII,1991,29970,734.06738,HI,15,15,1990,1113491,121956,223.71083,22433.141,29218.287,2922.03,249.1,22,24979.099648,32534.300672,3253.654016,0
11,HAWAII,1992,30796,912.45618,HI,15,15,1991,1136754,118617,221.244,23252.963,30223.514,2984.2341,251.5,28.1,26432.899072,34356.699136,3392.339968,0
11,HAWAII,1993,31917,971.26923,HI,15,15,1992,1158613,116610,237.95694,24541.844,31183.408,3002.6067,275.7,31,28434.499584,36129.501184,3478.859008,0
11,HAWAII,1994,32969,985.77454,HI,15,15,1993,1172838,114605,232.85399,25132.627,31319.244,3202.1345,273.1,32.5,29476.499456,36732.399616,3755.585024,0
11,HAWAII,1995,33378,943.73541,HI,15,15,1994,1187536,113145,237.6349,25400.24,31489.486,3056.4321,282.2,31.5,30163.699712,37394.898944,3629.62304,0
11,HAWAII,1996,32708,1021.1569,HI,15,15,1995,1196854,112475,202.78163,25787.605,31551.969,3209.6797,242.7,33.4,30863.998976,37763.100672,3841.51808,0
11,HAWAII,1997,30633,1668.1356,HI,15,15,1996,1203755,112217,232.6279,25665.438,31671.396,3197.2368,280.027,51.1,30894.8992,38124.601344,3848.68992,0
11,HAWAII,1998,29993,1970.4597,HI,15,15,1997,1211640,113193,231.36411,26334.143,31077.627,3242.7124,280.33,59.1,31907.500032,37654.89664,3928.999936,0
