newid,state,fy,x2,___x1,___y,___x3,___x4,___x5,yfte,x1fte,x3fte,x4fte,x5fte,state_abbrev,state_fips,_merge,fips,statename,fte1000,year,academicyear,state_pop_total,state_pop_1824,y_pop,x3_pop,x4_pop,x5_pop,statefips,ln___x1,ln___y,lnx2,ln___x3,lnstate_pop_total,ln___x1_ln___y,ln___x1_lnx2,ln___x1_ln___x3,ln___x1_lnstate_pop_total,ln___y_lnx2,ln___y_ln___x3,ln___y_lnstate_pop_total,lnx2_ln___x3,lnx2_lnstate_pop_total,ln___x3_lnstate_pop_total,ln___x1_2,ln___y_2,lnx2_2,ln___x3_2,lnstate_pop_total_2,y,x1,x3,x4,x5,MD,_est_fe,_est_re_dk,_est_re,_est_re_dk_year
23,MINNESOTA,1993,173835,350500000,796300000,97018503168,114517794816,12153132032,4580.7808,2016.2798,558106.81,658772.94,69911.883,MN,27,3,27,MINNESOTA,173.83501,1992,1993,4495572,423810,177.12985,21580.902,25473.465,2703.3562,27,19.674871,20.495487,12.065862,25.298168,15.318604,201.62303,118.69714,248.86911,150.69577,123.64786,259.24915,156.98112,152.6221,92.416077,193.76631,193.55028,210.0325,72.792511,319.99866,117.3298,796.3,350.5,97018.503168,114517.794816,12153.132032,0,1,1,1,1
23,MINNESOTA,1994,170649,347600000,792200000,99989897216,117947400192,12481180672,4642.2773,2036.9296,585938.94,691169.63,73139.492,MN,27,3,27,MINNESOTA,170.649,1993,1994,4555954,422960,173.88235,21947.082,25888.629,2739.5317,27,19.666563,20.490324,12.047364,25.328335,15.331945,201.48712,118.46513,249.06065,150.76334,123.4272,259.49289,157.07826,152.56984,92.354767,194.16632,193.38686,209.9267,72.569496,320.76227,117.53428,792.2,347.6,99989.897216,117947.400192,12481.180672,0,1,1,1,1
23,MINNESOTA,1995,167537,359800000,835800000,107155202048,128167206912,13812313088,4988.7485,2147.5852,639591.25,765008.38,82443.359,MN,27,3,27,MINNESOTA,167.537,1994,1995,4610355,420829,181.28755,23242.289,27799.855,2995.9326,27,19.701059,20.5439,12.028959,25.397545,15.343816,202.36829,118.49162,250.17928,151.14471,123.56087,260.88229,157.6109,152.75302,92.285065,194.84763,194.06587,211.02591,72.347931,322.51764,117.71634,835.8,359.8,107155.202048,128167.206912,13812.313088,0,1,1,1,1
23,MINNESOTA,1996,161031,362600000,862400000,113337499648,135124090880,14569257984,5355.4907,2251.7402,703824.13,839118.5,90474.867,MN,27,3,27,MINNESOTA,161.03101,1995,1996,4660180,419782,185.05724,24320.412,28995.467,3126.3293,27,19.708811,20.57523,11.989352,25.453636,15.354565,202.75665,118.14793,250.83044,151.3101,123.34184,261.85721,157.96185,152.5863,92.045639,195.41475,194.21861,211.67004,71.872284,323.94379,117.88132,862.4,362.6,113337.499648,135124.09088,14569.257984,0,1,1,1,1
23,MINNESOTA,1997,156851,369800000,922800000,122210803712,145880301568,15730821120,5883.2905,2357.6516,779152.19,930056.56,100291.49,MN,27,3,27,MINNESOTA,156.851,1996,1997,4712827,421101,195.80605,25931.527,30953.885,3337.8738,27,19.728474,20.642923,11.963052,25.529013,15.365799,203.62668,118.00638,251.82423,151.57188,123.47618,263.49673,158.5975,152.70245,91.910927,196.13684,194.60634,213.06514,71.557304,325.86523,118.05389,922.8,369.8,122210.803712,145880.301568,15730.82112,0,1,1,1,1
23,MINNESOTA,1998,156973,385100000,996100000,129027596288,155921907712,16489005056,6345.6772,2453.2881,821973.19,993304,105043.58,MN,27,3,27,MINNESOTA,156.97301,1997,1998,4763390,429587,209.11578,27087.346,32733.391,3461.6113,27,19.769014,20.719358,11.963829,25.583292,15.376471,204.80064,118.25655,252.87823,151.98883,123.94143,265.0347,159.2953,153.03706,91.980736,196.69037,195.40697,214.6459,71.566605,327.25241,118.21793,996.1,385.1,129027.596288,155921.907712,16489.005056,0,1,1,1,1
23,MINNESOTA,1999,154175,392040000,1092900000,140486803456,166292701184,17187874816,7088.6978,2542.8247,911216.5,1078597,111482.89,MN,27,3,27,MINNESOTA,154.175,1998,1999,4813412,443686,227.05307,29186.531,34547.781,3570.8298,27,19.786875,20.812101,11.945844,25.668379,15.386917,205.90323,118.18546,253.9485,152.22951,124.30905,267.10645,160.11703,153.31522,91.904854,197.47861,195.76021,216.57178,71.351593,329.43283,118.37861,1092.9,392.04,140486.803456,166292.701184,17187.874816,0,1,1,1,1
23,MINNESOTA,2000,161383,418317000,1109800000,147753402368,174649999360,18172884992,6876.8086,2592.0759,915545,1082208.1,112607.18,MN,27,3,27,MINNESOTA,161.383,1999,2000,4873481,459956,227.72224,30317.838,35836.809,3728.9331,27,19.851749,20.827446,11.991536,25.718811,15.399319,206.73062,119.02648,255.28169,152.85172,124.87653,267.82858,160.36424,154.20403,92.330742,198.02608,197.04597,216.89125,71.898468,330.72861,118.56951,1109.8,418.317,147753.402368,174649.99936,18172.884992,0,1,1,1,1
23,MINNESOTA,2001,167238,453718000,1073680226,160084295680,189964795904,18825793536,6420.0732,2713.0078,957224.44,1135894.9,112568.88,MN,27,3,27,MINNESOTA,167.23801,2000,2001,4933692,473390,217.62206,32447.16,38503.578,3815.7617,27,19.932987,20.794357,12.027173,25.798965,15.411598,207.24683,119.86874,257.12521,153.59959,125.04867,268.23645,160.23714,155.14432,92.678978,198.80165,198.66199,216.20265,72.326447,332.7933,118.75868,1073.680226,453.718,160084.29568,189964.795904,18825.793536,0,1,1,1,1
23,MINNESOTA,2002,176545,501369000,1142058263,166694600704,194646507520,18456408064,6468.9355,2839.8936,944204.63,1102532,104542.23,MN,27,3,27,MINNESOTA,176.545,2001,2002,4982796,486444,229.20029,33454.027,39063.711,3704.0264,27,20.032852,20.856098,12.081331,25.83943,15.421502,208.90356,121.01176,258.81873,154.46834,125.98472,269.45483,160.81618,156.08736,93.156136,199.24141,200.65758,217.48842,72.979286,333.83807,118.91136,1142.058263,501.369,166694.600704,194646.50752,18456.408064,0,1,1,1,1
23,MINNESOTA,2003,185452,640824000,1060563000,170300801024,202765991936,19271589888,5718.8008,3455.4709,918301.25,1093361,103916.86,MN,27,3,27,MINNESOTA,185.452,2002,2003,5018935,496503,211.31236,33931.66,40400.203,3839.7769,27,20.278265,20.782066,12.130551,25.860832,15.428728,210.71213,122.99327,262.20639,156.43391,126.04896,268.72076,160.32042,156.85307,93.579491,199.49988,205.60402,215.94714,73.575134,334.39133,119.02283,1060.563,640.824,170300.801024,202765.991936,19271.589888,0,1,1,1,1
23,MINNESOTA,2004,189848,756096000,1056311000,178203394048,215155900416,19423637504,5563.9829,3982.6387,938663.5,1133306.1,102311.52,MN,27,3,27,MINNESOTA,189.84801,2003,2004,5053572,508666,209.02264,35262.859,42575.016,3843.5461,27,20.44368,20.778048,12.153979,25.906191,15.435606,212.38988,124.23603,264.80893,157.78029,126.26798,269.14005,160.36087,157.43166,93.802017,199.93887,208.97202,215.86363,73.859604,335.56537,119.12897,1056.311,756.096,178203.394048,215155.900416,19423.637504,0,1,1,1,1
23,MINNESOTA,2005,190087,843952000,1044511000,189289398272,230282002432,20956639232,5494.9102,4439.8198,995804,1211455.9,110247.62,MN,27,3,27,MINNESOTA,190.08701,2004,2005,5087713,513913,205.30069,37205.203,45262.379,4119.0688,27,20.553606,20.766815,12.155237,25.966543,15.442339,213.41647,124.91698,266.85306,158.69788,126.21278,269.62122,160.3441,157.81474,93.852646,200.49208,211.22536,215.63031,73.874893,337.13068,119.23292,1044.511,843.952,189289.398272,230282.002432,20956.639232,0,1,1,1,1
23,MINNESOTA,2006,189009,882721000,1116384000,195112697856,242862702592,22490583040,5906.5122,4670.2593,1032293.2,1284926.6,118992.13,MN,27,3,27,MINNESOTA,189.009,2005,2006,5119598,515385,218.06087,38110.941,47437.848,4393.0371,27,20.59852,20.833361,12.149549,25.996843,15.448586,214.56821,125.13137,267.74826,159.10901,126.55798,270.80081,160.92299,157.92497,93.84668,200.80724,212.14952,217.01447,73.805779,337.91794,119.32941,1116.384,882.721,195112.697856,242862.702592,22490.58304,0,1,1,1,1
23,MINNESOTA,2007,191456,942968000,1145995000,205273792512,249735004160,23661070336,5985.6836,4925.2466,1072172.1,1304399,123584.9,MN,27,3,27,MINNESOTA,191.45599,2006,2007,5163555,517679,221.93915,39754.355,48364.934,4582.3218,27,20.664543,20.859539,12.162414,26.047611,15.457136,215.52643,125.66536,269.13098,159.70732,126.85117,271.67059,161.21437,158.40091,93.998039,201.31073,213.51167,217.56018,73.962151,339.23901,119.46153,1145.995,942.968,205273.792512,249735.00416,23661.070336,0,1,1,1,1
23,MINNESOTA,2008,196014,1013766000,1300087000,217244303360,258827206656,24723888128,6632.623,5171.9063,1108310.1,1320452.6,126133.27,MN,27,3,27,MINNESOTA,196.01401,2007,2008,5207203,512542,249.67088,41719.961,49705.609,4748.0171,27,20.736938,20.985697,12.185942,26.104288,15.465553,217.58955,126.34956,270.6615,160.35411,127.86524,273.90833,162.27771,159.05267,94.231163,201.85863,215.01031,220.19974,74.248589,340.71692,119.59167,1300.087,1013.766,217244.30336,258827.206656,24723.888128,0,1,1,1,1
23,MINNESOTA,2009,200732,1074658000,1289567532,226166505472,264687992832,24023937024,6424.3247,5353.6953,1126708.8,1318613.9,119681.65,MN,27,3,27,MINNESOTA,200.73199,2008,2009,5247018,512238,245.77151,43103.816,50445.414,4578.5889,27,20.795269,20.977573,12.209726,26.144537,15.47317,218.11714,126.95227,271.84134,160.88437,128.06522,274.22446,162.29478,159.60883,94.461586,202.26944,216.2216,220.0293,74.538712,341.7684,119.7095,1289.567532,1074.658,226166.505472,264687.992832,24023.937024,0,1,1,1,1
23,MINNESOTA,2010,215009,1455113575,1306341577,216607408128,259958702080,24362346496,6075.7529,6767.687,1007434.1,1209059.6,113308.5,MN,27,3,27,MINNESOTA,215.009,2009,2010,5281203,508202,247.35683,41014.785,49223.387,4613.0298,27,21.098351,20.990496,12.278435,26.101353,15.479665,221.43242,129.52736,275.34775,163.2977,128.86522,273.94016,162.46292,160.24188,95.033028,202.0201,222.57019,220.30046,75.379982,340.64032,119.81001,1306.341577,1455.113575,216607.408128,259958.70208,24362.346496,0,1,1,1,1
23,MINNESOTA,2011,214342,1573515354,1140802239,226273394688,271821193216,26822750208,5322.3457,7341.1436,1055665.3,1268165.8,125139.96,MN,27,3,27,MINNESOTA,214.342,2010,2011,5310711,502747,214.81158,42606.988,51183.578,5050.689,27,21.176579,20.854998,12.275328,26.14501,15.485236,220.81874,129.97472,276.83093,163.96216,128.00096,272.62708,161.47227,160.46928,95.043175,202.43083,224.22374,217.46547,75.341835,341.78076,119.89627,1140.802239,1573.515354,226273.394688,271821.193216,26822.750208,0,1,1,1,1
23,MINNESOTA,2012,214653,1677759468,1047169194,242440306688,283807318016,28111525888,4878.4277,7816.1475,1129452.3,1322168,130962.65,MN,27,3,27,MINNESOTA,214.653,2011,2012,5345967,504806,195.88022,45350.133,53088.117,5258.4546,27,21.240725,20.769356,12.276778,26.214022,15.491853,220.57808,130.38383,278.4024,164.52908,127.49039,272.22418,160.8779,160.91187,95.095016,203.05188,225.58418,215.68307,75.359642,343.58746,119.99875,1047.169194,1677.759468,242440.306688,283807.318016,28111.525888,0,1,1,1,1
23,MINNESOTA,2013,210332,1661712699,1031597004,257319698432,294296584192,30075762688,4904.6128,7900.4272,1223397.8,1399200.3,142991.86,MN,27,3,27,MINNESOTA,210.332,2012,2013,5377695,506361,191.82884,47849.441,54725.414,5592.6865,27,21.231115,20.754374,12.256442,26.273584,15.49777,220.31924,130.10896,278.90875,164.51747,127.18739,272.6459,160.82326,161.01033,94.973763,203.59099,225.38013,215.37201,75.110184,345.1506,120.09044,1031.597004,1661.712699,257319.698432,294296.584192,30075.762688,0,1,1,1,1
23,MINNESOTA,2014,203523,1641731821,1133505098,259538894848,306152996864,30780731392,5569.4199,8066.5664,1275231.3,1504267.4,151239.58,MN,27,3,27,MINNESOTA,203.52299,2013,2014,5416074,507767,209.28539,47920.117,56526.738,5683.2183,27,21.219017,20.848581,12.223535,26.282173,15.504882,221.19321,129.6857,278.84094,164.49918,127.42168,273.97302,161.6274,160.63052,94.76223,203.75099,225.12334,217.33167,74.707397,345.37631,120.20068,1133.505098,1641.731821,259538.894848,306152.996864,30780.731392,0,1,1,1,1
23,MINNESOTA,2015,198328,1609061220,1183919022,273960599552,319778684928,32640247808,5969.5,8113.1318,1381351.1,1612372.9,164577.11,MN,27,3,27,MINNESOTA,198.328,2014,2015,5452649,508492,217.12732,50243.578,58646.484,5986.1265,27,21.198917,20.892096,12.197678,26.33625,15.511612,221.4449,129.28877,279.14999,164.41469,127.41753,275.10974,162.03503,160.62054,94.602821,204.25885,224.69705,218.23982,74.39167,346.79904,120.30505,1183.919022,1609.06122,273960.599552,319778.684928,32640.247808,0,1,1,1,1
23,MINNESOTA,2016,193197,1633436187,1276135428,286818697216,329493184512,33650132992,6605.3584,8454.7695,1484591.9,1705477.8,174175.23,MN,27,3,27,MINNESOTA,193.19701,2015,2016,5483238,507075,232.73392,52308.27,60090.988,6136.9092,27,21.213951,20.967102,12.171466,26.382116,15.517206,222.39754,129.10245,279.83447,164.59062,127.60018,276.57828,162.67543,160.55452,94.433571,204.68837,225.01585,219.80968,74.072289,348.00803,120.39185,1276.135428,1633.436187,286818.697216,329493.184512,33650.132992,0,1,1,1,1
23,MINNESOTA,2017,189951,1638274845,1286903883,293893898240,339100106752,34390945792,6774.9258,8624.7236,1547209,1785197.8,181051.67,MN,27,3,27,MINNESOTA,189.951,2016,2017,5525050,507662,232.92168,53192.984,61375.031,6224.5493,27,21.216909,20.975506,12.154521,26.406485,15.524803,222.5177,128.94069,280.13199,164.69417,127.47361,276.94467,162.8203,160.47908,94.348274,204.97774,225.07863,219.98592,73.866188,348.65121,120.50976,1286.903883,1638.274845,293893.89824,339100.106752,34390.945792,0,1,1,1,1
24,MISSISSIPPI,1991,95513,146400000,288700000,34442498048,38756999168,3374930944,3022.6252,1532.7756,360605.34,405777.22,35334.781,MS,28,3,28,MISSISSIPPI,95.513,1990,1991,2578897,298367,111.94708,13355.516,15028.518,1308.6722,28,18.801853,19.480898,11.467017,24.262558,14.762873,183.13849,107.80058,228.09053,138.78468,111.69389,236.3282,143.79701,139.10959,84.643059,179.09253,176.75484,189.75269,65.746239,294.33585,108.97121,288.7,146.4,34442.498048,38756.999168,3374.930944,0,1,1,1,1
24,MISSISSIPPI,1992,96515,169500000,279500000,36287598592,40862101504,3483264000,2895.9229,1756.2037,375978.84,423375.66,36090.391,MS,28,3,28,MISSISSIPPI,96.514999,1991,1992,2598733,301194,107.55241,13963.573,15723.855,1340.3701,28,18.948364,19.448513,11.477454,24.314741,14.770535,184.25876,108.73949,230.36229,139.93874,111.60971,236.44278,143.63246,139.53566,84.764069,179.57086,179.52025,189.12233,65.865974,295.60333,109.08434,279.5,169.5,36287.598592,40862.101504,3483.264,0,1,1,1,1
24,MISSISSIPPI,1993,99058,196900000,301800000,39062700032,44011802624,4045839872,3046.7,1987.7244,394341.69,444303.38,40843.141,MS,28,3,28,MISSISSIPPI,99.057999,1992,1993,2623734,303182,115.0269,14888.209,16774.49,1542.016,28,19.098207,19.525274,11.503461,24.388433,14.780109,186.44887,109.84774,232.88768,141.1368,112.30412,238.09543,144.29285,140.2757,85.011208,180.23186,182.37076,190.61816,66.164803,297.39786,109.22581,301.8,196.9,39062.700032,44011.802624,4045.839872,0,1,1,1,1
24,MISSISSIPPI,1994,101068,202200000,319100000,41597001728,47340302336,4412512256,3157.2803,2000.6332,411574.41,468400.5,43658.848,MS,28,3,28,MISSISSIPPI,101.068,1993,1994,2655100,307712,120.1838,15666.83,17829.951,1661.9006,28,19.124767,19.581015,11.523549,24.451294,14.791993,187.24118,110.1926,233.81265,141.44672,112.82139,239.39058,144.82112,140.88284,85.228127,180.84169,182.87836,191.70807,66.396095,298.93289,109.40153,319.1,202.2,41597.001728,47340.302336,4412.512256,0,1,1,1,1
24,MISSISSIPPI,1995,100786,202800000,424700000,45005299712,51601600512,4790771200,4213.8789,2012.1842,446543.16,511991.75,47534.094,MS,28,3,28,MISSISSIPPI,100.786,1994,1995,2688992,308779,157.94023,16736.867,19189.941,1781.6234,28,19.127731,19.866894,11.520755,24.530046,14.804677,190.0043,110.18295,234.60207,141.58994,114.4408,243.66791,147.06148,141.30232,85.280525,181.57971,182.93506,197.34674,66.363899,300.8616,109.58923,424.7,202.8,45005.299712,51601.600512,4790.7712,0,1,1,1,1
24,MISSISSIPPI,1996,101584,208500000,458700000,47613300736,54984302592,5143265792,4515.4751,2052.4885,468708.66,541269.31,50630.668,MS,28,3,28,MISSISSIPPI,101.584,1995,1996,2722659,308471,168.47501,17487.795,20195.074,1889.0598,28,19.155449,19.943907,11.528642,24.586378,14.81712,191.01724,110.41815,235.48155,141.91429,114.96308,245.17421,147.75563,141.72377,85.410629,182.14966,183.46561,198.87971,66.454788,302.245,109.77351,458.7,208.5,47613.300736,54984.302592,5143.265792,0,1,1,1,1
24,MISSISSIPPI,1997,96350,170100000,466300000,50525499392,57460101120,5361731072,4839.647,1765.4385,524395.44,596368.44,55648.48,MS,28,3,28,MISSISSIPPI,96.349998,1996,1997,2748085,304687,169.68179,18385.713,20909.143,1951.0791,28,18.951897,19.96034,11.475742,24.645744,14.826415,189.14316,108.74354,233.54179,140.49434,114.52986,245.96872,147.97015,141.41411,85.07206,182.70401,179.58719,199.2076,65.846329,303.70636,109.91129,466.3,170.1,50525.499392,57460.10112,5361.731072,0,1,1,1,1
24,MISSISSIPPI,1998,99503,180400000,499802000,53377499136,58339897344,5660999168,5022.9844,1813.0106,536441.13,586312.94,56892.75,MS,28,3,28,MISSISSIPPI,99.502998,1997,1998,2777004,303349,179.97885,19221.254,21008.215,2038.5276,28,19.010687,20.029722,11.507943,24.700655,14.836884,190.38939,109.38696,234.78821,141.02968,115.25045,247.37363,148.58932,142.12686,85.37101,183.24037,180.70311,200.59488,66.216377,305.06119,110.06656,499.802,180.4,53377.499136,58339.897344,5660.999168,0,1,1,1,1
24,MISSISSIPPI,1999,103507,194900000,542026000,56601899008,60992299008,6086891008,5236.6118,1882.9645,546841.25,589257.75,58806.563,MS,28,3,28,MISSISSIPPI,103.507,1998,1999,2804834,307446,193.24709,20180.125,21745.422,2170.1431,28,19.087997,20.110825,11.547395,24.759308,14.846855,191.93768,110.20832,236.3028,141.69836,116.11382,248.96504,149.29124,142.95274,85.721252,183.79893,182.17583,202.22263,66.671165,306.51166,110.21455,542.026,194.9,56601.899008,60992.299008,6086.891008,0,1,1,1,1
24,MISSISSIPPI,2000,100634,206537650,627298756,58501599232,63827197952,6299396096,6233.4673,2052.3645,581330.38,634250.81,62597.094,MS,28,3,28,MISSISSIPPI,100.634,1999,2000,2828408,309901,221.7851,20683.578,22566.475,2227.188,28,19.145994,20.256933,11.519245,24.79232,14.855225,193.91956,110.2737,237.33681,142.20901,116.67229,251.10818,150.46065,142.7944,85.560486,184.14774,183.28455,205.17168,66.346504,307.32956,110.33885,627.298756,206.53765,58501.599232,63827.197952,6299.396096,0,1,1,1,1
24,MISSISSIPPI,2001,102490,228079693,582858999,61638201344,65645899776,6337399808,5686.9839,2225.3848,601407,640510.31,61834.324,MS,28,3,28,MISSISSIPPI,102.49,2000,2001,2848353,312494,204.63019,21639.945,23046.967,2224.9348,28,19.245205,20.183456,11.53752,24.844547,14.862251,194.21738,111.02097,239.0692,143.01353,116.43352,250.72441,149.98579,143.32224,85.736763,184.62296,185.18895,203.68596,66.55719,308.62576,110.44326,582.858999,228.079693,61638.201344,65645.89977600001,6337.399808,0,1,1,1,1
24,MISSISSIPPI,2002,107110,283467609,553488176,64992899072,67028602880,6523722240,5167.4741,2646.5093,606786.5,625792.19,60906.754,MS,28,3,28,MISSISSIPPI,107.11,2001,2002,2852994,316243,194.00258,22780.594,23494.127,2286.6233,28,19.462608,20.13175,11.581612,24.897543,14.863879,195.90819,112.70419,242.28557,144.64493,116.57906,250.61555,149.61795,144.17683,86.073837,185.03703,189.39656,202.64368,67.066864,309.94382,110.46745,553.488176,283.467609,64992.899072,67028.60288000001,6523.72224,0,1,1,1,1
24,MISSISSIPPI,2003,111650,322226725,561219754,66139099136,68865794048,6744430080,5026.5986,2886.0432,592378.88,616800.69,60406.898,MS,28,3,28,MISSISSIPPI,111.65,2002,2003,2858681,317256,196.32123,23136.229,24090.059,2359.2805,28,19.590767,20.145622,11.623124,24.915026,14.86587,197.33409,113.85296,244.05223,145.6169,117.07754,250.96436,149.7411,144.79521,86.393929,185.19177,191.89908,202.92305,67.548508,310.37924,110.49706,561.219754,322.226725,66139.099136,68865.794048,6744.43008,0,1,1,1,1
24,MISSISSIPPI,2004,115613,322651477,575014496,68806598656,73332203520,7088718848,4973.6147,2790.7888,595145.88,634290.31,61314.203,MS,28,3,28,MISSISSIPPI,115.613,2003,2004,2868312,318421,200.47139,23988.533,25566.328,2471.3904,28,19.592083,20.169907,11.658004,24.954565,14.869234,197.58524,114.20229,244.45595,145.65964,117.57043,251.66562,149.95554,145.46021,86.672791,185.52763,191.92485,203.41257,67.954529,311.36517,110.54706,575.014496,322.651477,68806.598656,73332.20352,7088.718848,0,1,1,1,1
24,MISSISSIPPI,2005,118060,364623757,580161459,72778596352,77214400512,7490680832,4914.124,3088.4614,616454.31,654026.75,63448.086,MS,28,3,28,MISSISSIPPI,118.06,2004,2005,2889010,318565,200.8167,25191.535,26726.941,2592.8193,28,19.714376,20.178818,11.678948,25.010687,14.876425,198.9064,115.12159,246.53505,146.63972,117.83369,252.34305,150.09433,146.04926,86.870499,186.03481,194.32832,203.59235,68.198921,312.76724,110.65401,580.161459,364.623757,72778.59635199999,77214.40051199999,7490.680832,0,1,1,1,1
24,MISSISSIPPI,2006,117731,367148710,594890222,77596401664,80995704832,8180448768,5052.9614,3118.5391,659099.13,687972.63,69484.234,MS,28,3,28,MISSISSIPPI,117.731,2005,2006,2905943,313339,204.71504,26702.658,27872.434,2815.0754,28,19.721277,20.203888,11.676158,25.074787,14.882269,199.22324,115.13438,247.25342,146.74867,117.9519,253.30409,150.33984,146.38858,86.883858,186.58487,194.46439,204.09854,68.166336,314.37247,110.74097,594.890222,367.14871,77596.401664,80995.704832,8180.448768,0,1,1,1,1
24,MISSISSIPPI,2007,115739,387252963,657647588,80873299968,85869002752,8819062784,5682.1606,3345.916,698755.81,741919.31,76197.852,MS,28,3,28,MISSISSIPPI,115.739,2006,2007,2904978,306076,226.38643,27839.557,29559.262,3035.845,28,19.77459,20.30418,11.659093,25.11615,14.881936,200.75342,115.27689,248.33078,147.14209,118.36416,254.98141,151.08275,146.41576,86.754936,186.88847,195.5172,206.12987,67.967224,315.41049,110.73601,657.647588,387.252963,80873.29996800001,85869.002752,8819.062784,0,1,1,1,1
24,MISSISSIPPI,2008,117532,449511043,766657270,85999501312,91057602560,9212797952,6522.9663,3824.5842,731711.38,774747.31,78385.445,MS,28,3,28,MISSISSIPPI,117.532,2007,2008,2928350,304284,261.80521,29367.904,31095.191,3146.0713,28,19.923672,20.45755,11.674466,25.177607,14.88995,203.79475,116.29912,250.81519,148.33124,119.41549,257.53607,152.30595,146.96756,86.916107,187.44666,198.47635,209.25568,68.146584,316.95593,110.8553,766.65727,449.511043,85999.50131199999,91057.60256,9212.797952000001,0,1,1,1,1
24,MISSISSIPPI,2009,120873,487292732,717213318,89844998144,96843603968,9000909824,5933.6108,4031.4441,743300.81,801201.31,74465.844,MS,28,3,28,MISSISSIPPI,120.873,2008,2009,2947806,304997,243.30411,30478.6,32852.773,3053.4268,28,20.004375,20.390884,11.702496,25.221352,14.896572,203.95346,117.05056,252.26869,148.99831,119.31212,257.14282,151.87714,147.57639,87.163536,187.85583,200.08752,207.89409,68.474205,318.05829,110.95393,717.213318,487.292732,89844.998144,96843.603968,9000.909824,0,1,1,1,1
24,MISSISSIPPI,2010,127025,504331190,796774018,88333000704,93205602304,8971307008,6272.5762,3970.3301,695398.56,733757.94,70626.313,MS,28,3,28,MISSISSIPPI,127.025,2009,2010,2958774,304758,269.29196,29854.596,31501.426,3032.1028,28,20.038744,20.496082,11.752139,25.20438,14.900286,205.35788,117.74905,252.53206,149.2915,120.4364,258.29553,152.69875,148.10269,87.555115,187.77623,200.77563,210.04469,69.056389,317.6304,111.00925,796.774018,504.33119,88333.00070400001,93205.602304,8971.307008,0,1,1,1,1
24,MISSISSIPPI,2011,138859,565036195,754990090,91795398656,95208398848,9269168128,5437.0986,4069.1362,661069.13,685648,66752.375,MS,28,3,28,MISSISSIPPI,138.85899,2010,2011,2970437,305738,254.16801,30902.994,32051.984,3120.4729,28,20.152401,20.442215,11.841214,25.242828,14.90422,205.97986,119.31445,254.35181,150.1779,121.03032,258.00967,152.33763,149.45287,88.242027,188.11234,203.05963,208.94208,70.107178,318.60019,111.06788,754.99009,565.036195,91795.398656,95208.398848,9269.168127999999,0,1,1,1,1
24,MISSISSIPPI,2012,137888,612505915,694142103,95795200000,96371605504,9712724992,5034.1011,4442.0537,694731.94,698912.19,70439.234,MS,28,3,28,MISSISSIPPI,137.888,2011,2012,2977452,308927,233.13293,32173.549,32367.141,3262.0928,28,20.233068,20.358187,11.834197,25.285479,14.906578,205.9543,119.72106,255.80141,150.8029,120.4614,257.38324,151.73544,149.61667,88.20369,188.45998,204.68852,207.22789,70.024109,319.6777,111.10303,694.142103,612.505915,95795.2,96371.60550400001,9712.724991999999,0,1,1,1,1
24,MISSISSIPPI,2013,132114,651695512,700799740,99386400768,99614597120,10262494208,5304.5078,4932.8271,752277.56,754004.88,77679.078,MS,28,3,28,MISSISSIPPI,132.114,2012,2013,2982963,311864,234.9341,33318.012,33394.512,3440.3691,28,20.295088,20.367733,11.791421,25.322281,14.908427,206.68246,119.65396,256.95895,151.28392,120.08226,257.87872,151.82544,149.29283,87.895767,188.75769,205.9453,207.42227,69.518806,320.60895,111.1306,700.79974,651.695512,99386.40076800001,99614.59712000001,10262.494208,0,1,1,1,1
24,MISSISSIPPI,2014,130436,686946035,727455690,101176696832,101638103040,10482154496,5577.1084,5266.5371,775680.75,779218.19,80362.438,MS,28,3,28,MISSISSIPPI,130.436,2013,2014,2987721,314945,243.4818,33864.172,34018.605,3508.4114,28,20.347767,20.405064,11.778638,25.340134,14.910022,207.59874,119.83449,257.80756,151.69283,120.17193,258.53351,152.11996,149.23613,87.809875,188.91096,207.01581,208.1833,69.368156,321.06119,111.15437,727.45569,686.9460350000001,101176.696832,101638.10304,10482.154496,0,1,1,1,1
24,MISSISSIPPI,2015,129478,710330675,763002600,103310802944,104146001920,10979601408,5892.9131,5486.1108,797902.38,804352.88,84798.977,MS,28,3,28,MISSISSIPPI,129.478,2014,2015,2988578,310546,255.30623,34568.547,34848.012,3673.8547,28,20.381241,20.452772,11.771266,25.361008,14.910308,208.42644,119.9565,258.4444,151.94528,120.37751,259.35147,152.47856,149.26558,87.756599,189.07022,207.69749,209.15794,69.281349,321.59036,111.15864,763.0026,710.330675,103310.802944,104146.00192,10979.601408,0,1,1,1,1
24,MISSISSIPPI,2016,128728,745579757,779502161,104670101504,105883402240,10785451008,6055.4204,5791.9004,813110.63,822535.94,83784.813,MS,28,3,28,MISSISSIPPI,128.728,2015,2016,2985297,303693,261.11377,35061.871,35468.297,3612.8569,28,20.429672,20.474167,11.765457,25.374079,14.90921,209.14026,120.18222,259.19205,152.29514,120.44397,259.75656,152.62683,149.26881,87.706841,189.15373,208.68576,209.59575,69.21299,321.92194,111.14227,779.502161,745.579757,104670.101504,105883.40224,10785.451008,0,1,1,1,1
