STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,EarnHr
18374,2,5,1.3834,5,10
18375,2,8,.1527,4,10
18378,1,8,.2127,4,8
18385,2,8,1.5454,5,7
18386,2,1,-.8572,1,0
18387,2,8,-.9468,1,10
18391,2,8,-.4512,2,7
18393,2,8,1.885,5,9
18394,2,2,1.8476,5,0
18398,1,8,-.1223,3,0
18399,1,5,.4618,4,7
18401,1,8,1.0108,5,0
18406,1,5,.3009,4,8
18407,1,8,.3941,4,9
18408,1,8,.7131999999999999,5,10
18412,1,8,1.0127,5,0
18416,2,8,-.6094000000000001,2,6
18417,1,8,1.7029,5,0
18418,2,8,-.8371,1,10
18419,2,6,-.3987,2,8
18420,2,8,.5157,4,12.5
18422,1,3,.5098,4,0
18424,1,8,.4633,4,0
18426,1,2,.0561,4,0
18427,2,8,-.3448,2,0
18428,2,8,1.2192,5,8
18431,1,8,-.4843,2,8
18435,1,8,1.8942,5,0
18436,2,8,-.2634,3,7
18437,2,2,.8425,5,0
18440,1,8,.9658,5,15
18443,1,8,-.3275,3,8
18446,1,3,-.4024,2,0
18454,1,8,-.6094000000000001,2,0
18461,1,8,.8306,5,0
18463,2,8,-.0237,3,6
18467,2,8,.1916,4,0
18470,2,6,-.2295,3,0
18472,2,8,.0862,4,7
18483,1,8,.2609,4,0
18485,1,3,.1364,4,6
18487,1,8,1.032,5,10
18488,1,8,.267,4,7
18491,1,8,-.1765,3,8
18499,2,8,-.4715,2,6
18500,2,8,-.4348,2,8
18506,1,8,-.3554,2,7
18507,1,8,1.2069,5,7
18509,2,8,-.5863,2,7
18513,1,8,-.0327,3,9
18517,2,2,-.3128,3,0
18522,1,8,1.081,5,10
18523,2,2,2.0087,5,15
18525,1,2,.2266,4,9
18526,1,2,-.1996,3,0
18527,1,8,1.8189,5,20
18531,1,8,-.4824,2,10
18533,1,5,-.0798,3,6
18535,1,2,.2651,4,7
18541,2,3,.1005,4,7
18542,2,8,-.0655,3,8
18545,1,8,1.4576,5,9
18547,1,5,-.8718,1,12.5
18551,2,8,-.3048,3,8
18552,2,8,-.8318,1,0
18554,1,8,1.1166,5,8
18561,2,3,.0507,4,0
18563,1,3,.8516,5,9
18565,1,8,1.2949,5,8
18568,1,8,-.2322,3,8
18569,1,8,.9044,5,9
18570,2,3,-1.2098,1,7
18571,1,5,-.7397,1,12.5
18576,2,8,.0602,4,8
18579,2,5,-.2751,3,10
18584,2,5,1.2849,5,8
18586,1,8,.9951,5,12.5
18589,1,3,-.9072,1,0
18591,2,6,-.1584,3,0
18596,1,8,-.0426,3,0
18600,2,5,1.3045,5,0
18601,1,8,1.613,5,0
18603,2,2,.8066,5,9
18607,1,8,.2056,4,7
18610,2,5,-1.4641,1,0
18617,2,2,1.9864,5,0
18619,2,6,2.2581,5,0
18620,1,8,.9942,5,0
18623,1,8,-.7138,2,7
18628,1,2,.7665,5,0
18636,2,8,.8473000000000001,5,9
18642,1,8,.7171,5,0
18645,2,8,.4001,4,10
18648,1,2,.1303,4,0
18651,1,3,-.5021,2,8
18654,2,8,1.297,5,8
18657,2,8,.7943,5,8
18658,2,8,.6487000000000001,5,8
18660,1,8,-.4016,2,9
18661,1,8,1.3337,5,7
18662,1,3,-.9072,1,0
18663,1,8,1.4227,5,0
18667,1,6,-.4924,2,0
18670,2,8,-.1833,3,0
18672,2,8,1.3851,5,0
18680,2,8,1.4935,5,9
18682,2,8,1.1369,5,6
18694,2,3,.4073,4,8
18696,2,5,.8512,5,0
18698,1,8,.3715,4,8
18701,2,3,.456,4,0
18705,1,8,.1333,4,0
18715,1,8,-.1941,3,8
18725,2,2,-.3876,2,0
18728,2,8,-.0874,3,0
18731,2,8,.2762,4,15
18737,1,5,1.0499,5,0
18742,1,6,-.18,3,0
18743,2,6,-.0117,3,0
18749,2,6,.153,4,0
18752,2,6,-.8157,1,8
18754,1,2,-.9827,1,8
18756,2,8,-.0606,3,0
18764,1,8,-.7751,1,7
18765,1,5,-1.1348,1,12.5
18770,2,8,1.2821,5,8
18772,2,3,.9223,5,0
18776,2,6,-.1449,3,8
18778,1,8,1.3834,5,0
18785,1,8,-.1066,3,0
18786,1,5,-.6883,2,12.5
18788,2,5,-1.1388,1,9
18794,2,8,.5787,5,9
18808,1,3,-.1993,3,0
18809,2,5,-1.4995,1,0
18811,2,5,-1.5655,1,0
18812,1,3,.255,4,6
18814,2,8,1.2062,5,0
18817,1,8,.3879,4,0
18819,1,8,-.3921,2,0
18822,2,6,.1218,4,20
18825,1,2,2.5668,5,12.5
18832,2,2,-.4445,2,10
18835,1,8,1.3854,5,8
18837,2,2,1.24,5,7
18841,2,8,.1896,4,0
18843,2,8,1.7152,5,15
18844,2,6,-.4635,2,0
18847,1,3,-.43,2,10
18850,1,2,.8841,5,0
18851,1,8,.1783,4,10
18852,2,8,1.3306,5,0
18853,2,8,.6395999999999999,5,15
18854,2,6,.5367,4,8
18857,1,8,-.0972,3,8
18861,2,8,1.0808,5,10
18862,2,3,.1861,4,6
18866,2,6,.9422,5,7
18871,1,2,1.8989,5,0
18874,2,8,1.7029,5,10
18875,2,8,-.7751,1,12.5
18877,1,8,.8991,5,8
18878,2,3,-1.0067,1,6
18884,1,8,-.3596,2,0
18886,1,8,-.2903,3,0
18887,2,8,.0506,4,8
18888,1,8,.4529,4,15
18894,2,8,-.7751,1,8
18895,2,6,.3106,4,8
18897,2,8,-.9072,1,0
18898,2,5,-.735,1,10
18901,1,2,.7781,5,0
18903,1,2,-.5568,2,0
18905,1,8,1.0698,5,0
18907,1,3,.9079,5,8
18910,1,8,-.3315,3,8
18911,2,8,-.4813,2,8
18913,1,8,1.0875,5,7
18915,2,8,.5768,5,9
18916,1,5,-.8682,1,10
18918,1,2,.492,4,8
18919,2,8,.3071,4,8
18926,2,8,-.6612,2,9
18931,1,5,.3367,4,6
18933,2,8,-.8048,1,0
18935,2,8,.0458,3,10
18936,2,8,-1.2098,1,0
18950,2,8,.2334,4,8
18952,1,8,-.0006,3,0
18957,1,8,1.4372,5,0
18958,1,8,.7522,5,0
18962,1,8,.0967,4,0
18964,2,8,-.4024,2,8
18965,1,2,-.7641,1,10
18966,1,8,.5472,5,8
18969,2,8,-.4129,2,8
18970,1,6,1.7112,5,0
18975,2,8,-.7841,1,6
18976,2,8,1.005,5,6
18977,1,8,1.4704,5,6
18979,2,3,.2842,4,7
18982,1,5,-.1734,3,0
18984,1,8,1.2773,5,8
18985,2,2,-.5825,2,0
18991,2,6,-1.0862,1,0
18994,2,3,.5048,4,8
18996,1,5,.3295,4,0
19002,1,8,.5329,4,6
19008,1,3,.1,4,0
19012,1,5,-.7481,1,8
19013,2,5,-1.3419,1,0
19016,1,8,.07,4,7
19017,2,8,-1.7526,1,8
19021,2,8,.1757,4,10
19027,1,5,-.4394,2,10
19028,2,2,1.54,5,15
19031,2,8,.2123,4,8
19035,1,8,.1967,4,8
19037,1,2,1.0152,5,25
19038,2,8,.299,4,8
19039,2,6,-.9952,1,6
19040,1,6,-.111,3,10
19042,2,5,.142,4,12.5
19043,2,8,.7638,5,0
19046,1,2,1.3692,5,0
19048,2,3,.3186,4,6
19050,1,8,.3383,4,8
19057,1,8,.0872,4,0
19061,1,8,.3843,4,8
19062,1,8,-.4293,2,8
19065,1,8,.6973,5,10
19068,1,2,-1.3274,1,10
19079,1,8,1.2868,5,7
19085,2,6,-.6095,2,8
19089,2,8,.0269,3,10
19093,2,8,.0892,4,8
19094,1,8,1.7484,5,0
19096,1,8,1.4352,5,12.5
19097,1,8,-1.3419,1,10
19100,1,5,-.3273,3,12.5
19103,2,6,-.3332,3,0
19107,2,6,-.0505,3,0
19109,2,8,-.1236,3,10
19114,1,8,-.8455,1,8
19116,1,6,-.3118,3,0
19119,2,6,.3374,4,9
19123,1,8,-.7778,1,9
19125,1,6,-.3423,2,0
19127,2,8,.5663,5,8
19130,2,8,.1389,4,9
19134,2,3,.0996,4,7
19137,2,5,-.0212,3,0
19143,2,8,1.1569,5,0
19149,1,5,-.3452,2,15
19151,1,8,.6195000000000001,5,8
19152,1,8,2.3721,5,0
19155,1,8,.3008,4,7
19156,1,8,.18,4,10
19157,1,3,-.3676,2,9
19158,1,8,.3751,4,0
19159,2,3,.3974,4,9
19160,2,8,-.3735,2,9
19164,1,2,1.521,5,0
19165,1,5,1.3993,5,0
19169,2,6,.3392,4,8
19172,1,8,.7433999999999999,5,0
19177,2,8,.2172,4,10
19185,2,8,.9513,5,0
19187,2,8,.5780999999999999,5,0
19188,2,8,-.5179,2,8
19197,2,3,-.9072,1,8
19202,2,8,.3821,4,0
19203,2,2,1.1296,5,0
19204,1,2,-.8132,1,0
19208,2,8,-.1402,3,7
19211,2,6,.1008,4,0
19214,1,8,-.4636,2,0
19216,2,8,.1192,4,10
19226,1,8,-1.1956,1,0
19230,1,8,-.1431,3,10
19234,2,8,1.211,5,8
19235,2,8,-.2033,3,9
19237,2,3,.1805,4,8
19242,2,8,.3921,4,0
19244,2,8,.9082,5,15
19245,1,5,-.6331,2,6
19247,2,3,1.1218,5,0
19248,1,8,1.1218,5,6
19249,2,8,.984,5,10
19250,2,8,-.4525,2,10
19256,1,8,.9641999999999999,5,7
19261,1,3,.3589,4,0
19264,1,2,1.1856,5,0
19265,2,8,-.3855,2,12.5
19268,2,5,.6916,5,8
19270,1,8,-.2411,3,8
19273,2,8,.5063,4,8
19275,1,2,-.2488,3,0
19277,2,2,.9582000000000001,5,0
19285,2,8,2.1516,5,0
19286,2,8,1.2089,5,9
19295,1,8,.8815,5,0
19296,1,6,-.7751,1,8
19300,1,8,.9419999999999999,5,0
19301,1,8,-.0935,3,0
19303,1,8,-.6567,2,12.5
19304,2,6,.0805,4,7
19309,2,3,1.5122,5,0
19311,1,8,1.226,5,0
19313,2,8,-.0639,3,7
19317,1,5,.4574,4,0
19322,1,8,-.4542,2,15
19323,2,8,-.2751,3,8
19325,2,3,-1.3682,1,9
19329,1,3,-.0397,3,0
19331,1,8,.3092,4,0
19333,1,6,.0606,4,10
19339,2,8,.2195,4,20
19342,1,8,-.5628,2,10
19344,2,8,-.8623,1,0
19347,1,8,.6077,5,6
19349,2,8,-.6714,2,8
19350,2,6,.227,4,9
19351,2,5,-1.6616,1,6
19354,2,3,-.7332,1,0
19355,1,5,-.8296,1,0
19356,1,8,1.7156,5,0
19360,2,8,.2592,4,7
19362,1,5,.2489,4,7
19368,1,8,.2011,4,9
19370,2,3,-.2289,3,9
19373,1,8,-.136,3,8
19377,1,8,-.2866,3,7
19379,2,5,-.8515,1,0
19385,2,8,.5764,5,10
19388,2,3,-.7751,1,7
19389,1,5,-.189,3,9
19392,1,5,-1.0215,1,0
19394,1,8,-.6574,2,7
19399,2,3,1.0412,5,0
19402,1,2,.4305,4,8
19403,2,8,.6984,5,12.5
19407,1,8,.3982,4,6
19412,1,8,.2584,4,20
19413,2,2,1.243,5,8
19414,2,6,-.8837,1,0
19417,1,8,.9716,5,0
19422,2,8,.3419,4,7
19423,2,8,-.1236,3,0
19432,1,8,.3065,4,10
19436,1,8,.336,4,6
19440,1,8,.4136,4,9
19441,1,8,-.5628,2,10
19442,1,6,.3707,4,9
19444,2,6,.3181,4,9
19445,2,5,-1.1348,1,0
19454,1,3,-.9075,1,8
19463,2,8,-.4293,2,8
19470,2,2,-.2663,3,8
19473,1,8,1.93,5,6
19475,1,8,.6565,5,10
19476,1,2,.9664,5,0
19480,2,8,1.2962,5,0
19481,2,8,-.0117,3,6
19488,2,3,.215,4,8
19489,1,8,.1538,4,12.5
19493,2,3,-1.0862,1,8
19494,1,8,.9973,5,8
19496,2,8,1.4408,5,0
19497,2,2,.8716,5,0
19500,2,8,.0964,4,7
19504,1,6,.6632,5,8
19506,2,8,.6914,5,7
19510,2,8,-.3928,2,6
19515,1,8,-.6758999999999999,2,9
19519,1,8,1.1695,5,10
19520,1,8,.6846,5,10
19523,2,5,.4918,4,0
19528,1,8,.9716,5,20
19536,2,8,.1782,4,0
19537,1,8,.9207,5,10
19538,2,8,-.5671,2,7
19542,2,3,-.7912,1,12.5
19544,2,5,.8453000000000001,5,15
19552,1,8,.6704,5,0
19555,1,6,.9842,5,0
19558,2,8,.9018,5,7
19566,1,8,-.5004999999999999,2,9
19567,2,5,-.4638,2,0
19568,1,6,-.4973,2,9
19569,2,8,-1.128,1,9
19571,2,8,-.9072,1,9
19576,1,8,.1098,4,9
19580,1,2,-.7962,1,6
19582,1,8,-.4058,2,7
19584,1,8,-.7751,1,6
19585,2,3,-.6665,2,9
19587,1,8,-1.0862,1,0
19588,2,3,1.1856,5,9
19589,2,3,-.7751,1,0
19592,2,6,.2137,4,8
19593,2,8,.7123,5,7
19608,2,8,1.4681,5,9
19612,1,8,.6795,5,12.5
19621,1,8,1.5786,5,6
19623,2,8,-.865,1,0
19624,1,2,1.2177,5,8
19627,1,8,.3385,4,8
19631,2,8,-.6181,2,7
19637,1,8,-.0655,3,0
19642,2,8,1.805,5,0
19645,2,8,-.371,2,7
19648,1,8,.5794,5,8
19651,2,8,.5053,4,8
19653,2,8,.8604000000000001,5,6
19655,1,8,1.0668,5,8
19656,1,8,.0153,3,9
19658,1,4,-.3192,3,12.5
19661,1,5,-.6069,2,0
19662,2,6,.0033,3,0
19666,2,8,.712,5,9
19668,1,8,1.6027,5,0
19669,2,8,-.3156,3,8
19673,2,8,-.3165,3,0
19674,1,8,.1935,4,0
19678,2,2,2.3821,5,0
19692,1,6,.8604000000000001,5,0
19695,2,8,-.1498,3,7
19696,1,8,.3202,4,8
19702,2,8,-.6504,2,8
19704,1,8,1.7745,5,9
19711,1,2,-.9395,1,7
19712,2,5,-.6471,2,8
19717,1,8,-.2082,3,8
19719,2,8,.176,4,9
19724,2,8,-.1226,3,9
19734,2,6,-1.43,1,8
19736,1,8,.9422,5,8
19740,1,8,.1711,4,8
19754,1,8,1.9142,5,0
19755,2,8,.439,4,8
19756,2,8,-.1629,3,9
19757,1,8,1.1064,5,0
19763,2,3,.0416,3,7
19765,2,5,.0046,3,9
19767,1,8,.1724,4,8
19772,1,4,-.4476,2,8
19775,2,5,-.578,2,0
19778,2,5,1.8471,5,10
19779,1,8,1.0857,5,12.5
19786,2,8,-.2107,3,0
19788,1,5,-.5365,2,10
19790,2,8,-.1378,3,6
19795,1,6,.4036,4,0
19796,1,8,-.2739,3,7
19800,1,8,1.3978,5,0
19806,2,5,-1.1348,1,9
19807,1,8,-.8144,1,8
19810,1,8,1.3824,5,0
19814,2,8,.3884,4,20
19815,2,8,-.0528,3,7
19823,2,8,-.2771,3,9
19825,2,2,1.5681,5,8
19832,2,6,-.7195,1,8
19837,1,8,.6593,5,0
19840,1,5,-1.43,1,25
19841,1,8,.9646,5,10
19843,1,8,.1567,4,0
19845,1,1,-.1619,3,8
19847,2,8,.251,4,0
19850,2,6,.1951,4,9
19856,1,6,-.9711,1,6
19864,2,8,.1714,4,6
19865,2,5,.7837,5,0
19866,1,8,-.4842,2,0
19868,1,8,.4538,4,0
19877,2,5,-1.0924,1,0
19879,2,6,1.1609,5,0
19880,2,8,-.0505,3,7
19886,2,5,-.17,3,7
19896,2,2,2.1362,5,0
19901,2,6,-.7751,1,7
19907,1,8,2.1362,5,10
19908,1,8,.215,4,0
19911,1,8,.3382,4,7
19913,2,8,.3921,4,8
19920,1,8,1.5264,5,6
19923,1,6,.9587,5,20
19925,2,2,1.9142,5,8
19927,2,8,1.2067,5,0
19930,1,8,.3326,4,8
19931,2,8,.4011,4,0
19932,2,2,-.1656,3,10
19937,2,2,-.9781,1,8
19938,2,8,.0295,3,6
19940,2,8,-.6328,2,20
19946,2,8,.4672,4,0
19950,2,8,-.1431,3,7
19954,1,8,-.0277,3,10
19956,1,4,-.1266,3,0
19959,2,8,.7065,5,7
19969,2,8,1.5475,5,0
19970,2,8,.2344,4,8
19977,2,8,-.7426,1,9
19979,2,2,1.885,5,0
19982,1,6,.6593,5,0
19986,2,5,.1269,4,8
19989,1,8,.1458,4,9
19991,2,8,1.4258,5,0
19992,1,6,-1.0246,1,6
19995,1,8,1.4372,5,9
20004,2,8,.9798,5,12.5
20005,1,5,-.2613,3,6
20007,1,8,-.8837,1,9
20015,2,8,-.3312,3,6
20018,2,8,-.4169,2,0
20020,1,8,.5526,5,25
20025,2,8,.5053,4,7
20030,1,8,-.4214,2,0
20034,1,5,.1341,4,8
20045,1,8,.7903,5,12.5
20047,1,8,-1.5209,1,0
20048,1,8,-1.044,1,9
20059,2,2,-1.5696,1,0
20061,2,8,-.1431,3,9
20062,2,8,-.0822,3,0
20065,2,6,-.3896,2,7
20066,2,5,-.0426,3,7
20071,2,8,.7377,5,8
20072,2,8,.431,4,8
20075,2,6,.2166,4,12.5
20076,1,8,1.2485,5,9
20079,2,8,.212,4,12.5
20083,2,8,-.1999,3,7
20085,2,6,-.5046,2,0
20087,1,6,1.3732,5,0
20088,1,2,.878,5,0
20089,1,8,.0973,4,10
20091,2,8,.8475,5,8
20095,2,2,1.3851,5,10
20099,2,8,-.4975,2,9
20100,1,5,.0307,3,10
20101,2,8,-.5628,2,9
20102,1,2,.6389,5,8
20108,1,3,-1.4415,1,0
20110,1,8,-.8201000000000001,1,0
20114,1,8,-.1246,3,9
20115,2,8,-.3007,3,0
20118,2,8,.1587,4,10
20120,2,5,-.6747,2,7
20128,1,5,.1613,4,9
20134,1,8,.2344,4,10
20135,1,8,1.7325,5,0
20136,1,8,1.5245,5,25
20138,2,3,-.6363,2,7
20141,2,8,.417,4,7
20142,1,6,-.212,3,8
20143,1,8,.0201,3,0
20145,1,5,-.4398,2,9
20148,2,8,.4643,4,10
20149,1,8,.2673,4,0
20150,1,8,1.5383,5,0
20154,2,8,-.2975,3,8
20157,2,8,.373,4,0
20158,1,8,1.2245,5,6
20165,2,8,.2274,4,10
20167,2,8,.7427,5,0
20171,1,8,-.4795,2,6
20175,2,8,2.5668,5,7
20176,1,8,-.271,3,9
20186,2,8,-.3206,3,10
20193,1,2,.0501,3,0
20197,2,8,-.783,1,6
20198,2,8,-.4293,2,8
20200,2,8,1.3279,5,6
20201,2,5,-1.0208,1,0
20204,1,8,.4328,4,8
20212,1,2,-.2183,3,7
20214,2,6,-.1344,3,9
20222,1,8,.7396,5,10
20224,1,8,-.4987,2,10
20226,1,8,-.5089,2,0
20228,1,8,-.2066,3,6
20233,2,8,.1086,4,0
20234,1,3,-.3554,2,0
20235,1,8,1.0805,5,8
20240,1,4,-1.5119,1,9
20247,1,5,-1.1008,1,10
20251,2,8,1.4332,5,8
20252,1,6,.6179,5,8
20253,1,2,1.0524,5,0
20255,2,8,1.151,5,8
20261,2,8,.0027,3,8
20264,2,5,-1.0334,1,0
20265,2,6,.1295,4,9
20266,1,8,.7585,5,8
20268,1,8,.6846,5,8
20269,2,5,-.0197,3,10
20279,1,8,-.3846,2,12.5
20281,1,8,.297,4,8
20283,2,6,-.5537,2,10
20286,2,8,1.2066,5,20
20288,1,8,1.4795,5,10
20289,1,8,-.2048,3,0
20290,2,8,1.1603,5,7
20295,1,3,.2926,4,0
20299,1,8,.2845,4,7
20300,1,8,-.6654,2,12.5
20305,1,5,-1.1229,1,0
20306,1,3,.1039,4,8
20312,2,2,.5626,5,8
20317,2,6,-.059,3,0
20323,1,8,1.1395,5,9
20324,1,5,-.7076,2,8
20326,1,8,.2875,4,0
20330,1,8,-.4232,2,8
20333,1,8,1.998,5,7
20339,2,8,.0472,3,7
20340,1,8,.7743,5,8
20343,1,5,-.1396,3,10
20345,2,8,1.474,5,9
20349,1,6,.9802,5,0
20351,2,8,-.3372,3,10
20353,2,3,.7606000000000001,5,0
20357,2,8,.4316,4,9
20368,2,8,-.5778,2,8
20373,1,8,-.3332,3,8
20378,2,2,1.4472,5,9
20380,1,8,-1.0067,1,9
20381,2,3,1.3326,5,8
20382,1,8,.2789,4,7
20385,2,2,1.0482,5,0
20387,2,8,.0864,4,8
20388,2,3,-.4325,2,8
20394,1,8,-.8725000000000001,1,0
20396,2,8,.4098,4,8
20398,2,8,1.0707,5,10
20405,2,8,1.558,5,0
20407,2,6,.309,4,10
20410,2,8,1.7231,5,12.5
20411,2,8,.8313,5,7
20412,1,8,-.4843,2,0
20414,2,8,-.2505,3,0
20416,2,8,.555,5,0
20419,2,5,-.5628,2,8
20429,1,8,1.3164,5,8
20432,1,8,.4495,4,0
20435,2,8,1.1744,5,9
20445,1,2,.8593,5,0
20447,1,5,-1.5735,1,8
20449,1,8,1.9474,5,7
20451,1,8,-.1027,3,8
20452,2,8,.1474,4,10
20465,1,8,.4316,4,8
20472,2,8,-.3217,3,7
20473,2,3,-.1942,3,12.5
20475,2,5,-.2826,3,0
20479,1,5,-1.6616,1,7
20481,1,8,.0312,3,0
20482,2,8,1.7325,5,0
20484,2,8,1.2169,5,10
20488,1,8,.9973,5,0
20490,2,8,.3631,4,9
20497,1,8,1.6438,5,12.5
20503,2,3,2.1068,5,7
20504,1,8,-.4279,2,15
20505,2,3,-1.6616,1,0
20509,1,5,-.4715,2,7
20510,2,5,-.4012,2,8
20518,1,2,-.0456,3,0
20522,1,8,-.2537,3,8
20526,1,8,1.035,5,0
20527,2,8,.215,4,8
20532,1,8,2.4996,5,8
20535,2,8,.7151,5,0
20536,1,8,-.0103,3,9
20538,1,8,.7692,5,7
20541,1,2,1.5858,5,8
20544,1,8,.1131,4,10
20546,2,8,-.1361,3,6
20547,1,8,-.4907,2,10
20550,2,8,.0136,3,25
20552,1,8,.5868,5,8
20554,1,8,-.2737,3,6
20560,2,8,2.5668,5,10
20562,1,5,-.6634,2,8
20564,2,8,-.0521,3,0
20571,1,8,.6133,5,0
20573,1,8,-.5007,2,8
20580,1,6,2.2775,5,10
20584,1,6,-.2148,3,15
20587,2,8,-.4453,2,8
20588,1,8,.8963,5,12.5
20593,1,8,1.43,5,8
20596,1,8,-.0663,3,10
20599,1,8,1.4423,5,0
20600,2,6,.0193,3,12.5
20601,2,8,.7533,5,7
20602,2,8,-.8429,1,9
20604,2,8,1.9867,5,7
20610,2,6,.656,5,0
20615,1,8,.6381,5,6
20616,1,8,.7826,5,0
20617,2,8,-.6333,2,0
20618,1,8,1.505,5,7
20619,1,8,.0171,3,0
20622,1,5,-.0692,3,8
20623,1,3,-.4774,2,0
20624,1,8,1.0269,5,0
20626,2,3,.984,5,7
20627,2,8,1.1166,5,8
20629,2,8,.5029,4,10
20631,2,8,.6195000000000001,5,9
20635,1,8,.2823,4,9
20638,1,8,-.2033,3,10
20649,1,8,-.2656,3,9
20651,1,8,1.1581,5,6
20659,1,8,.7754,5,9
20661,1,8,.0912,4,9
20662,2,8,1.0269,5,0
20665,2,8,2.5668,5,12.5
20666,1,8,-.3332,3,0
20667,1,8,.336,4,7
20668,1,8,1.1314,5,0
20669,2,8,.2116,4,8
20670,2,8,-.009,3,10
20671,2,8,-.2293,3,0
20672,2,8,.0012,3,8
20677,1,8,.3475,4,8
20685,1,2,1.8043,5,0
20690,2,8,-.0985,3,7
20694,2,8,.7388,5,10
20699,1,2,-.9069,1,0
20702,2,5,-.6483,2,8
20703,1,8,-.1802,3,8
20704,2,8,-.2605,3,8
20706,1,8,.1218,4,9
20709,2,3,.5626,5,10
20713,2,8,-.4315,2,8
20716,1,8,-1.5209,1,8
20723,1,8,.5853,5,0
20727,1,3,-.0103,3,9
20728,2,1,1.2837,5,8
20731,1,5,.1377,4,8
20733,1,8,-.7751,1,8
20737,1,8,.3719,4,10
20746,1,8,1.0639,5,0
20747,2,8,.7692,5,8
20751,2,3,-.4033,2,0
20757,2,8,.5361,4,8
20760,1,8,-.9520999999999999,1,10
20763,1,8,.242,4,10
20766,2,3,-.0989,3,0
20776,2,5,1.179,5,10
20777,2,3,.0138,3,7
20781,2,2,1.4619,5,10
20784,2,8,2.0848,5,8
20788,2,8,-.1413,3,9
20792,1,2,1.0648,5,25
20798,1,8,2.0218,5,9
20800,2,8,.634,5,25
20801,1,5,.0932,4,0
20802,2,6,-.1766,3,9
20810,1,5,.0093,3,9
20813,1,8,-.0735,3,10
20815,1,8,.7443,5,15
20817,2,8,1.1569,5,10
20818,1,6,.53,4,8
20820,1,3,-1.3329,1,0
20821,1,5,1.2737,5,9
20822,1,5,-1.5119,1,10
20826,2,8,.0466,3,10
20827,2,5,-.2033,3,0
20830,1,8,-.5434,2,12.5
20832,2,8,.4459,4,8
20834,2,8,-.8119,1,9
20836,2,8,1.0515,5,9
20837,1,8,-.9394,1,0
20841,1,8,.365,4,0
20846,1,8,.0027,3,10
20850,2,8,-1.3184,1,0
20851,1,8,-.1941,3,0
20853,2,2,-.1505,3,7
20859,2,8,-.5512,2,0
20863,2,8,.7729,5,0
20867,2,2,1.3683,5,0
20872,1,8,-.7751,1,7
20874,2,8,1.0269,5,9
20877,1,3,-.2459,3,0
20880,1,5,.0149,3,15
20888,1,5,2.2083,5,0
20889,2,3,.1214,4,6
20894,1,3,-.3626,2,0
20898,2,6,.0186,3,0
20903,2,8,.8352000000000001,5,8
20904,2,2,1.0613,5,0
20911,2,8,1.3293,5,6
20914,2,8,.2003,4,7
20915,1,8,-.5649999999999999,2,7
20918,1,6,.0537,4,9
20923,1,6,.0562,4,15
20926,2,8,.025,3,7
20928,1,8,.2576,4,8
20929,2,2,1.977,5,8
20930,2,8,.629,5,9
20933,2,6,.0282,3,8
20935,2,5,-.7594,1,8
20938,2,8,-.0204,3,10
20946,1,5,-1.26,1,10
20947,1,8,.984,5,0
20950,2,8,1.3978,5,0
20957,1,8,-.0177,3,10
20959,2,3,-.4058,2,0
20970,1,8,-.2262,3,7
20973,1,8,1.0893,5,8
20979,1,1,-.3664,2,0
20981,1,8,-.9992,1,0
20986,2,8,-.4161,2,0
20990,1,8,-.8837,1,8
20993,2,6,-.6785,2,7
20996,1,8,-.151,3,0
20997,2,8,.4328,4,0
21003,2,8,-.2779,3,8
21011,2,8,2.5466,5,0
21012,1,8,-.2641,3,10
21018,1,8,1.5384,5,12.5
21021,1,8,-1.2877,1,15
21022,2,8,1.035,5,0
21024,1,3,-.0102,3,0
21027,2,8,.3814,4,6
21030,1,8,-.7637,1,0
21033,1,5,-1.5123,1,8
21035,2,5,-.3904,2,8
21037,2,8,.3822,4,6
21044,1,8,.8559,5,0
21046,1,8,-.5173,2,0
21047,2,8,1.2796,5,10
21048,1,8,.8023,5,0
21049,2,5,1.5623,5,0
21050,2,8,.0942,4,8
21053,2,8,-.4948,2,7
21058,2,6,-.3521,2,8
21061,1,8,.6072,5,0
21066,2,8,-.4003,2,8
21069,1,8,.0782,4,12.5
21074,1,3,1.5809,5,8
21075,2,8,.1802,4,8
21080,1,8,.1918,4,8
21085,1,8,.5158,4,8
21089,1,8,.1266,4,8
21092,1,8,.1191,4,10
21093,1,2,1.4132,5,0
21095,2,5,.9292,5,8
21101,2,2,-1.0862,1,10
21102,2,6,1.9315,5,9
21103,2,2,.5044999999999999,4,9
21105,2,8,-.4854,2,7
21108,2,8,.3228,4,0
21117,2,5,-.6284999999999999,2,6
21121,1,8,.5329,4,12.5
21125,2,8,-.8837,1,10
21127,2,5,.0266,3,10
21130,2,2,.0819,4,8
21137,2,8,.0368,3,8
21140,1,8,-.4169,2,10
21145,2,8,-.5468,2,7
21150,1,6,-.134,3,10
21155,2,6,.0573,4,8
21157,1,2,1.1406,5,7
21159,2,8,.0488,3,0
21160,2,8,.466,4,8
21162,2,8,-.3191,3,8
21164,2,8,-.3721,2,0
21165,2,8,.1813,4,8
21173,1,5,-.9307,1,0
21175,1,8,-.5787,2,8
21176,2,5,-.358,2,8
21193,2,5,-.1218,3,7
21194,1,3,-.1354,3,0
21199,2,8,-1.2098,1,10
21201,2,5,-1.1272,1,8
21202,2,6,2.4789,5,10
21203,2,8,1.3163,5,7
21214,1,5,.4604,4,9
21217,2,5,-.4843,2,8
