STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL,P1TUITION
24359,1,8,-.5614,2,-8,-8,-8
24360,1,3,-.5381,2,-8,-8,-7
24361,1,6,-.0123,3,-7,-7,-8
24362,2,8,-.0849,3,6,2,-9
24363,2,2,1.4453,5,4,2,1
24364,1,-9,-8,-8,6,3,-8
24365,1,2,-.8705000000000001,1,4,1,-7
24366,1,8,.9466,5,6,-9,1
24367,1,8,1.3235,5,6,1,1
24368,2,6,-.9919,1,-7,-8,-8
24369,2,3,-.6860000000000001,2,-7,-7,-8
24370,1,8,-.7621,1,-8,-7,-8
24371,2,8,.9249000000000001,5,-8,2,1
24372,2,2,1.5188,5,-9,1,-7
24373,1,5,-1.1211,1,-8,-7,-7
24374,2,6,.4945,4,2,1,-8
24375,2,3,-.3384,3,-8,-8,-8
24377,2,5,.6685,5,-8,-8,0
24378,2,6,-.8837,1,-8,-8,-7
24379,2,7,.5175999999999999,4,4,2,1
24380,2,4,-8,-8,6,3,-8
24381,1,8,.1439,4,6,-7,1
24382,2,6,-.5628,2,-8,-8,-7
24383,2,8,1.0648,5,4,-4,1
24384,1,6,1.9172,5,-8,2,0
24385,2,8,.2452,4,4,2,-7
24387,2,2,.092,4,4,1,-8
24388,2,8,-.4169,2,4,1,-7
24389,1,8,1.449,5,-8,2,1
24390,1,3,.1072,4,6,-7,-7
24391,2,8,2.5372,5,6,2,0
24392,2,5,-.4854,2,4,2,-7
24393,1,5,-.2174,3,3,1,-7
24394,2,2,1.1432,5,-8,2,-8
24395,2,8,.1852,4,4,1,1
24396,1,8,-.08,3,4,1,-8
24397,2,8,.4939,4,-8,1,1
24398,2,7,.9079,5,4,2,0
24399,1,3,-.4638,2,-8,-8,-9
24400,2,3,-8,-8,6,1,-8
24401,1,8,-.2048,3,4,3,-7
24402,2,8,.3574,4,4,1,0
24403,2,8,-.5569,2,-8,3,-8
24404,2,6,-1.0844,1,-8,-7,-8
24405,2,8,.3385,4,6,2,-7
24406,2,8,1.171,5,4,2,1
24407,2,8,-.2634,3,6,-8,-7
24408,1,8,-.8181,1,5,3,-7
24409,1,8,-.1431,3,-8,-8,-7
24410,2,2,.5629,5,-7,-8,-7
24411,1,8,-.7873,1,-8,-8,-9
24412,2,3,-.3664,2,-7,-7,-7
24413,1,8,-.4975,2,-8,-8,-7
24414,2,8,1.2152,5,-8,-8,1
24415,2,8,-.3759,2,-7,-7,-7
24416,2,3,-.9944,1,-9,-7,-8
24417,2,8,.2213,4,-8,3,-7
24418,2,2,.0808,4,4,1,-8
24419,1,8,-.1845,3,-7,-7,-9
24420,2,8,-.8158,1,3,3,-7
24421,1,-9,-8,-8,-7,-7,-8
24422,2,8,.7526,5,-8,-7,-7
24423,2,8,.7522,5,-8,-8,-7
24424,2,8,-.5386,2,4,1,1
24425,1,8,1.8566,5,4,1,1
24426,2,6,-.5628,2,4,1,-7
24428,2,8,.9308999999999999,5,4,2,0
24429,2,8,-.7751,1,6,-7,-7
24430,2,8,-.2779,3,5,2,-7
24431,2,8,-.1229,3,6,1,-9
24432,1,2,.6871,5,4,-9,-9
24433,2,2,.5429,4,-8,2,-7
24434,1,8,.3392,4,-8,-8,1
24435,1,3,.3831,4,2,1,-7
24436,2,5,-.2888,3,6,2,-7
24437,1,8,-1.2319,1,-8,-8,-8
24439,2,2,-.6715,2,4,-8,-7
24440,1,8,.5366,4,4,1,-7
24441,1,8,.3195,4,6,2,-8
24442,2,2,-.6949,2,4,1,-7
24443,2,6,.5498,5,-7,-8,-7
24444,1,6,1.1933,5,4,3,1
24445,2,2,1.1461,5,4,2,1
24446,2,8,-1.2098,1,-7,-7,-7
24447,1,8,.5955,5,-8,2,1
24448,1,-9,-8,-8,-7,-7,-8
24449,1,2,-8,-8,-8,-8,-8
24450,1,8,.466,4,-7,-7,-7
24451,1,8,.1753,4,5,2,-7
24452,2,1,1.2715,5,4,1,1
24453,1,5,-.2344,3,-7,-7,1
24454,2,8,.4751,4,4,1,1
24455,1,8,1,5,-7,-7,-7
24456,1,5,-.9512,1,-8,3,-7
24457,2,8,.3879,4,-8,3,-7
24459,1,5,2.522,5,4,2,1
24460,2,8,-.5062,2,-8,-4,-8
24461,1,8,-.1433,3,6,1,-7
24462,1,8,-.5858,2,-7,-7,-7
24463,2,5,-.5628,2,-8,1,0
24464,1,-9,-8,-8,-8,2,-8
24465,2,8,1.5122,5,-8,-8,0
24466,1,2,.1722,4,4,2,-8
24467,2,8,-.6951000000000001,2,-8,-8,-8
24468,2,2,-8,-8,4,3,-8
24469,1,8,-.9667,1,5,-7,-7
24470,1,3,-.1959,3,-8,-4,-7
24471,1,6,.0472,3,5,2,-7
24472,1,8,-.1449,3,-7,-7,-7
24473,2,8,.0885,4,6,3,-7
24474,1,8,1.3805,5,3,-7,-8
24475,2,5,-.4742,2,5,1,-9
24476,2,2,1.2095,5,4,-8,1
24477,1,8,1.4041,5,6,1,0
24478,2,8,.4662,4,-7,-8,-8
24479,1,8,-.0506,3,6,-4,-7
24480,2,8,-.4604,2,-7,-8,-8
24481,1,6,-.8837,1,6,2,-7
24482,2,3,.6782,5,4,3,-7
24483,1,8,.5849,5,6,-8,-8
24484,1,6,-.832,1,-7,-8,-7
24485,2,5,-.6352,2,-8,-7,-7
24486,2,8,-.2048,3,6,-8,-7
24488,2,8,.0808,4,4,1,-7
24489,2,5,.5794,5,-7,-8,-9
24490,2,2,.061,4,-8,1,1
24492,2,5,-1.26,1,2,3,-9
24493,1,3,-1.1012,1,6,-8,-7
24494,1,8,-.0754,3,4,1,1
24495,1,8,.4497,4,-8,-9,-8
24496,1,5,-.7751,1,4,2,-7
24497,2,3,.0875,4,5,-8,-8
24498,2,8,.0469,3,-8,-8,0
24499,2,6,-.3652,2,-8,-8,-9
24500,2,3,-8,-8,5,2,-8
24501,2,3,-1.245,1,4,1,-7
24502,1,4,-1.3329,1,-8,-7,-7
24503,2,3,-.1058,3,4,2,-8
24504,1,3,-.0996,3,-7,-7,-9
24505,1,3,-.056,3,-9,3,-7
24506,1,3,-.366,2,6,3,-8
24507,1,8,-.6665,2,-8,-7,-7
24508,1,6,-.7397,1,-8,-8,-7
24509,2,3,-1.2803,1,-7,-8,-7
24510,1,8,.7776999999999999,5,2,-8,-8
24511,2,6,.1759,4,6,2,-7
24512,2,-9,-8,-8,-7,-7,-8
24513,1,5,-.3118,3,4,-7,-8
24514,2,8,.9721,5,2,1,0
24515,2,8,1.4787,5,4,2,0
24516,1,8,.0783,4,-8,2,1
24517,2,8,.0643,4,2,1,-7
24518,2,-9,-8,-8,-7,-8,-8
24519,1,5,-1.5735,1,-7,-7,-7
24520,2,5,-.6665,2,6,1,-7
24521,1,8,-.4082,2,4,-9,-7
24522,1,6,.2923,4,6,-7,-9
24524,2,4,-1.0772,1,-8,-8,-7
24525,1,5,.8613,5,-8,3,-7
24526,1,6,-.7523,1,-8,-7,-8
24527,1,3,-.6574,2,6,1,-7
24528,1,8,1.0408,5,-8,2,-7
24529,2,2,.0979,4,4,-8,-7
24530,1,8,.3314,4,-7,-8,-8
24531,2,8,-.6094000000000001,2,-7,-7,-7
24532,1,3,-8,-8,-8,-7,-8
24533,1,3,2.4837,5,4,-9,-7
24534,1,8,.8528,5,3,2,-8
24535,2,5,.3781,4,6,2,-8
24536,2,8,-.9142,1,-8,-8,-8
24537,2,6,.8963,5,4,1,1
24538,1,8,-1.3184,1,-7,-7,-7
24539,2,8,1.9383,5,-8,1,0
24540,2,8,-.0277,3,4,2,1
24541,1,6,-.6665,2,-8,-7,-7
24542,2,1,-.0396,3,6,1,-7
24543,2,2,1.0022,5,-7,3,0
24544,1,8,1.0293,5,4,1,-7
24545,1,5,-.5415,2,6,1,-7
24547,2,6,.8512,5,4,1,-7
24548,2,8,.001,3,6,1,-7
24549,1,5,-1.3682,1,-7,-8,-7
24550,2,8,-.3581,2,6,2,-7
24551,2,8,.1281,4,6,2,-7
24552,1,2,.1479,4,-8,-8,-8
24553,2,8,-1.2098,1,-8,-7,-7
24554,2,8,.5221,4,4,1,1
24555,1,8,-8,-8,-7,-8,-8
24556,1,-9,-8,-8,-8,-4,-8
24557,2,8,.6143999999999999,5,4,2,0
24558,2,2,-.5225,2,4,2,-8
24559,2,8,-.4584,2,-8,3,-7
24560,2,8,1.2185,5,4,-9,1
24562,2,6,.0292,3,-7,-8,-8
24563,1,5,-.6659,2,-8,-8,-7
24564,1,5,-1.1008,1,5,3,-7
24565,1,8,.8724,5,-7,-7,0
24566,1,5,-.2239,3,-7,-7,-7
24567,1,8,.5079,4,4,1,-7
24568,1,6,-.5089,2,-8,-8,-7
24570,1,3,.6924,5,6,-8,1
24571,2,8,-.6654,2,3,-7,-7
24572,1,-9,-8,-8,-8,-8,-8
24573,1,2,-1.1889,1,5,2,-8
24574,1,3,1.2911,5,-8,-4,-7
24576,2,8,-.1807,3,5,3,-7
24577,2,8,-1.2098,1,-7,-7,-7
24578,2,8,.2969,4,1,1,-8
24580,1,3,-.9782,1,-7,-7,-7
24582,2,2,-1.2389,1,5,2,-9
24583,2,8,.1023,4,-7,-7,-7
24584,2,4,-8,-8,5,1,-8
24585,2,2,.2273,4,4,1,1
24586,1,2,1.8637,5,4,2,-7
24587,1,8,.1695,4,4,1,-7
24588,1,5,-.1626,3,4,2,-8
24589,2,2,-8,-8,-8,-8,-8
24591,1,3,-.3312,3,4,1,-7
24592,2,8,-.1617,3,4,1,1
24593,2,8,.4072,4,4,1,0
24594,1,3,-.1982,3,5,2,-9
24595,1,8,.4087,4,4,3,0
24596,2,8,-.9512,1,-7,-7,-7
24597,1,5,-.3809,2,3,-8,-8
24598,1,-9,-8,-8,6,2,-8
24599,1,8,-.3875,2,5,1,-9
24600,1,8,-.6671,2,4,3,-7
24601,1,8,-.4235,2,5,3,0
24602,1,8,-.1211,3,-8,3,-7
24603,1,8,.1935,4,-8,2,-8
24604,2,8,-.8546,1,4,-4,0
24605,1,6,-.7751,1,-7,-8,-7
24606,1,8,.1413,4,4,3,-7
24607,1,8,1.0671,5,5,2,-7
24608,1,5,-.9370000000000001,1,-7,-8,-7
24609,2,8,-.1727,3,5,3,-8
24610,1,5,-.8319,1,-7,-7,-8
24611,1,6,.1753,4,-7,-8,-7
24612,1,8,.856,5,4,1,-7
24613,2,2,1.2794,5,-8,2,-7
24614,1,2,-.3217,3,4,2,-8
24615,2,8,.3918,4,-8,-8,0
24616,1,8,.9053,5,-8,-9,1
24617,2,3,-.4633,2,4,1,0
24618,2,6,-.5442,2,5,-4,-7
24619,2,8,-.5962,2,-8,-8,-8
24620,2,8,.9185,5,-8,3,-8
24621,1,8,-.837,1,-7,-7,-7
24622,1,8,-.4813,2,-7,1,-7
24623,1,2,1.0377,5,4,1,1
24624,2,6,2.2035,5,-8,3,1
24625,1,8,.6889,5,6,-8,-7
24626,2,5,-.5425,2,5,1,-8
24627,1,5,.0828,4,6,-7,-7
24628,1,8,.5844,5,-8,-9,1
24629,1,8,-.3168,3,-8,-8,-8
24630,1,5,-.9992,1,4,1,-7
24631,1,8,.7131999999999999,5,5,-9,-7
24632,1,8,.7961,5,4,2,1
24633,2,6,.6898,5,4,3,1
24634,1,5,-.2324,3,-7,-7,-9
24635,2,8,-.6665,2,2,2,0
24636,1,5,-1.6616,1,-7,2,-7
24637,1,2,-.4341,2,4,2,-7
24638,2,8,.3645,4,4,1,1
24639,1,8,-.0835,3,-7,-7,-8
24640,1,8,-.1431,3,-7,-7,-7
24641,2,8,.3951,4,4,1,1
24642,2,5,-.4537,2,6,2,-8
24643,1,5,-8,-8,3,1,-7
24644,2,8,.1878,4,4,-8,1
24645,1,8,-8,-8,-7,-4,-8
24646,1,-9,-8,-8,4,1,-8
24647,1,8,-.1722,3,-8,-8,-8
24648,2,8,1.4435,5,-7,2,-7
24649,2,8,-.8623,1,-7,1,-7
24651,1,5,.2246,4,6,2,1
24652,2,3,.6254999999999999,5,2,2,-7
24653,1,8,.4466,4,4,2,1
24654,2,8,2.1291,5,4,2,-7
24655,1,8,.827,5,-7,-7,-7
24657,1,3,-.1284,3,-7,-7,-8
24658,2,4,-8,-8,4,1,-8
24659,1,8,1.4372,5,4,2,-7
24660,2,8,-.6332,2,5,3,-8
24661,2,8,-.874,1,-7,3,-7
24662,1,8,-.7756999999999999,1,-7,-7,-7
24663,1,8,.7242,5,4,2,-8
24664,1,8,.104,4,6,1,-8
24665,2,3,-.4089,2,-7,2,-7
24666,1,8,-.3118,3,4,1,0
24667,2,8,.2797,4,6,1,-8
24668,1,6,-8,-8,-7,-7,-7
24669,1,8,1.2983,5,4,2,0
24670,2,3,.8386,5,4,1,-7
24671,1,8,.0329,3,4,2,1
24673,2,8,.0563,4,4,2,1
24674,2,8,-.5404,2,-8,-8,-8
24675,2,8,.4745,4,6,-7,-8
24676,1,8,1.4977,5,4,2,-7
24678,1,8,-.2572,3,2,3,-7
24680,1,8,.7604,5,4,1,-7
24681,1,8,.9419999999999999,5,4,2,1
24683,1,8,-.1369,3,4,1,-9
24684,1,-9,-8,-8,4,2,-8
24685,2,5,1.0759,5,4,2,-7
24687,2,8,.165,4,4,1,1
24688,1,5,-.3747,2,4,2,1
24689,1,8,1.765,5,4,2,0
24690,2,3,.4073,4,4,3,-7
24692,1,5,-1.0914,1,-7,-7,-8
24693,1,8,.1757,4,-7,-7,-7
24694,1,2,-.7264,1,4,1,-9
24695,2,8,-.6345,2,4,-8,0
24696,1,6,-.5981,2,-7,-8,1
24697,1,8,-1.7526,1,-7,-8,-7
24698,2,5,-1.103,1,-7,-7,-7
24699,2,2,.6387,5,4,2,-7
24700,1,3,-.8455,1,4,3,-7
24701,2,5,-1.2803,1,6,1,-7
24702,1,8,.5526,5,-8,2,1
24703,1,8,.3718,4,3,-7,-8
24704,1,5,-.2083,3,-8,-7,-9
24706,1,5,-.8837,1,-7,-8,-7
24707,2,6,.1689,4,5,-7,1
24708,1,8,-.3075,3,5,2,-9
24709,2,5,1.1586,5,4,1,-7
24710,2,5,.8222,5,5,1,0
24712,2,8,.6,5,6,2,1
24713,2,3,.728,5,4,1,-9
24714,2,5,.6166,5,-8,2,-7
24715,2,6,1.5682,5,4,2,1
24717,2,5,-.4823,2,6,1,1
24718,2,8,-1.3419,1,-8,-8,-7
24719,2,8,.8118,5,4,1,1
24720,2,8,-.3758,2,4,-4,-8
24721,1,6,.5348000000000001,4,5,-8,-8
24722,1,5,-.7219,1,-8,-8,-9
24723,2,8,-.6125,2,-8,-8,-8
24724,1,8,.3152,4,4,1,0
24725,1,8,-.1193,3,-7,-7,-9
24726,2,8,.3966,4,4,2,0
24727,1,8,-.4843,2,-8,2,-7
24728,2,8,.3202,4,4,2,0
24729,1,8,-.7751,1,4,1,-7
24730,1,3,-8,-8,6,-7,-8
24731,1,8,1.4787,5,4,3,0
24732,2,2,-.0901,3,4,1,0
24733,2,8,-.0676,3,2,2,-7
24734,1,6,.8066,5,4,1,-7
24735,1,4,-8,-8,-7,2,-8
24736,2,5,-.4553,2,5,2,-7
24737,1,5,.1464,4,-8,2,-7
24738,2,3,-.7735,1,-8,-8,-8
24739,2,3,-.7581,1,3,1,0
24740,1,2,-8,-8,-7,-7,-8
24741,1,8,-.6871,2,-7,-7,-7
24743,1,8,-.2046,3,4,-8,-8
24744,2,6,.1793,4,-8,-8,-8
24745,2,8,1.081,5,-8,2,-7
24746,2,6,-.8455,1,-7,-7,-7
24747,2,8,.5792,5,2,1,-7
24748,1,5,-1.0941,1,-8,-8,-7
24749,1,3,.3193,4,-7,-7,-8
24750,1,5,-.8726,1,4,3,-8
24752,1,8,-1.0635,1,-7,-7,-7
24753,1,8,-.4907,2,-8,-7,-7
24754,2,8,.5507,5,4,-8,-7
24755,2,8,.5269,4,4,1,0
24756,1,8,-.1175,3,-8,-8,-7
24757,2,8,-.1679,3,4,1,-8
24758,1,8,.296,4,4,2,0
24759,1,8,.3385,4,4,1,1
24760,1,8,.9281,5,4,2,1
24762,2,8,.0374,3,4,2,-7
24763,2,8,-.8893,1,-7,-7,1
24764,1,3,.6703,5,-8,1,-8
24765,2,5,-.7901,1,6,-7,-7
24766,1,8,-1.4533,1,-7,-7,-7
24767,1,8,.7946,5,4,1,1
24768,1,5,-1.2899,1,-7,-7,-8
24769,2,8,-.0872,3,6,1,-9
24770,2,8,-8,-8,-8,-8,0
24771,2,5,-.4741,2,6,-7,-7
24772,1,8,-.1585,3,4,-4,-7
24773,1,3,.0443,3,6,1,-7
24774,2,8,1.1185,5,-8,-8,1
24775,2,8,1.5489,5,4,1,1
24776,1,8,-.8429,1,-7,3,-7
24777,1,-9,-8,-8,2,2,-8
24778,1,6,-.5628,2,-7,-7,-7
24780,1,5,-.9974,1,-8,-8,-7
24781,2,-9,-8,-8,4,-8,-8
24782,2,5,.197,4,-7,2,1
24783,2,6,.0504,4,5,-9,-8
24784,1,3,-.3429,2,6,-4,-8
24785,2,2,1.4704,5,4,2,-7
24786,2,-9,-8,-8,4,-8,-8
24787,2,8,1.6758,5,4,1,-7
24788,1,-9,-8,-8,6,-4,-8
24789,2,2,.2994,4,4,-8,-8
24790,2,8,-.4451,2,-8,2,-8
24792,2,8,-1.213,1,-7,3,-7
24794,2,8,.2531,4,4,2,-7
24795,2,8,1.7125,5,-7,-7,-7
24796,2,3,.3511,4,5,1,1
24797,2,5,-.2492,3,5,2,1
24798,1,3,-8,-8,-8,-8,-8
24799,1,3,.2965,4,-8,-9,-8
24801,1,3,-8,-8,5,1,-8
24802,1,8,-.8016,1,-7,-8,-8
24803,2,2,.3169,4,-8,-8,-8
24804,1,8,-.3207,3,-7,-7,-8
24805,1,3,-.4864,2,-7,-7,-9
24806,1,5,-1.4823,1,-8,-7,-8
24807,2,-9,-8,-8,-8,-8,-8
24808,2,8,-.3623,2,4,-9,-7
24809,2,8,-.1329,3,-7,-7,-8
24810,2,2,1.4935,5,4,1,0
24811,2,2,-8,-8,-8,2,-8
24812,2,2,-8,-8,6,-8,-8
24813,2,3,-1.0836,1,6,1,0
24815,1,6,.4828,4,-7,1,-8
24816,1,8,.8711,5,6,2,-7
24817,2,5,1.5797,5,4,-8,-9
24818,2,5,.6685,5,-8,2,-7
24819,2,8,-1.0246,1,6,1,-7
24820,2,8,-.3686,2,4,-7,0
24822,1,8,-.0912,3,6,1,-7
24823,2,8,-.9073,1,-7,-7,-7
24824,1,-9,-8,-8,6,-7,-8
24825,2,8,.553,5,2,1,-9
24826,1,3,.483,4,6,-7,-7
24827,1,6,-.8179,1,-8,-7,-7
24828,1,5,-1.429,1,-7,-7,-7
24830,1,8,-.03,3,-8,-9,-8
24831,1,8,-.5434,2,-7,-7,-7
24832,2,8,-.6883,2,-8,-8,-9
24833,2,2,1.1604,5,4,3,0
24834,1,8,.4327,4,4,2,1
24835,2,8,.2834,4,-8,1,-8
24836,2,5,-8,-8,-7,-8,-8
24837,1,8,-.601,2,-7,-7,-9
24838,1,-9,-8,-8,-8,-7,-8
24839,1,-9,-8,-8,-8,-8,-8
24840,2,8,.0117,3,4,1,1
24841,2,8,-1.0868,1,5,-7,-7
24842,1,8,-.1774,3,4,-4,-7
24843,1,8,-.1562,3,-7,-8,-8
24844,2,8,.8270999999999999,5,-7,-7,-8
24846,2,5,-.2174,3,4,2,-7
24847,1,5,-.8411999999999999,1,6,2,-7
24848,2,8,-8,-8,-7,-7,-7
24849,1,8,.0466,3,-8,-7,-9
24850,1,8,.4289,4,5,2,-7
24852,1,8,.5216,4,6,2,-7
24853,1,8,.5384,4,4,3,-8
24854,2,-9,-8,-8,5,3,-8
24855,2,8,1.335,5,4,1,1
24856,1,8,.5104,4,-8,-7,-7
24857,2,-9,-8,-8,5,-8,-8
24858,1,8,.4748,4,-8,1,1
24859,2,2,1.7517,5,4,1,-7
24860,1,6,-.4144,2,6,2,-8
24861,2,5,.4851,4,-8,3,-8
24862,2,8,-.0855,3,4,1,-7
24864,1,6,-.8837,1,-7,-7,-9
24865,2,2,.5182,4,4,2,-7
24866,1,8,.4073,4,5,2,-7
24867,2,2,-8,-8,-7,-7,-8
24868,1,3,-.056,3,4,-8,-7
24869,2,3,.2182,4,6,2,-8
24870,2,3,.3355,4,4,2,1
24871,2,3,-.0872,3,4,1,1
24872,1,3,-.2553,3,-7,1,-7
24873,2,-9,-8,-8,-7,-7,-8
24874,2,2,-8,-8,4,3,-8
24875,1,8,1.1166,5,-8,2,-7
24876,1,5,-1.6616,1,-7,3,-9
24877,1,8,.9079,5,4,1,0
24878,1,3,-.7751,1,-8,-7,-7
24879,1,8,.0038,3,5,1,-8
24880,1,5,-.4169,2,-7,-7,-7
24881,2,5,.145,4,-8,3,-7
24882,1,3,.3899,4,-8,-9,-7
24883,1,8,-1.6616,1,-8,-7,-7
24884,2,8,-.3554,2,4,2,0
24885,1,8,-.2938,3,5,2,-7
24886,2,8,1.5003,5,4,2,0
24887,1,8,1.7409,5,6,2,0
24888,2,2,-.6532,2,5,3,0
24889,2,8,.3476,4,4,2,-7
24890,2,8,-.5397,2,4,1,-8
24891,2,-9,-8,-8,-8,1,-8
24892,1,3,.6684,5,5,2,0
24893,1,5,-.3373,3,-8,3,-7
24894,2,8,-.3465,2,-7,-7,-7
24895,2,8,-.7062,2,-7,-7,-7
24896,1,5,.1329,4,4,2,-9
24897,2,2,.371,4,-8,-8,-8
24898,2,8,.6318,5,4,1,1
24899,2,8,.9413,5,4,1,0
24900,1,8,2.5308,5,4,2,-7
24901,1,3,-1.5735,1,-7,-7,-7
24902,1,5,-.2033,3,5,3,-7
24903,1,8,.2893,4,5,-8,-7
24904,1,3,-.3554,2,4,1,-7
24905,2,6,-.6785,2,6,1,-7
24906,2,8,-.2646,3,-8,-8,-8
24907,2,8,1.5061,5,4,1,-7
24908,2,8,.9419999999999999,5,4,2,-7
24909,1,2,.6881,5,4,1,-7
24910,2,8,-.1804,3,4,1,-7
24911,2,8,-.428,2,-8,-8,0
24912,1,8,-.0418,3,-7,-7,-7
24913,1,8,.357,4,-8,-9,-7
24914,2,8,.2571,4,4,1,-8
24915,1,5,.1563,4,5,2,1
24916,1,5,-.5628,2,5,-7,-7
24918,2,6,-.5434,2,-7,-7,-7
24919,2,8,-.2456,3,4,1,-7
24920,2,-9,-8,-8,5,3,-8
24921,1,5,-.1236,3,4,-4,-7
24922,2,1,.3955,4,-8,2,-7
24923,2,8,-.0266,3,5,-8,-8
24925,2,8,-.6574,2,6,-7,-7
24926,2,1,-.3631,2,-7,-8,-7
24927,2,8,.7521,5,-8,-9,1
24928,1,8,-1.0879,1,-8,-7,-8
24929,2,8,-.6714,2,-8,-7,0
24930,2,8,-1.3682,1,-7,-7,-7
24931,2,8,.3919,4,-7,-7,-8
24933,1,5,.4346,4,6,1,-7
24934,1,8,.5175,4,4,1,-7
24935,2,8,.6622,5,4,1,0
24936,2,5,-.8371,1,-8,1,-7
24937,2,2,-1.1153,1,5,-7,-7
24938,1,3,-.0211,3,6,1,-8
24939,2,8,-.7161,2,6,2,-7
24940,2,5,-.0655,3,-7,-7,-7
24941,2,5,-.3844,2,-8,-7,-7
24942,2,3,-.5532,2,-7,-7,-8
24943,1,8,1.4187,5,4,2,1
24944,2,8,.9223,5,4,1,0
24945,1,8,.1079,4,6,-7,-7
24946,1,5,-.826,1,-8,-7,-7
24947,1,3,.6165,5,4,-7,1
24948,1,3,.105,4,5,-4,-8
24949,1,2,.1964,4,-8,3,-8
24950,2,6,-.2937,3,6,-7,1
24951,2,8,.1703,4,4,1,-8
24952,1,8,-.0531,3,-7,-7,-8
24953,2,8,.6945,5,4,-8,-8
24954,1,3,-1.5209,1,-8,-8,-7
24955,2,8,.6128,5,-8,1,-8
24956,1,8,.3425,4,-8,-8,-8
24957,1,8,-.8201000000000001,1,-7,1,-7
24958,1,6,-.2751,3,4,2,0
24959,2,3,.0027,3,-7,1,-7
24960,2,5,-.6321,2,-9,-7,-7
24961,1,2,-.4584,2,5,-7,-7
24962,1,2,.5558999999999999,5,4,1,-7
24963,1,8,1.2548,5,4,2,0
24964,1,8,-.4003,2,6,2,-7
24965,2,8,-.1066,3,4,1,1
24966,2,4,-8,-8,-8,-8,-7
24967,2,6,-.9745,1,-8,-7,-7
24968,1,3,.259,4,5,3,-8
24969,2,8,.0165,3,-8,-8,-8
24970,1,-9,-8,-8,-8,2,-8
24971,2,8,.7903,5,3,2,1
24972,1,8,.1751,4,-8,-7,-8
24973,1,8,1.7902,5,4,1,-7
24974,2,3,.5048,4,4,2,1
24975,2,2,1.0613,5,4,1,0
24976,1,3,-.769,1,3,-7,-8
24977,2,8,-1.0282,1,5,3,-7
24978,1,6,.9193,5,5,-9,1
24979,2,8,-8,-8,-7,-7,-7
24980,2,2,-.6095,2,-7,-8,-8
24981,2,3,1.4812,5,4,2,0
24982,2,5,-.8048,1,-7,-8,-7
24983,1,2,.9419999999999999,5,-8,-9,-7
24984,1,8,-.0206,3,-8,-7,-8
24985,2,6,-.1495,3,3,2,1
24986,2,8,.0682,4,-8,2,-8
24987,1,6,-.8431,1,6,1,-7
24988,1,5,.9311,5,6,-8,1
24989,1,2,1.0865,5,4,2,1
24990,1,8,1.0099,5,4,1,-7
24991,1,6,-.4204,2,4,1,-7
24992,2,8,1.0269,5,-8,-9,1
24993,2,5,-.8194,1,5,-7,-7
24994,1,8,-.5442,2,-7,-7,1
24995,1,8,.1288,4,4,1,0
24996,1,8,-.1509,3,-8,-7,-7
24997,1,2,.438,4,4,1,0
24998,2,8,.4109,4,4,2,0
24999,2,8,1.032,5,4,2,1
25000,2,3,-.5964,2,5,-7,-7
25001,1,4,-1.5325,1,6,-7,-7
25002,1,-9,-8,-8,-7,-7,-8
25003,2,6,1.4893,5,6,-8,1
25004,1,5,.5721000000000001,5,4,2,0
25005,2,5,-.1236,3,2,1,-7
25006,2,3,-1.7526,1,6,-7,-7
25007,1,3,1.0357,5,5,3,-8
25008,2,3,-.5185999999999999,2,6,1,1
25009,1,8,-.5442,2,-8,-8,-7
25010,1,8,-.6518,2,-7,2,-7
25011,2,5,-1.0908,1,-8,1,-8
25012,1,6,-.8103,1,-8,-8,-7
25013,1,8,-.0965,3,5,1,1
25014,2,1,-.7933,1,-8,-4,-7
25015,1,8,-.0102,3,4,-4,-7
25017,2,8,-8,-8,-7,-7,-8
25018,2,3,-.601,2,4,1,-7
25019,2,6,-1.3419,1,6,3,-7
25020,2,3,.3371,4,6,3,-8
25021,2,2,.9322,5,-9,-8,-8
25023,1,8,-.2565,3,-8,-8,-9
25024,1,5,-8,-8,6,3,-7
25025,1,8,-.7647,1,4,-7,-8
25026,1,8,-.8837,1,3,-8,-7
25027,1,8,.8731,5,5,2,-7
25028,2,-9,-8,-8,2,-8,-8
25029,1,5,1.2268,5,4,2,0
25030,2,3,.6129,5,4,-7,-8
25032,2,6,-.2794,3,6,-7,-7
25033,2,8,-.6504,2,6,1,-7
25034,1,3,.3165,4,-8,3,-7
25035,2,5,-.3636,2,3,1,-8
25036,2,5,1.4248,5,4,2,-7
25037,2,-9,-8,-8,4,1,-8
25038,1,5,-.6313,2,6,-8,-8
25040,1,8,-.0157,3,-8,3,-7
25041,1,8,.5669,5,4,-8,-8
25042,1,8,-.2355,3,-7,-7,-8
25043,2,8,.9673,5,4,1,0
25044,1,5,-.5485,2,-7,-7,-8
25045,1,8,-.2316,3,4,1,-9
25046,1,8,-1.2803,1,-7,-7,-7
25047,2,8,-.0089,3,5,1,-7
25048,1,5,.2124,4,6,3,-7
25049,2,8,-.0677,3,-7,-7,-7
25050,1,3,.1498,4,-8,-7,-8
25051,2,5,-.3007,3,-8,-8,-7
25052,1,8,1.1082,5,4,-8,-8
25053,1,8,.6424,5,5,3,-7
25054,2,2,1.3845,5,-8,1,0
25055,1,8,.6691,5,5,-8,-8
