STU_ID,X1SEX,X1RACE,X1SES,X1SESQ5,X4ATPRLVLA,S3CLGPELL
10762,2,4,-0.2838,3,4,3
10763,1,6,-1.1012,1,-7,-8
10764,2,5,-0.1908,3,4,2
10765,2,8,-0.1277,3,-7,-7
10766,2,8,0.3714,4,2,2
10767,2,3,-0.1256,3,5,1
10768,2,3,-1.0525,1,-7,2
10769,2,2,-0.3421,2,4,1
10770,1,8,0.3538,4,4,1
10771,1,8,0.4895,4,-7,3
10772,1,8,-0.387,2,5,2
10773,2,1,-1.3419,1,-7,-7
10774,2,-9,-8,-8,4,2
10775,1,3,0.2484,4,4,-7
10776,1,6,-0.101,3,-8,2
10778,2,5,-8,-8,-8,-8
10779,2,3,-0.9782,1,-8,-9
10780,2,8,.5528999999999999,5,-8,-8
10781,2,8,1.0925,5,6,2
10782,2,8,1.2635,5,-8,-8
10784,1,8,0.2531,4,5,2
10785,2,8,-0.2606,3,6,3
10786,2,8,-1.1012,1,-7,-7
10788,1,8,1.412,5,4,2
10789,1,6,0.0506,4,6,2
10790,1,8,-8,-8,-8,-7
10791,1,2,0.4784,4,5,2
10792,2,3,-8,-8,-8,2
10793,2,4,-8,-8,-9,-7
10794,1,8,-0.4046,2,-7,3
10795,1,8,0.8855,5,4,2
10796,2,5,1.1654,5,4,1
10797,1,5,-0.7409,1,-8,-8
10798,2,8,-0.2295,3,2,1
10800,2,8,-1.245,1,-7,-7
10802,1,6,0.3581,4,5,2
10803,1,6,-0.0663,3,-7,-7
10804,2,8,-0.7553,1,-7,1
10805,1,6,0.8218,5,-8,2
10807,1,8,-0.6714,2,-7,-7
10808,2,8,.6618000000000001,5,-8,2
10809,2,2,-0.0102,3,5,1
10810,1,8,0.5987,5,-7,-7
10811,2,8,0.0331,3,4,1
10812,1,6,-0.5131,2,-8,-8
10813,1,2,0.1406,4,-8,-9
10815,2,-9,-8,-8,4,1
10816,2,5,0.511,4,-8,1
10817,1,3,-8,-8,-8,-8
10818,1,8,1.479,5,4,2
10819,1,8,0.0397,3,4,3
10820,2,8,0.1703,4,5,1
10821,2,8,2.5668,5,4,2
10822,1,8,-0.193,3,4,-8
10823,1,2,0.8268,5,4,1
10824,2,8,0.8071,5,4,-8
10825,2,8,-0.3042,3,4,3
10826,2,2,1.48,5,-8,2
10827,2,3,2.2037,5,4,1
10828,1,8,-0.8399,1,-8,-8
10829,2,5,1.152,5,4,1
10830,1,6,-0.5385,2,-7,1
10831,2,8,2.3867,5,4,1
10832,1,8,-0.071,3,-8,-7
10834,1,5,-0.8879,1,-7,-7
10835,1,-9,-8,-8,2,1
10836,2,8,0.8485,5,4,2
10837,2,-9,-8,-8,5,-7
10838,1,5,-1.0112,1,-8,-8
10839,1,8,1.4985,5,5,1
10840,1,8,0.726,5,4,-9
10841,2,8,-0.7197,1,4,-8
10842,2,8,-0.1838,3,6,3
10843,2,8,-0.3394,3,3,-7
10844,2,8,-0.2097,3,4,1
10845,2,8,0.2195,4,-8,-8
10846,1,6,-0.2562,3,5,2
10847,2,8,-0.3348,3,-7,-7
10848,2,-9,-8,-8,-7,1
10849,1,8,0.7014,5,4,1
10850,1,8,0.1548,4,-8,-8
10851,1,8,1.0178,5,5,2
10852,1,5,-0.8411,1,-8,-7
10853,1,6,1.2816,5,4,1
10854,1,3,0.302,4,-8,-8
10855,1,8,-1.2698,1,5,-7
10856,2,8,1.1594,5,4,1
10857,1,2,0.4344,4,4,1
10858,1,8,-0.4964,2,-8,-4
10859,2,5,0.6889,5,4,-9
10860,1,8,0.4518,4,4,2
10861,2,5,-0.7642,1,3,2
10862,1,8,0.45,4,-8,-7
10863,1,5,1.2962,5,4,2
10864,1,8,-0.0992,3,-7,-7
10865,2,8,1.0087,5,-8,3
10866,1,8,0.9062,5,3,2
10867,1,-9,-8,-8,-7,-7
10868,2,8,0.4005,4,2,2
10869,1,8,-0.874,1,3,1
10870,1,8,0.8812,5,4,1
10871,1,8,-0.8455,1,-7,-8
10873,2,8,-0.1416,3,-8,-8
10874,2,6,0.1872,4,-8,-8
10875,1,5,-0.6755,2,5,3
10876,1,8,-0.1739,3,5,2
10877,1,8,1.6251,5,5,1
10878,2,8,-0.0996,3,3,2
10879,1,8,-0.0903,3,-8,-7
10880,1,8,-0.2941,3,-8,2
10881,1,3,2.5668,5,4,2
10882,2,6,-1.0449,1,4,1
10883,1,8,-0.4525,2,-8,-7
10885,2,8,-1.1758,1,-7,-7
10886,1,8,0.1542,4,-8,-8
10887,2,8,-0.0847,3,-8,-8
10888,1,5,-0.2355,3,6,-7
10889,2,8,-0.1695,3,-7,-7
10890,2,8,-0.1915,3,4,1
10891,1,5,-1.0556,1,5,1
10892,2,8,-0.4438,2,2,2
10893,2,8,-0.0922,3,6,1
10894,2,6,0.8026,5,4,2
10895,2,8,0.6546,5,4,2
10896,2,2,0.6901,5,4,3
10897,1,2,0.0745,4,-7,-8
10898,1,5,-0.687,2,-7,-7
10899,1,8,1.0829,5,-8,-8
10900,2,8,0.9004,5,5,-8
10901,1,-9,-8,-8,-7,3
10902,2,8,0.1339,4,4,2
10903,2,8,-0.6954,2,-7,-7
10904,2,8,-0.5408,2,-7,-7
10905,1,8,-8,-8,-8,-7
10906,1,8,0.2008,4,4,2
10907,2,8,-0.0197,3,4,1
10908,2,3,0.5794,5,5,3
10909,1,2,0.0337,3,4,1
10910,1,8,1.7061,5,-8,-9
10911,2,8,0.6952,5,-8,-8
10912,1,8,1.3397,5,4,3
10913,1,5,-0.3983,2,4,-7
10914,2,8,-1.2803,1,6,1
10915,2,2,1.5454,5,4,2
10916,1,8,-8,-8,6,-7
10918,1,8,0.3919,4,6,1
10919,1,8,-8,-8,-7,3
10920,2,8,0.1302,4,-8,-8
10921,1,6,-0.1239,3,-7,3
10922,2,8,-0.7751,1,6,3
10923,1,7,0.4501,4,-7,-7
10924,1,8,-0.5493,2,6,3
10925,1,8,0.1505,4,6,1
10926,1,5,-8,-8,5,2
10927,1,3,-0.0522,3,4,2
10928,1,8,-0.0262,3,4,3
10929,1,6,-0.6356,2,-7,-8
10930,1,6,0.3227,4,4,-7
10931,1,5,-0.9438,1,-7,-7
10932,2,8,1.3314,5,4,2
10933,2,6,-0.428,2,-7,-7
10934,2,8,0.3077,4,-8,-8
10935,1,4,-1.0283,1,6,-8
10936,2,5,-1.0215,1,5,2
10937,2,8,-0.3394,3,-8,-8
10938,2,8,-1.0157,1,-7,-7
10939,1,5,-0.8696,1,-7,-8
10940,2,5,1.6014,5,-8,-8
10941,1,5,-0.3667,2,-7,1
10942,1,5,-0.7751,1,-8,-7
10943,2,5,-0.7928,1,6,3
10944,1,5,-1.3743,1,-8,2
10945,2,3,-8,-8,-8,-8
10946,1,8,0.3202,4,5,-8
10947,2,8,0.2282,4,4,1
10948,2,3,0.0652,4,-7,1
10949,2,5,-0.5023,2,-7,2
10950,2,5,-0.4089,2,4,1
10951,2,8,1.1115,5,4,2
10952,2,8,1.1049,5,4,2
10953,2,3,-0.4377,2,-8,2
10954,1,8,0.1463,4,-8,-8
10955,2,2,-0.6461,2,-8,3
10956,2,8,1.1903,5,-8,-8
10957,2,6,-0.8455,1,4,1
10958,1,8,0.424,4,-8,-7
10959,2,2,1.8857,5,2,2
10960,1,2,-1.2803,1,-7,-7
10961,2,5,-0.9756,1,-8,-8
10962,1,8,-0.7426,1,6,-7
10963,1,8,-0.3755,2,4,-7
10964,1,8,-0.3053,3,-8,-7
10965,2,8,0.6354,5,4,3
10966,2,3,-0.791,1,-7,-7
10968,2,6,-0.6714,2,-7,-7
10969,2,2,-0.1126,3,-7,-7
10971,1,8,0.2416,4,4,2
10972,2,5,-1.1636,1,6,2
10973,1,8,-0.0266,3,-8,-8
10974,2,5,-1.3048,1,-8,-8
10975,1,8,-1.245,1,5,-7
10976,1,3,-1.3419,1,-7,-7
10977,1,8,-0.0098,3,-8,-8
10978,2,8,-8,-8,-8,-8
10979,1,6,0.7605,5,4,2
10980,1,3,-0.974,1,-7,-8
10981,1,6,-0.0698,3,-8,-8
10982,1,6,1.4717,5,4,2
10983,2,8,1.3683,5,6,2
10984,2,8,1.1363,5,4,3
10985,2,6,-0.3841,2,6,2
10986,1,5,0.4073,4,-8,-8
10987,1,4,-1.1008,1,5,1
10988,2,5,0.1875,4,4,1
10989,1,3,-0.1484,3,4,1
10990,2,3,-1.1012,1,-8,1
10991,1,2,1.5623,5,4,1
10992,1,2,-0.1505,3,-9,-8
10993,1,5,-0.6394,2,-8,-8
10994,2,5,-1.46,1,-7,1
10995,1,5,-0.0931,3,-7,-7
10996,1,8,0.1295,4,6,-8
10997,2,8,2.0492,5,4,2
10998,2,5,-0.4434,2,6,-8
10999,1,8,-0.4813,2,-7,-8
11000,1,8,-0.4638,2,-7,-7
11001,1,8,-0.1784,3,-8,3
11002,2,8,0.1845,4,4,2
11003,1,3,0.3815,4,-7,-8
11004,2,6,-0.8725,1,-8,-8
11005,2,8,-1.429,1,-7,-7
11006,1,3,-0.7463,1,-8,-8
11007,2,8,0.3009,4,-8,-7
11008,2,6,-0.0996,3,4,1
11009,1,8,-0.2917,3,6,3
11010,2,8,0.2592,4,6,3
11012,2,3,-0.6665,2,-7,-7
11013,2,2,-8,-8,4,1
11014,2,8,-0.5934,2,3,-7
11015,1,6,-0.4348,2,-7,-7
11017,1,8,0.0435,3,5,-7
11018,1,3,-0.076,3,-8,-8
11019,1,8,0.7585,5,4,1
11020,2,8,-0.2606,3,5,1
11021,2,8,-0.7664,1,-7,-8
11022,2,3,0.1058,4,4,2
11025,2,8,-1.2268,1,-7,-7
11026,2,8,-1.2142,1,-7,-7
11027,1,8,0.1187,4,-7,-7
11028,1,-9,-8,-8,-8,-8
11029,2,3,0.2833,4,4,-8
11031,1,5,0.2679,4,-7,2
11032,2,3,0.9631,5,6,-7
11033,1,5,-0.5237,2,-8,-7
11034,1,-9,-8,-8,-7,-8
11035,1,8,0.4772,4,6,-7
11036,2,8,0.281,4,-8,2
11037,2,2,-1.3682,1,-8,-8
11038,1,8,-0.1112,3,5,2
11039,1,8,-0.8981,1,-7,-7
11040,2,5,-1.222,1,-8,-8
11041,2,5,-0.5673,2,3,2
11042,1,8,-1.0067,1,-8,-7
11043,1,8,0.835,5,-8,-8
11044,2,-9,-8,-8,4,-4
11045,2,3,-0.3268,3,2,1
11046,2,2,-8,-8,4,1
11047,1,8,0.4402,4,4,-4
11048,1,8,-0.1505,3,5,1
11049,1,3,0.1185,4,-8,-8
11050,1,-9,-8,-8,4,-8
11051,2,3,-0.3528,2,-7,-8
11052,2,8,-0.1516,3,6,2
11053,2,8,0.1045,4,6,2
11054,2,5,-0.6824,2,-7,-8
11055,2,6,0.0153,3,-8,-8
11056,1,8,0.9063,5,-8,-8
11057,2,8,0.1714,4,4,1
11058,2,6,-0.128,3,5,3
11059,1,8,-0.1452,3,6,1
11060,1,-9,-8,-8,-8,-8
11061,1,8,0.8603,5,-8,-8
11062,2,8,-0.0832,3,5,-4
11063,2,5,0.6846,5,4,3
11064,2,8,0.7572,5,4,1
11065,1,6,0.2081,4,-7,-7
11067,1,6,0.1969,4,6,1
11068,1,-9,-8,-8,-8,-8
11069,2,8,0.2774,4,-7,-8
11070,1,5,0.9351,5,2,2
11071,1,8,0.6861,5,6,-4
11072,1,2,0.0551,4,5,2
11074,2,5,-0.9226,1,-8,-8
11075,2,3,-0.2852,3,4,-7
11076,1,5,-1.0147,1,-7,-7
11077,1,8,0.8071,5,3,2
11078,1,8,-1.0351,1,4,1
11079,1,2,.5570000000000001,5,-8,-8
11080,2,3,.9743000000000001,5,-8,1
11081,1,8,-0.3327,3,-8,-7
11082,1,8,0.4698,4,4,1
11083,2,3,-0.874,1,5,3
11084,1,8,1.4754,5,4,2
11085,1,6,0.6734,5,4,2
11086,1,8,-0.3067,3,5,-8
11087,1,8,1.5335,5,4,2
11089,2,8,-1.0486,1,6,-9
11090,2,5,-0.2876,3,-8,-7
11091,1,3,0.16,4,4,-8
11092,1,6,0.041,3,-7,-7
11093,1,8,-0.2655,3,6,-8
11094,1,8,0.2233,4,-7,-7
11095,2,5,-0.4388,2,-8,-7
11096,1,8,0.1105,4,-9,-7
11097,1,8,-0.358,2,-8,-7
11098,2,8,0.1556,4,4,-4
11099,1,5,1.1188,5,4,1
11100,1,8,0.1314,4,4,1
11101,2,5,-1.2064,1,3,2
11102,1,8,-8,-8,3,-9
11103,1,8,-0.8455,1,-7,-7
11104,1,8,0.21,4,6,1
11105,1,8,0.4897,4,5,1
11106,2,2,0.6334,5,4,1
11107,1,5,-1.245,1,-8,1
11108,1,8,0.2033,4,-7,-7
11109,2,2,0.4466,4,-8,2
11110,2,3,0.3854,4,4,1
11111,1,5,0.197,4,2,1
11112,2,3,0.7328,5,-8,1
11113,2,2,1.0286,5,-8,2
11114,1,8,1.3734,5,4,1
11115,2,5,-1.7157,1,-7,-8
11116,2,8,0.1779,4,4,1
11117,1,3,0.0169,3,-7,-8
11118,2,8,0.0022,3,-8,3
11119,2,2,-0.5377,2,6,2
11120,2,8,1.2487,5,4,2
11121,2,2,1.2169,5,-8,1
11122,2,8,0.1324,4,-7,3
11123,1,8,0.3735,4,5,2
11124,1,3,-8,-8,-8,-8
11125,2,8,-0.8455,1,6,-7
11126,1,3,-8,-8,-8,-7
11127,1,-9,-8,-8,5,1
11128,1,8,0.2329,4,-8,-8
11129,1,8,-0.4653,2,4,1
11130,2,8,0.2836,4,4,2
11131,2,8,-0.482,2,4,1
11132,2,8,1.8772,5,4,2
11133,2,8,-0.9289,1,-8,-7
11134,1,3,-0.4024,2,-8,-8
11135,1,3,-1.102,1,-8,-8
11136,2,8,-0.2,3,4,2
11137,2,3,-0.7751,1,-7,-8
11138,1,6,0.6899,5,6,1
11139,2,5,1.1188,5,4,1
11140,2,3,-0.4867,2,-8,1
11141,1,8,0.1505,4,4,1
11142,1,5,-0.8852,1,-9,-7
11143,2,5,-0.1777,3,4,1
11144,1,5,-0.5072,2,-7,-7
11145,2,2,1.2559,5,4,2
11146,2,8,-0.5465,2,4,1
11148,1,6,-0.4879,2,6,3
11149,1,5,-1.2268,1,-8,-7
11150,1,3,0.2788,4,4,-8
11151,1,8,0.466,4,4,1
11152,1,6,1.2373,5,4,1
11153,1,3,-8,-8,-8,-8
11154,2,8,-0.7901,1,-8,-7
11155,2,3,0.4885,4,-8,-8
11156,1,2,0.9113,5,-7,-7
11157,2,8,-0.2033,3,4,2
11158,2,8,0.5758,5,4,1
11159,2,3,-1.1012,1,-7,2
11160,1,8,1.8848,5,4,2
11161,1,3,0.8618,5,-8,2
11162,2,8,0.8066,5,-8,2
11163,1,3,-0.1199,3,-8,-7
11164,2,8,1.0871,5,4,2
11165,2,5,-1.1291,1,6,-4
11166,1,6,0.1767,4,-8,-8
11167,2,8,0.6768,5,4,1
11168,2,3,-8,-8,-8,-9
11169,2,8,-0.1473,3,-7,1
11170,1,1,-0.3091,3,-8,-8
11172,1,6,0.3377,4,4,2
11174,2,2,-0.2123,3,4,1
11175,1,8,-0.3254,3,3,2
11176,2,3,-0.139,3,-8,-7
11177,1,8,-8,-8,4,2
11178,1,8,0.0581,4,-8,-7
11179,1,6,0.2825,4,-8,-7
11180,2,5,-0.6119,2,4,1
11181,2,6,-0.4542,2,5,2
11182,1,8,-0.3664,2,-8,-8
11184,1,3,-8,-8,4,3
11185,2,8,0.895,5,4,3
11186,2,8,0.7183,5,4,2
11187,2,3,0.0027,3,6,2
11188,2,5,-1.2626,1,6,-7
11189,2,2,0.7743,5,-8,-8
11190,1,3,-8,-8,4,-4
11191,1,8,0.2353,4,6,2
11192,1,8,0.8722,5,-7,2
11193,1,8,-0.561,2,-7,-7
11194,1,8,0.6725,5,-8,3
11195,2,8,-0.2091,3,-7,-8
11196,2,5,-0.5007,2,-8,-8
11197,2,8,-0.1942,3,4,1
11198,1,3,-0.3188,3,-8,-8
11199,2,3,-0.1905,3,6,-7
11200,1,8,0.3072,4,-8,2
11201,1,-9,-8,-8,4,3
11202,1,8,0.3822,4,4,2
11203,1,5,0.0466,3,-8,3
11204,2,8,-0.3684,2,-8,-8
11205,2,8,-0.8649,1,4,2
11206,2,8,-0.3714,2,4,1
11209,1,2,.7433999999999999,5,6,-7
11210,2,5,-0.5109,2,-8,-7
11211,2,5,-0.8386,1,6,2
11213,1,5,-1.2225,1,5,-7
11214,2,2,1.2501,5,4,3
11215,2,8,0.0789,4,4,-8
11216,1,8,-0.4813,2,4,1
11217,1,8,-0.9147,1,-7,-7
11218,1,5,-0.9952,1,-8,-8
11219,2,8,1.0042,5,4,2
11220,2,3,-0.6755,2,-8,-8
11221,1,5,-1.0657,1,-7,-7
11222,2,8,-0.3623,2,6,1
11223,2,5,0.0741,4,-8,-8
11224,2,6,-0.5742,2,-8,-8
11225,1,8,.9419999999999999,5,4,1
11226,1,8,-0.0176,3,6,3
11227,2,8,0.0101,3,-7,-8
11228,1,5,.6487000000000001,5,4,1
11229,2,5,-1.1253,1,6,2
11230,2,5,-0.0472,3,-7,-8
11231,2,5,-0.4669,2,6,2
11232,1,8,-0.3332,3,-7,-8
11233,2,5,-0.3518,2,-8,-8
11234,2,6,0.5117,4,5,1
11235,2,8,-8,-8,4,1
11236,2,8,-0.6574,2,-7,-7
11237,1,8,-0.2689,3,-7,-7
11238,1,8,1.3607,5,4,1
11239,2,2,0.5242,4,4,2
11240,2,2,-1.4492,1,5,1
11241,1,8,-0.4635,2,-8,-7
11242,2,8,-0.6232,2,-7,-8
11243,1,8,-0.9366,1,-8,-8
11244,1,6,-0.4419,2,-8,-8
11245,1,8,-8,-8,-7,-7
11246,2,6,0.1218,4,5,-8
11247,2,8,0.3616,4,2,1
11248,1,2,0.1751,4,-8,-8
11249,1,8,-0.5356,2,-8,-7
11251,2,8,0.6781,5,-8,-8
11252,1,6,-0.2985,3,6,-8
11253,1,8,1.6527,5,5,2
11254,2,8,-0.1456,3,6,-7
11255,1,8,0.2892,4,-7,2
11256,1,6,0.8304,5,4,1
11257,2,8,0.3707,4,4,2
11258,2,3,-1.4492,1,-7,-7
11259,2,5,0.2302,4,-8,2
11260,2,8,-0.67,2,-8,-8
11261,1,8,-0.5089,2,2,2
11262,1,8,1.1856,5,4,-8
11263,2,8,1.2607,5,4,2
11264,1,2,0.2389,4,-8,2
11265,1,2,0.6261,5,-8,1
11266,2,5,-0.9992,1,6,2
11267,1,8,-0.4024,2,5,-9
11268,1,3,-0.5434,2,-8,1
11269,2,8,-0.9595,1,-7,2
11270,1,8,-0.0494,3,-8,-8
11271,2,5,0.7668,5,4,-4
11272,1,2,0.2445,4,4,1
11273,1,-9,-8,-8,-8,-7
11274,1,8,0.7488,5,6,3
11275,1,3,1.0352,5,-8,1
11276,1,6,-0.0165,3,-7,-7
11277,2,6,-0.5682,2,5,-8
11278,1,2,0.5764,5,-7,-7
11279,2,5,0.1204,4,5,1
11280,1,6,1.345,5,4,2
11281,2,8,-0.8866,1,-7,-8
11282,2,-9,-8,-8,-8,3
11283,1,5,-0.2082,3,4,1
11284,1,3,-0.2293,3,-8,-8
11286,2,8,-1.2893,1,4,3
11287,2,8,0.4457,4,4,2
11288,2,8,-0.9782,1,3,2
11290,2,5,-1.4767,1,-8,3
11291,2,8,-0.4584,2,4,2
11292,1,8,-0.4747,2,-8,-8
11293,1,8,-0.8955,1,-7,-7
11294,2,8,0.0656,4,-7,-8
11295,2,6,-0.005,3,-8,-8
11296,2,-9,-8,-8,-8,-7
11297,1,8,0.2316,4,5,1
11298,1,6,0.2213,4,-7,-7
11299,1,8,-0.2903,3,4,1
11300,1,3,-1.5501,1,-8,-7
11301,2,8,0.3709,4,-8,1
11302,2,8,.6195000000000001,5,4,1
11303,1,2,0.6688,5,5,2
11304,1,8,1.2464,5,4,1
11305,2,8,0.7585,5,4,2
11306,1,2,-8,-8,5,1
11307,1,6,-8,-8,-7,-7
11308,2,8,-0.8103,1,5,1
11309,1,3,-8,-8,-7,-7
11310,1,3,-0.9183,1,4,1
11311,1,8,-0.5751,2,-8,-8
11312,2,8,0.7168,5,4,2
11313,2,5,-1.4819,1,-8,-8
11315,1,5,-1.1056,1,5,-7
11316,1,8,1.2324,5,4,2
11317,2,8,-0.5168,2,-8,-8
11318,2,8,1.087,5,-8,-4
11319,1,1,-0.3631,2,-7,2
11320,1,-9,-8,-8,-8,-4
11321,1,3,-0.5906,2,-8,-7
11322,1,4,-8,-8,-8,-8
11323,1,3,0.7678,5,4,-9
11324,2,5,-0.1676,3,-8,-8
11325,1,8,0.4913,4,-7,-8
11326,2,8,0.4193,4,4,1
11327,2,8,0.5498,5,-8,-4
11328,2,8,0.2723,4,-9,-7
11329,2,2,-0.3975,2,-7,-8
11330,1,8,0.1519,4,-7,-7
11331,2,8,-0.4642,2,-7,-8
11332,2,8,0.2302,4,4,2
11333,2,8,-0.8861,1,-7,-8
11334,1,8,-0.2624,3,2,2
11335,2,-9,-8,-8,4,-8
11336,1,8,1.2268,5,-8,3
11337,1,6,0.1079,4,4,1
11338,1,-9,-8,-8,-7,-8
11339,1,5,-1.0941,1,-8,-8
11341,2,8,-0.2033,3,-7,-7
11342,1,-9,-8,-8,-8,-8
11343,1,3,1.2968,5,4,1
11345,2,8,-0.056,3,3,2
11346,2,2,-0.4359,2,-8,-7
11347,2,6,0.0808,4,-7,-8
11348,1,8,-0.6901,2,-7,-7
11349,2,5,0.1757,4,-7,-7
11350,2,8,0.7478,5,-8,1
11351,1,-9,-8,-8,-7,-7
11352,2,8,0.2901,4,3,-8
11353,1,8,0.449,4,-8,-8
11355,2,8,0.5584,5,4,1
11356,2,4,0.3293,4,5,-8
11357,2,8,0.0733,4,6,1
11358,2,8,-1.0862,1,5,-7
11359,1,8,-0.4052,2,6,3
11360,2,8,1.4423,5,4,1
11361,1,8,-0.0552,3,6,1
11362,1,6,0.0275,3,3,2
11364,2,8,0.8313,5,6,2
11365,2,8,0.4073,4,4,1
11366,1,8,1.04,5,4,2
11367,1,8,-0.1904,3,-8,-8
11368,2,8,-0.2302,3,-7,2
11369,2,8,0.2301,4,4,1
11370,1,6,0.1192,4,-8,2
11371,1,3,0.4466,4,-8,-8
11372,1,6,-0.4559,2,-7,-7
11373,1,-9,-8,-8,-8,-8
11374,1,8,-1.0067,1,-7,-7
11375,2,5,-0.0996,3,-7,-7
11376,1,5,-0.4204,2,-7,-8
11377,1,2,-8,-8,-9,2
11378,2,5,-0.2514,3,5,-8
11379,1,6,0.1037,4,-8,-8
11381,1,6,0.3562,4,5,2
11382,2,2,-8,-8,5,1
11383,1,8,0.3078,4,-8,-8
11384,1,3,-0.1326,3,4,-8
11385,1,1,-1.2098,1,4,1
11387,2,8,-0.4484,2,-7,-7
11388,2,8,0.1153,4,6,1
11390,1,8,-0.1617,3,4,3
11391,1,5,-0.1431,3,4,1
11392,2,8,-0.0485,3,6,-7
11393,2,8,0.5755,5,-8,2
11395,1,8,-0.5137,2,-8,-8
11396,1,8,0.3202,4,4,2
11397,2,3,-0.6042,2,-8,-7
11398,1,8,-0.078,3,-8,-8
11399,1,8,-0.8794,1,6,1
11400,2,8,0.8891,5,2,3
11401,1,8,-0.2347,3,-8,-8
11402,1,8,0.7837,5,4,2
11403,1,8,-0.0488,3,-8,2
11404,1,3,-0.6665,2,6,1
11405,1,-9,-8,-8,-8,-8
11406,2,5,-0.6061,2,6,2
11407,2,-9,-8,-8,2,2
11408,2,8,0.3887,4,4,-8
11409,1,5,-1.3274,1,4,3
11410,2,8,-0.0996,3,3,2
11411,1,-9,-8,-8,4,2
11412,2,8,0.914,5,4,1
11413,2,2,0.0514,4,4,3
11414,2,8,0.5367,4,6,3
11415,1,8,0.9661,5,3,-8
11416,1,5,-0.7751,1,-7,-7
11418,2,2,0.0121,3,6,-8
11419,1,5,-0.3511,2,6,-7
11420,1,8,1.2533,5,4,2
11421,2,5,-0.4398,2,6,1
11422,2,6,-0.8192,1,3,1
11423,1,3,0.0789,4,4,-7
11424,1,8,-0.5357,2,-8,-7
11425,1,3,1.3938,5,6,2
11426,2,8,1.0269,5,4,2
11427,2,8,1.0319,5,4,3
11428,2,3,-0.2739,3,4,1
11429,1,8,-0.4677,2,-8,-8
11430,2,3,0.2032,4,4,-9
11431,1,8,1.0361,5,-8,-7
11432,2,5,0.2488,4,5,1
11433,1,3,0.7279,5,-8,-8
11435,2,8,-0.2232,3,-7,-7
11436,1,8,0.7584,5,4,1
11437,2,8,0.4466,4,-7,1
11438,1,1,0.4111,4,4,2
11439,2,1,-1.43,1,-8,-7
11440,2,6,0.3502,4,-8,-8
11441,2,-9,-8,-8,4,1
11442,1,8,-0.0436,3,-8,-8
11443,1,8,1.4186,5,5,2
11444,1,8,1.2607,5,4,2
11445,1,-9,-8,-8,-7,-8
11446,1,4,-0.8602,1,-8,-7
11448,2,8,1.2522,5,4,-4
11450,1,8,0.1172,4,-8,2
11451,2,-9,-8,-8,4,-8
11452,1,8,-0.2125,3,-7,-8
11454,1,8,0.5503,5,4,-7
11455,1,-9,-8,-8,2,3
11456,2,6,-0.5576,2,4,-7
11457,1,8,-0.1175,3,-8,2
11459,2,8,-0.1997,3,4,3
11460,1,8,-0.0301,3,-7,-8
11461,1,8,1.7355,5,4,2
11462,1,5,-1.0635,1,4,2
11463,2,5,-0.7735,1,2,-8
11464,2,3,0.5117,4,5,1
11465,2,4,-0.4601,2,-8,-8
11466,2,8,0.5718,5,4,2
11467,1,8,0.1159,4,-8,-4
11468,2,8,0.2529,4,6,1
11469,2,8,1.171,5,4,-8
11470,1,8,-0.6871,2,-8,-8
11471,2,8,-0.1235,3,-8,-9
11472,1,8,1.2203,5,4,2
11473,2,8,0.5768,5,4,1
11474,1,8,0.6251,5,-8,2
11475,1,8,-0.1996,3,-8,-8
11477,2,8,0.4106,4,-7,-7
11478,1,8,0.1861,4,-8,1
11479,1,8,1.3586,5,2,2
11480,2,8,1.2626,5,4,2
11481,2,2,0.4671,4,1,1
11482,1,8,-0.0103,3,-7,-7
11483,2,3,-0.2477,3,3,2
11484,2,8,0.7154,5,2,2
11485,2,8,-1.2803,1,4,1
11486,1,8,-0.3065,3,-7,-7
11487,1,8,0.6725,5,6,2
11488,2,8,1.461,5,4,2
11489,1,5,-1.7157,1,-8,-8
11490,1,8,-0.5402,2,-7,-7
11491,1,2,0.6914,5,6,2
11492,2,8,-0.9512,1,-8,-8
11493,2,2,-0.1453,3,4,-8
11494,2,5,-0.3477,2,-8,-8
11495,1,5,0.8822,5,-8,2
11497,1,5,-0.4264,2,6,3
11498,2,8,-0.9388,1,-8,-8
11499,1,5,-0.8391,1,6,-7
11500,2,5,0.1192,4,2,2
11501,1,3,0.0653,4,-8,-9
11502,2,3,-0.1602,3,4,3
11503,2,8,0.4714,4,-8,-7
11504,1,3,-0.8837,1,6,1
11505,2,-9,-8,-8,-8,2
11506,1,8,0.5556,5,5,1
11507,2,8,-0.6039,2,3,-7
11508,2,3,1.9889,5,4,2
11509,1,-9,-8,-8,4,2
11511,1,8,0.2044,4,-8,-8
11512,1,6,0.0269,3,6,1
11513,2,8,-0.4795,2,6,3
11514,2,8,-0.5981,2,-8,1
11515,2,8,0.2044,4,-8,2
11516,1,8,-0.6032,2,-7,-8
11518,1,5,0.1151,4,-7,-8
11519,2,8,0.4304,4,4,1
11520,2,8,-0.4653,2,6,1
11521,1,5,-1.5119,1,-8,-8
11522,2,8,0.8303,5,4,2
11523,1,8,1.226,5,4,2
11524,2,1,-0.1238,3,-7,-7
11525,1,6,0.5162,4,-8,-8
11526,2,6,-0.4046,2,-8,-8
11527,2,8,0.1564,4,1,2
11528,1,-9,-8,-8,4,2
11529,1,8,1.0759,5,5,2
11530,2,8,-0.4134,2,5,2
11531,2,2,1.6149,5,-9,2
11533,2,8,-0.2305,3,-8,-7
