academicyr,unitid,cc2010,grantlow
2014,145691,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1077189.157160963
2014,156295,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,6336691.178707225
2014,226471,20. Master's S: Master's Colleges and Universities (smaller programs),1907414.100126743
2014,234207,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,869960.9949302917
2014,129525,18. Master's L: Master's Colleges and Universities (larger programs),4375531.22940431
2014,105589,20. Master's S: Master's Colleges and Universities (smaller programs),291489.0811153359
2014,239071,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,204724.2205323194
2014,231059,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1198220.76679341
2014,167783,18. Master's L: Master's Colleges and Universities (larger programs),1463636.470215463
2014,145372,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1103248.776932826
2014,150774,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,361142.2623574145
2014,220604,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,536717.6806083651
2014,130226,18. Master's L: Master's Colleges and Universities (larger programs),1657027.338403042
2014,170842,18. Master's L: Master's Colleges and Universities (larger programs),811227.37008872
2014,191533,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2841717.718631179
2014,221971,18. Master's L: Master's Colleges and Universities (larger programs),1758901.571609633
2014,143084,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1853284.087452472
2014,219198,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,126281.8441064639
2014,165662,18. Master's L: Master's Colleges and Universities (larger programs),1528325.158428391
2014,233426,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1536537.579214195
2014,228468,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,441364.7021546261
2014,190150,15. RU/VH: Research Universities (very high research activity),3595801.032953106
2014,213826,18. Master's L: Master's Colleges and Universities (larger programs),1476023.891001268
2014,135939,23. Bac/Assoc: Baccalaureate/Associate's Colleges,267901.6539923955
2014,120883,17. DRU: Doctoral/Research Universities,4945497.572877061
2014,190248,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,740830.2027883398
2014,230807,19. Master's M: Master's Colleges and Universities (medium programs),1141197.357414449
2014,193973,18. Master's L: Master's Colleges and Universities (larger programs),3324310.678073511
2014,232265,19. Master's M: Master's Colleges and Universities (medium programs),3175840.481622307
2014,438498,18. Master's L: Master's Colleges and Universities (larger programs),42017.75031685679
2014,163921,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,408392.2560202789
2014,381787,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,75545.80481622307
2014,115728,19. Master's M: Master's Colleges and Universities (medium programs),1029474.569074778
2014,172264,19. Master's M: Master's Colleges and Universities (medium programs),1419270.348542459
2014,203845,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1476441.920152091
2014,235769,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,174836.7237008872
2014,210304,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,377771.3561470216
2014,260789,23. Bac/Assoc: Baccalaureate/Associate's Colleges,446065.6780735108
2014,155937,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,420256.875792142
2014,200217,18. Master's L: Master's Colleges and Universities (larger programs),752558.3016476553
2014,164216,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,817652.3193916351
2014,168281,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2512752.059569075
2014,195720,17. DRU: Doctoral/Research Universities,1415401.197718631
2014,101189,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,806296.7427122941
2014,121150,17. DRU: Doctoral/Research Universities,3123578.371356147
2014,141644,18. Master's L: Master's Colleges and Universities (larger programs),1102760.899873257
2014,121691,18. Master's L: Master's Colleges and Universities (larger programs),3128891.045627377
2014,232043,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,709774.3409378962
2014,192864,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1073851.273764259
2014,214069,19. Master's M: Master's Colleges and Universities (medium programs),1047953.574144487
2014,219806,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,5089135.56400507
2014,188641,18. Master's L: Master's Colleges and Universities (larger programs),3020897.712294044
2014,199069,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1186940.329531052
2014,215798,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1086165.671736375
2014,228486,23. Bac/Assoc: Baccalaureate/Associate's Colleges,182426.8631178708
2014,203128,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1545114.055766794
2014,237640,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,544559.6958174906
2014,165644,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,715398.1558935362
2014,232089,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,5039965.81115336
2014,175421,19. Master's M: Master's Colleges and Universities (medium programs),565091.8060836502
2014,180814,18. Master's L: Master's Colleges and Universities (larger programs),3915.716096324462
2014,182670,15. RU/VH: Research Universities (very high research activity),1390769.226869455
2014,119605,18. Master's L: Master's Colleges and Universities (larger programs),140343.4980988593
2014,232672,20. Master's S: Master's Colleges and Universities (smaller programs),2073527.243346008
2014,182458,19. Master's M: Master's Colleges and Universities (medium programs),287777.6172370089
2014,198136,18. Master's L: Master's Colleges and Universities (larger programs),3603099.081115336
2014,212805,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,
2014,153108,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1186057.705956908
2014,170675,18. Master's L: Master's Colleges and Universities (larger programs),613958.8846641319
2014,191621,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1078847.515842839
2014,219091,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,547594.9049429658
2014,157793,19. Master's M: Master's Colleges and Universities (medium programs),1152511.660329531
2014,233541,18. Master's L: Master's Colleges and Universities (larger programs),728896.7934093791
2014,131450,20. Master's S: Master's Colleges and Universities (smaller programs),1424463.434727503
2014,191515,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1633847.357414449
2014,179043,18. Master's L: Master's Colleges and Universities (larger programs),937268.9797211662
2014,102234,20. Master's S: Master's Colleges and Universities (smaller programs),2033024.980988593
2014,183211,18. Master's L: Master's Colleges and Universities (larger programs),629080.9569074779
2014,193645,18. Master's L: Master's Colleges and Universities (larger programs),3846738.111533587
2014,198899,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2411335.012674272
2014,212771,18. Master's L: Master's Colleges and Universities (larger programs),
2014,121345,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1279551.248415716
2014,215099,18. Master's L: Master's Colleges and Universities (larger programs),2590216.565272497
2014,202763,18. Master's L: Master's Colleges and Universities (larger programs),1759970.456273765
2014,178244,18. Master's L: Master's Colleges and Universities (larger programs),1015706.064638783
2014,139205,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,557007.4397972118
2014,228981,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,2024557.509505704
2014,129242,18. Master's L: Master's Colleges and Universities (larger programs),2064336.95183777
2014,230825,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,170001.3434727503
2014,144351,18. Master's L: Master's Colleges and Universities (larger programs),1715740.855513308
2014,212832,19. Master's M: Master's Colleges and Universities (medium programs),1037544.11913815
2014,214157,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1266712.99112801
2014,179955,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1098623.998732573
2014,105899,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,354842.1926489227
2014,161086,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,977260.0823827632
2014,201645,15. RU/VH: Research Universities (very high research activity),2602708.75792142
2014,237358,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1317845.893536122
2014,119173,20. Master's S: Master's Colleges and Universities (smaller programs),3530273.111533587
2014,232557,18. Master's L: Master's Colleges and Universities (larger programs),8474373.726235742
2014,222628,18. Master's L: Master's Colleges and Universities (larger programs),
2014,194310,17. DRU: Doctoral/Research Universities,12503338.68187579
2014,251312,20. Master's S: Master's Colleges and Universities (smaller programs),49389.87959442333
2014,177579,23. Bac/Assoc: Baccalaureate/Associate's Colleges,271751.7553865653
2014,143358,18. Master's L: Master's Colleges and Universities (larger programs),2636054.784537389
2014,173300,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2300369.968314322
2014,145725,16. RU/H: Research Universities (high research activity),3111505.266159696
2014,164632,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,805280.773130545
2014,218973,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1656670.690747782
2014,189459,23. Bac/Assoc: Baccalaureate/Associate's Colleges,1584903.022813688
2014,190716,18. Master's L: Master's Colleges and Universities (larger programs),1019122.262357415
2014,174817,17. DRU: Doctoral/Research Universities,964534.0050697086
2014,219383,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,359409.8225602029
2014,194958,18. Master's L: Master's Colleges and Universities (larger programs),794261.7363751585
2014,204468,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1782737.699619772
2014,239017,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,994142.1102661599
2014,218399,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1696624.752851711
2014,159656,18. Master's L: Master's Colleges and Universities (larger programs),4419177.705956908
2014,220613,19. Master's M: Master's Colleges and Universities (medium programs),2160216.964512041
2014,196413,16. RU/H: Research Universities (high research activity),14607472.00887199
2014,141486,18. Master's L: Master's Colleges and Universities (larger programs),1071493.377693283
2014,107141,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1110180.652724969
2014,190415,15. RU/VH: Research Universities (very high research activity),9727337.262357416
2014,183910,19. Master's M: Master's Colleges and Universities (medium programs),1605272.154626109
2014,155520,19. Master's M: Master's Colleges and Universities (medium programs),516652.2813688213
2014,189088,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2106316.603295311
2014,195049,15. RU/VH: Research Universities (very high research activity),
2014,173647,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2631939.049429658
2014,147536,17. DRU: Doctoral/Research Universities,185447.2560202788
2014,205957,19. Master's M: Master's Colleges and Universities (medium programs),540624.9302915083
2014,148849,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,15874.5247148289
2014,167455,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,748171.6413181243
2014,219833,19. Master's M: Master's Colleges and Universities (medium programs),2759431.59062104
2014,104090,23. Bac/Assoc: Baccalaureate/Associate's Colleges,2768638.814955641
2014,123554,18. Master's L: Master's Colleges and Universities (larger programs),2542501.977186312
2014,156745,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1664738.124207858
2014,239512,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,836577.9277566541
2014,235422,19. Master's M: Master's Colleges and Universities (medium programs),1235227.458808619
2014,199847,16. RU/H: Research Universities (high research activity),2118330.443599493
2014,112075,18. Master's L: Master's Colleges and Universities (larger programs),906694.6451204057
2014,100690,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,32305.71609632446
2014,199582,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,1696872.395437262
2014,163462,19. Master's M: Master's Colleges and Universities (medium programs),1289859.106463878
2014,195216,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,2281589.347275032
2014,445708,23. Bac/Assoc: Baccalaureate/Associate's Colleges,3579086.216730039
2014,192819,18. Master's L: Master's Colleges and Universities (larger programs),2636198.713561471
2014,219790,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,778850.7477820027
2014,163976,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,770284.854245881
2014,231095,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,141355.2344740178
2014,239628,21. Bac/A&S: Baccalaureate Colleges--Arts & Sciences,1150840.602027884
2014,107558,22. Bac/Diverse: Baccalaureate Colleges--Diverse Fields,975658.8719898607
2014,131803,18. Master's L: Master's Colleges and Universities (larger programs),25711.43852978454
2014,152600,18. Master's L: Master's Colleges and Universities (larger programs),2283919.727503169
2014,193399,20. Master's S: Master's Colleges and Universities (smaller programs),3636928.751584284
2014,136215,16. RU/H: Research Universities (high research activity),3230963.181242079
2014,447069,23. Bac/Assoc: Baccalaureate/Associate's Colleges,135040.3485424588
