stateid,fips,state,statename,year,academicyear,stapr,netuit,fte,gsp,pc_income,state_pop_total,state_pop_1824,pop4_white_nh_1824,pop4_black_nh_1824,pop4_aina_nh_1824,pop4_api_nh_1824,pop4_hispanic_1824,state_ug_merit,state_grad_merit,state_unc_merit,state_total_merit,state_ug_need,state_grad_need,state_unc_need,state_total_need,ugradmerit,region_compact,locx,locy,_ID,_CX,_CY,lngsp,lnstapr,lnnetuit,lnfte,lnstate_pop_total,state_ug_need1,lnstate_ug_need1,lnstate_ug_need1_2,lnstate_pop_1824,lnstate_pop_1824_2,stapr_fte,netuit_fte,lnstapr_fte,lnnetuit_fte,lnstapr_fte_lnnetuit_fte,lnstapr_fte_2,lnnetuit_fte_2
South Carolina,45,SC,South Carolina,2015,2016,873069120,1442871931,174643,203816.296875,39425,4892423,476385,277368,156030,2189,10174,30624,316334976,3236000,0,319571008,65241996,0,0,65241996,Yes,SREB,33.819099,-80.906601,South Carolina,33.819099,-80.906601,12.224975,20.587524,21.089901,12.070499,15.403198,65241996,17.993614,161.88507,13.073981,85.464493,4999.1646,8261.8369,8.5170259,9.0194025,38.409241,36.269867,40.674812
South Carolina,45,SC,South Carolina,2016,2017,926786299,1499805702,171202,212674.59375,40325,4959822,471514,274897,152713,2156,10585,31163,327481984,3410000,0,330892000,67388000,0,0,67388000,Yes,SREB,33.819099,-80.906601,South Carolina,33.819099,-80.906601,12.267519,20.647234,21.128601,12.050599,15.416881,67388000,18.025978,162.46794,13.063704,85.330185,5413.4082,8760.4453,8.5966339,9.078002,39.02013,36.951057,41.205059
South Dakota,46,SD,South Dakota,1990,1991,78100000,36400000,19108,12770.3,16475,697101,68170,60608,557,5894,480,631,90000,0,,90000,470000,0,,470000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.4548779,18.1735,17.41008,9.8578625,13.454685,470000,13.060488,85.28817,11.12976,61.935776,4087.2932,1904.9613,8.3156385,7.552217,31.400753,34.574921,28.51799
South Dakota,46,SD,South Dakota,1991,1992,83300000,40400000,20062,13736.099609375,17006,703669,68085,60465,613,5853,531,623,90000,0,,90000,480000,0,,480000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.5277824,18.237959,17.514339,9.9065828,13.464064,480000,13.081541,85.563354,11.128512,61.921894,4152.1284,2013.7573,8.3313761,7.6077576,31.691545,34.705914,28.938988
South Dakota,46,SD,South Dakota,1992,1993,89400000,43700000,20952,14885.5,18156,712801,68333,60380,634,6048,571,700,90000,0,,90000,590000,0,,590000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.6081429,18.308632,17.592859,9.9499893,13.476957,590000,13.287878,88.283852,11.132148,61.962357,4266.896,2085.7197,8.3586416,7.6428695,31.942003,34.933445,29.206726
South Dakota,46,SD,South Dakota,1993,1994,73500000,49300000,21890,16104.5,18737,722159,69669,61624,679,6089,570,707,70000,0,,70000,590000,0,,590000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.6868544,18.112797,17.713434,9.9937849,13.490001,590000,13.287878,88.283852,11.151511,62.178101,3357.6975,2252.1699,8.1190109,7.7196493,31.337959,32.959167,29.796494
South Dakota,46,SD,South Dakota,1994,1995,99300000,52600000,22917,17329.599609375,19962,730790,70729,62410,709,6197,649,764,70000,0,,70000,590000,0,,590000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.7601709,18.413656,17.778227,10.039635,13.501882,590000,13.287878,88.283852,11.166611,62.346596,4333.0278,2295.2393,8.3740215,7.7385921,32.401569,35.062119,29.942904
South Dakota,46,SD,South Dakota,1995,1996,98800000,53900000,22765,18053.80078125,20169,737925,71890,63433,607,6374,689,787,0,0,,0,560000,0,,560000,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.8011112,18.408607,17.802641,10.03298,13.511598,560000,13.235692,87.591774,11.182893,62.528545,4339.9956,2367.6697,8.3756285,7.7696614,32.537899,35.075577,30.183819
South Dakota,46,SD,South Dakota,1996,1997,105500000,61600000,22101,19418.69921875,22157,742213,72546,63649,707,6530,787,873,0,0,,0,350000,0,,350000,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.873992,18.474222,17.936172,10.003378,13.517391,350000,12.765689,81.481407,11.191977,62.630169,4773.5396,2787.2041,8.4708433,7.9327941,33.598728,35.877594,31.464611
South Dakota,46,SD,South Dakota,1997,1998,108800000,63800000,21375,19000,22582,744223,73372,64366,698,6599,787,922,0,0,,0,0,0,,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.8521938,18.505022,17.971264,9.9699774,13.520096,1,0,0,11.203298,62.756939,5090.0586,2984.7954,8.5350447,8.0012865,34.145668,36.423492,32.010292
South Dakota,46,SD,South Dakota,1998,1999,108500000,70000000,20564,20184.69921875,24449,746058,75021,65638,729,6869,784,1001,0,0,,0,0,0,,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.9126797,18.50226,18.064005,9.9312973,13.522558,1,0,0,11.225523,63.006184,5276.2109,3404.0071,8.5709639,8.1327085,34.852577,36.730709,33.070473
South Dakota,46,SD,South Dakota,1999,2000,114100000,70280013,20476,21050.80078125,25445,750412,76696,66812,714,7253,698,1219,0,0,,0,0,0,,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,9.9546938,18.552586,18.067999,9.9270086,13.528378,1,0,0,11.247604,63.254303,5572.3774,3432.3115,8.625577,8.1409893,35.110367,37.200291,33.137852
South Dakota,46,SD,South Dakota,2000,2001,118100000,79166574,22056,22690.69921875,26890,755844,78009,67308,867,7495,749,1590,0,0,,0,0,0,,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.029711,18.587042,18.187065,10.00134,13.53559,1,0,0,11.26458,63.445377,5354.5522,3589.3442,8.5857019,8.1857252,35.140099,36.85714,33.503048
South Dakota,46,SD,South Dakota,2001,2002,122200000,82904661,22064,23512.80078125,27682,757972,79716,68430,922,7760,803,1801,0,0,,0,0,0,,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.0653,18.62117,18.233202,10.001702,13.538402,1,0,0,11.286225,63.689442,5538.4336,3757.4629,8.6194668,8.2314997,35.475571,37.147602,33.878792
South Dakota,46,SD,South Dakota,2002,2003,129200000,89497977,22573,26337.5,27635,760020,81213,69436,969,7971,861,1976,0,0,0,0,0,0,0,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.178749,18.676872,18.309727,10.024509,13.541101,1,0,0,11.304831,63.899597,5723.6523,3964.8242,8.6523628,8.2852163,35.843349,37.43169,34.322403
South Dakota,46,SD,South Dakota,2003,2004,149665555,114473635,28232,27445,30010,763729,83126,70573,1090,8272,950,2241,0,0,0,0,0,0,0,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.219939,18.823914,18.555855,10.248211,13.545968,1,0,0,11.328113,64.163071,5301.2734,4054.7476,8.5757027,8.3076439,35.621941,36.771339,34.508472
South Dakota,46,SD,South Dakota,2004,2005,153592900,128234797,28154,29628.900390625,31923,770396,84773,71671,1198,8592,1002,2310,0,0,0,0,0,0,0,0,No,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.296506,18.849815,18.669373,10.245444,13.55466,1,0,0,11.347733,64.385513,5455.4556,4554.7632,8.6043711,8.4239292,36.241306,37.017601,35.481293
South Dakota,46,SD,South Dakota,2005,2006,162643965,137554980,28523,30659.400390625,33598,775493,84665,71024,1334,8774,1056,2477,3370000,0,0,3370000,0,0,0,0,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.330694,18.907074,18.739534,10.258466,13.561255,1,0,0,11.346457,64.371048,5702.2041,4822.5986,8.6486082,8.4810686,36.674721,37.399212,35.964264
South Dakota,46,SD,South Dakota,2006,2007,165351463,141554716,29254,31898.599609375,35125,783033,84428,70561,1272,8934,1108,2553,2140000,0,0,2140000,0,0,0,0,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.370317,18.923584,18.768196,10.283772,13.57093,1,0,0,11.343655,64.339249,5652.2686,4838.8159,8.6398125,8.4844255,36.651924,37.323181,35.992737
South Dakota,46,SD,South Dakota,2007,2008,178444232,153590612,29231,34701.6015625,38579,791623,82444,68350,1397,9041,1117,2539,2420000,0,0,2420000,0,0,0,0,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.454541,18.999786,18.849802,10.282985,13.581841,1,0,0,11.319875,64.069786,6104.623,5254.374,8.7168016,8.5668163,37.33762,37.991314,36.695171
South Dakota,46,SD,South Dakota,2008,2009,198402438,152436029,29595,36668.5,40836,799124,82232,67923,1390,8992,1187,2740,3550000,0,0,3550000,180000,0,0,180000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.509673,19.105808,18.842255,10.295361,13.591271,180000,12.100712,73.213615,11.3173,64.040634,6703.9175,5150.7358,8.8104477,8.546895,37.650986,38.811993,36.524708
South Dakota,46,SD,South Dakota,2009,2010,198987452,163761059,31027,36193.1,39255,807067,81791,66855,1566,9220,1317,2833,3770000,0,0,3770000,180000,0,0,180000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.496624,19.108753,18.913919,10.342613,13.601162,180000,12.100712,73.213615,11.311922,63.97979,6413.3643,5278.0181,8.766139,8.5713062,37.56863,38.422596,36.733646
South Dakota,46,SD,South Dakota,2010,2011,198009646,202241805,32324,37484.4,41061,816227,81798,66344,1756,9255,1381,3062,4010000.3,0,0,4010000.3,410000,0,0,410000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.53168,19.103827,19.124975,10.383565,13.612448,410000,12.923912,83.513748,11.312008,63.980762,6125.7778,6256.707,8.7202606,8.7414093,38.113682,38.021473,38.20612
South Dakota,46,SD,South Dakota,2011,2012,195958985,220782102,33313,41541.5,44489,823338,82799,66569,2009,9363,1555,3303,4100000,0,0,4100000,0,0,0,0,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.634448,19.093416,19.212687,10.413703,13.621122,1,0,0,11.324171,64.118423,5882.3579,6627.5059,8.6797132,8.7989836,38.186329,37.668713,38.711056
South Dakota,46,SD,South Dakota,2012,2013,180333709,247689117,33540,43444.6,45018,832576,83843,66743,2391,9390,1788,3531,4336000,0,0,4336000,0,0,0,0,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.679242,19.010319,19.327684,10.420494,13.632279,1,0,0,11.336701,64.260399,5376.6758,7384.8872,8.5898256,8.9071913,38.255611,36.892551,39.669029
South Dakota,46,SD,South Dakota,2013,2014,195533183,257079016,32945,44814.9,45105,842513,84529,66914,2604,9379,1889,3743,4508000,0,0,4508000,200000,0,0,200000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.710296,19.09124,19.364895,10.402595,13.644144,200000,12.206073,74.49411,11.34485,64.352806,5935.1396,7803.2788,8.6886454,8.9622993,38.93512,37.746281,40.161404
South Dakota,46,SD,South Dakota,2014,2015,207046993,274788089,33659,46057,46901,849455,84430,66907,2557,9281,1841,3844,4674000,0,0,4674000,227000,0,0,227000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.737635,19.148457,19.431511,10.424036,13.65235,227000,12.332705,76.047813,11.343678,64.339523,6151.3115,8163.8813,8.7244205,9.0074749,39.2925,38.057758,40.567303
South Dakota,46,SD,South Dakota,2015,2016,216424082,284451161,33938,47699.19921875,48658,854036,83778,66576,2441,9190,1879,3692,4932000,0,0,4932000,183000,0,0,183000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.77267,19.192751,19.466072,10.432291,13.657728,183000,12.117242,73.413773,11.335926,64.25161,6377.043,8381.4941,8.7604599,9.0337811,39.570038,38.372829,40.8046
South Dakota,46,SD,South Dakota,2016,2017,217175559,293301861,33675,48461.6015625,48429,861542,83563,66161,2533,9173,1942,3754,5337000,0,0,5337000,225000,0,0,225000,Yes,MHEC,44.285301,-99.463203,South Dakota,44.285301,-99.463203,10.788527,19.196217,19.496714,10.424511,13.666479,225000,12.323855,75.938705,11.333356,64.222481,6449.1631,8709.7803,8.7717056,9.0722017,39.789341,38.471409,41.152424
Tennessee,47,TN,Tennessee,1990,1991,694900000,195900000,137078,94086.7,16709,4894492,530901,423024,97162,1073,4407,5235,560000,0,,560000,14160000,0,,14160000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.451972,20.359278,19.093115,11.828305,15.403621,14160000,16.465931,135.56345,13.182331,86.886925,5069.3765,1429.1134,8.5309734,7.2648096,30.987949,36.388752,26.388729
Tennessee,47,TN,Tennessee,1991,1992,697200000,218500000,144468,101208.3984375,17318,4966587,529400,420470,97375,1094,4782,5679,330000,0,,330000,13090000,0,,13090000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.524937,20.362583,19.202297,11.880814,15.418243,13090000,16.38736,134.27278,13.1795,86.849602,4825.9824,1512.4457,8.4817696,7.3214831,31.049566,35.970207,26.802057
Tennessee,47,TN,Tennessee,1992,1993,666300000,238000000,152824,111660.3984375,18625,5049742,528867,418371,98108,1117,5078,6193,870000,0,,870000,13720000,0,,13720000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.623218,20.317251,19.287781,11.937042,15.434848,13720000,16.434364,135.04416,13.178493,86.836334,4359.9175,1557.347,8.380208,7.350739,30.800362,35.113945,27.016682
Tennessee,47,TN,Tennessee,1993,1994,747700000,258800000,155648,119567.6015625,19482,5137584,530974,417314,99492,1168,5704,7296,1000000,0,,1000000,16760000,0,,16760000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.691637,20.432512,19.371567,11.955353,15.452093,16760000,16.634506,138.35339,13.182468,86.888741,4803.7881,1662.7262,8.4771605,7.416214,31.434217,35.931126,27.500114
Tennessee,47,TN,Tennessee,1994,1995,812900000,281000000,155699,129895.203125,20357,5231438,530424,413857,100439,1226,6300,8602,830000,0,,830000,18310000,0,,18310000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.774484,20.516119,19.453865,11.95568,15.470197,18310000,16.722958,139.82866,13.181432,86.875069,5220.9712,1804.7643,8.5604391,7.4981852,32.09388,36.64056,28.111391
Tennessee,47,TN,Tennessee,1995,1996,881500000,287300000,152437,137061.203125,21469,5326936,529312,410438,100970,1248,6627,10029,480000,0,,480000,18810000,0,,18810000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.828183,20.597136,19.476038,11.934506,15.488287,18810000,16.749899,140.27956,13.179334,86.84742,5782.7168,1884.713,8.6626291,7.5415306,32.664742,37.520573,28.437342
Tennessee,47,TN,Tennessee,1996,1997,889000000,302500000,153375,143162.59375,22301,5416643,526469,404821,101308,1276,7133,11931,710000,50000,,760000,18650000,0,,18650000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.871737,20.605608,19.527592,11.940641,15.504987,18650000,16.741356,140.13651,13.173947,86.776443,5796.251,1972.2902,8.6649666,7.5869508,32.870338,37.540821,28.78091
Tennessee,47,TN,Tennessee,1997,1998,902000000,327100000,155466,154412.90625,23267,5499233,527982,402367,102495,1366,7402,14352,780000,129999.99,,910000,20440000,0,,20440000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,11.947386,20.620125,19.605776,11.954183,15.520119,20440000,16.833004,141.67502,13.176818,86.814262,5801.9116,2103.9971,8.6659431,7.6515942,33.15414,37.549286,29.273447
Tennessee,47,TN,Tennessee,1998,1999,896300000,355100000,158340,167308.40625,25382,5570045,536497,405562,105072,1364,7354,17145,850000,129999.99,,980000,20650000,0,,20650000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.027595,20.613785,19.68791,11.9725,15.532914,20650000,16.843225,141.84712,13.192816,87.025192,5660.604,2242.6423,8.6412859,7.7154102,33.335533,37.335911,29.763777
Tennessee,47,TN,Tennessee,1999,2000,956700000,432792800,159909,175819.796875,26070,5638706,543910,408103,106635,1467,7380,20325,860000,200000,,1060000,21380000,0,,21380000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.077215,20.679001,19.885769,11.98236,15.545165,21380000,16.877966,142.43286,13.206539,87.206337,5982.7778,2706.4944,8.69664,7.9034095,34.366554,37.815773,31.231941
Tennessee,47,TN,Tennessee,2000,2001,974327800,442334100,160751,181629.5,27276,5703719,552574,410319,108596,1563,7967,24129,850000,0,,850000,29300000,0,,29300000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.109724,20.697258,19.907576,11.987612,15.556629,29300000,17.193098,147.80132,13.222342,87.415169,6061.0996,2751.6724,8.7096462,7.9199643,34.490044,37.92897,31.362917
Tennessee,47,TN,Tennessee,2001,2002,1039396400,415345000,159838,185774.703125,27728,5750789,563268,416806,111273,1674,8238,25277,600000,0,,600000,37320000,0,,37320000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.13229,20.761906,19.84462,11.981916,15.564848,37320000,17.43504,151.9903,13.24151,87.6688,6502.8115,2598.5374,8.7799902,7.8627038,34.517231,38.544113,30.911055
Tennessee,47,TN,Tennessee,2002,2003,1063314250,475145475,160822,195289.203125,28298,5795918,567742,417985,113378,1685,8480,26214,620000,0,0,620000,45810000,0,8700000,54510000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.182237,20.784657,19.979132,11.988053,15.572664,45810000,17.640013,155.58502,13.249422,87.77359,6611.7461,2954.4805,8.7966032,7.9910779,35.147171,38.690113,31.928663
Tennessee,47,TN,Tennessee,2003,2004,1085737400,524676100,167634,203833.703125,29187,5847812,569833,417567,115024,1672,8742,26828,560000,0,0,560000,41830000,0,8080000,49920000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.22506,20.805525,20.078291,12.029538,15.581578,41830000,17.549124,153.98587,13.253098,87.822311,6476.833,3129.8906,8.7759867,8.0487537,35.317879,38.508972,32.39122
Tennessee,47,TN,Tennessee,2004,2005,1073505180,593378327,169613,218020.59375,30577,5910809,575572,419205,116946,1727,9164,28530,7190000,0,0,7190000,121990000,0,7460000,129450000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.292345,20.794195,20.201344,12.041275,15.592294,121990000,18.61945,173.34195,13.26312,87.95517,6329.1445,3498.4248,8.7529202,8.1600685,35.712215,38.306805,33.293358
Tennessee,47,TN,Tennessee,2005,2006,1312800800,569389000,170084,228099.40625,31523,5991057,577652,418109,117931,1798,9447,30367,122730000,0,2060000,124790000,51180000,0,90000,51270000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.337537,20.995428,20.160074,12.044047,15.605779,51180000,17.75086,157.54652,13.266726,88.003014,7718.5439,3347.6929,8.9513807,8.1160269,36.324821,40.06361,32.934948
Tennessee,47,TN,Tennessee,2006,2007,1327610200,601457400,169042,240193.90625,33040,6088766,572909,411746,118672,1745,9512,31234,173330000,0,3600000,176930000,57960000,0,0,57960000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.389202,21.006647,20.214867,12.037903,15.621956,57960000,17.875263,159.76251,13.258482,87.893669,7853.73,3558.0354,8.9687443,8.1769638,36.668549,40.219189,33.43137
Tennessee,47,TN,Tennessee,2007,2008,1447787700,594334400,171845,244252.40625,34178,6175727,584262,417789,121179,1823,9610,33861,204780000,0,4810000,209580000,74530000,0,0,74530000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.405957,21.093302,20.202953,12.054348,15.636137,74530000,18.126713,164.28886,13.278105,88.15403,8424.9629,3458.5493,9.0389547,8.1486044,36.827435,40.851353,33.199875
Tennessee,47,TN,Tennessee,2008,2009,1570983191,614742716,173706,251609,35020,6247411,589192,419891,123198,1738,9651,34714,235240000,0,5780000,241010000,74910000,0,0,74910000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.435632,21.174967,20.236715,12.06512,15.647677,74910000,18.131798,164.38104,13.286508,88.26564,9043.9199,3538.9839,9.109848,8.1715946,37.220993,41.494667,33.387478
Tennessee,47,TN,Tennessee,2009,2010,1589309381,648210752,178100,250544.4,34462,6306019,601552,426280,126404,1782,10037,37049,261730016,0,0,261730016,76220000,0,0,76220000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.431392,21.186565,20.289726,12.0901,15.657015,76220000,18.149134,164.69553,13.307268,88.541695,8923.6914,3639.5886,9.0964651,8.199626,37.293804,41.372837,33.616932
Tennessee,47,TN,Tennessee,2010,2011,1576715876,725831090,190286,255935.8,35838,6355882,607314,427734,129322,1781,10391,38086,272700000,0,0,272700000,80610000,0,0,80610000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.452682,21.17861,20.402828,12.156283,15.664891,80610000,18.205133,165.71344,13.316801,88.668594,8286.0322,3814.4219,9.0223265,8.2465448,37.201511,40.701187,34.00275
Tennessee,47,TN,Tennessee,2011,2012,1576667913,825307775,201378,267659.09375,37792,6396281,614511,431107,133988,1880,11025,36511,285309984,0,0,285309984,81530000,0,0,81530000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.497469,21.178579,20.531267,12.212939,15.671227,81530000,18.216482,165.9201,13.328582,88.825546,7829.395,4098.3018,8.9656401,8.3183279,37.289566,40.191349,34.59729
Tennessee,47,TN,Tennessee,2012,2013,1329799005,939248900,201735,283721.8,39435,6450632,625319,436427,138430,1957,11717,36788,284092000,0,0,284092000,89524000,0,0,89524000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.55575,21.008293,20.660591,12.21471,15.679688,89524000,18.310017,167.62836,13.346017,89.058083,6591.811,4655.855,8.7935839,8.4458809,37.134781,38.663559,35.666451
Tennessee,47,TN,Tennessee,2013,2014,1367575784,997406770,196097,292803.9,39533,6490795,628053,438483,139312,2081,12190,35987,278280000,0,0,278280000,87562000,0,0,87561000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.587258,21.036306,20.720669,12.186365,15.685896,87562000,18.287857,167.22285,13.35038,89.116325,6973.9761,5086.293,8.8499413,8.5343046,37.764046,39.160728,36.417179
Tennessee,47,TN,Tennessee,2014,2015,1500244699,1066458036,190485,304150.40625,40972,6540007,626120,436570,138482,2118,12512,36438,278964992,0,0,278964992,88125000,0,0,88125000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.625278,21.128895,20.787609,12.157329,15.693449,88125000,18.294268,167.34012,13.347298,89.07518,7875.9204,5598.6455,8.9715652,8.6302795,38.713558,40.244492,37.240864
Tennessee,47,TN,Tennessee,2015,2016,1494713962,1101868418,185316,322687.6875,42810,6590726,619934,431206,136736,2141,12717,37134,286500000,0,0,286500000,108824000,0,0,108824000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.684441,21.1252,20.820272,12.129818,15.701174,108824000,18.505243,171.22202,13.337368,88.942696,8065.7578,5945.8892,8.9953833,8.6904554,39.08699,40.458462,37.762009
Tennessee,47,TN,Tennessee,2016,2017,1553428543,1132898144,185543,334384.8125,43961,6649404,614477,425989,134708,2089,13202,38489,287829984,0,0,287829984,118558000,0,0,118558000,Yes,SREB,35.7449,-86.748901,Tennessee,35.7449,-86.748901,12.720048,21.163731,20.848045,12.131042,15.710038,118558000,18.590914,172.81104,13.328526,88.824806,8372.3369,6105.8521,9.0326881,8.7170029,39.368984,40.794727,37.993069
Texas,48,TX,Texas,1990,1991,3144900000,605700000,593659,378943.1,17455,17056755,1892708,1011109,246071,5879,39607,590042,0,0,,0,24860000,2460000,,27320000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,12.845141,21.869047,20.221895,13.294061,16.652058,24860000,17.02877,144.98952,14.453519,104.4521,5297.4854,1020.2827,8.5749874,6.927835,29.703049,36.765205,23.997448
Texas,48,TX,Texas,1991,1992,2961600000,666800000,612033,393573.90625,17897,17398005,1885552,984770,242985,5961,42606,609230,0,0,,0,26900000,2860000,,29760000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,12.883024,21.808996,20.318001,13.324541,16.671865,26900000,17.107637,146.33563,14.449731,104.39736,4838.9546,1089.4838,8.4844542,6.9934592,29.667843,35.992981,24.454235
Texas,48,TX,Texas,1992,1993,3278000000,754700000,618889,416401.3125,18956,17759738,1891370,966887,241105,6131,46186,631061,0,0,,0,27470000,2820000,,30290000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,12.939404,21.9105,20.441832,13.335681,16.692444,27470000,17.128605,146.69455,14.452812,104.44189,5296.5879,1219.4432,8.5748177,7.1061497,30.466969,36.763748,25.248682
Texas,48,TX,Texas,1993,1994,3246300000,868200000,625718,443775.40625,19624,18161612,1918963,958483,242786,6355,49237,662102,0,0,,0,29100000,2440000,,31540000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.003074,21.900782,20.581932,13.346655,16.714821,29100000,17.186249,147.68358,14.467296,104.65132,5188.1201,1387.526,8.5541267,7.2352777,30.945742,36.586544,26.174622
Texas,48,TX,Texas,1994,1995,3553100000,918900000,624173,475989.6875,20287,18564062,1941803,945915,244633,6610,51962,692683,0,0,,0,29100000,2440000,,31540000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.073152,21.991087,20.638687,13.344183,16.736738,29100000,17.186249,147.68358,14.479128,104.82257,5692.4922,1472.188,8.646903,7.2945051,31.537439,37.384464,26.604902
Texas,48,TX,Texas,1995,1996,3556200000,1013500000,622408,507725.3125,21246,18958751,1965632,931921,248845,6571,54974,723321,0,0,,0,40770000,3860000,,44630000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.137696,21.991959,20.736675,13.341352,16.757776,40770000,17.523457,153.53577,14.491324,104.99924,5713.6157,1628.3531,8.6506071,7.3953242,31.987022,37.4165,27.345409
Texas,48,TX,Texas,1996,1997,3709700000,1174000000,619578,551512.5,22397,19340342,1974461,913876,248233,6651,56895,748806,0,0,,0,42760000,4790000,,47550000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.22042,22.034216,20.883682,13.336794,16.777704,42760000,17.571114,154.37201,14.495806,105.06419,5987.4624,1894.8381,8.697423,7.5468888,32.819241,37.822582,28.477766
Texas,48,TX,Texas,1997,1998,3664000000,1337300000,628214,610256.5,23919,19740317,2013010,915025,250446,6911,59404,781224,0,0,,0,60670000,5450000,,66120004,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.321634,22.021822,21.013918,13.350636,16.798174,60670000,17.920959,160.5804,14.515141,105.34467,5832.4072,2128.7332,8.6711855,7.6632824,33.224873,37.59473,29.362949
Texas,48,TX,Texas,1998,1999,3982800000,1366100000,631994,645696.875,25523,20157531,2077671,934182,256972,7403,62521,816593,0,0,,0,61730000,4830000,,66559996,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.378085,22.105251,21.035225,13.356635,16.819088,61730000,17.93828,160.89095,14.546758,105.80408,6301.9585,2161.571,8.7486153,7.6785908,33.58852,38.269135,29.480377
Texas,48,TX,Texas,1999,2000,3961800000,1339000000,644760,681335.375,26349,20558220,2147089,956460,263526,7828,65275,854000,0,0,,0,154420000,6750000,,161180000,No,SREB,31.106001,-97.647499,Texas,31.106001,-97.647499,13.43181,22.099964,21.015188,13.376634,16.838772,154420000,18.855186,177.75903,14.579623,106.28271,6144.6118,2076.7417,8.7233305,7.6385555,33.316822,38.048248,29.173765
