State,fy,state_abbrev,fips,lnnetut,lnstateap,lnfte,lnperinc
SOUTH CAROLINA,2001,SC,45,19.772324,20.576862,11.793615,11.558482
SOUTH CAROLINA,2002,SC,45,19.919455,20.521614,11.822611,11.585581
SOUTH CAROLINA,2003,SC,45,20.020266,20.773535,11.829683,11.618815
SOUTH CAROLINA,2004,SC,45,20.217791,20.645966,11.871097,11.674278
SOUTH CAROLINA,2005,SC,45,20.35187,20.699606,11.867567,11.732599
SOUTH CAROLINA,2006,SC,45,20.446978,20.772268,11.880348,11.810233
SOUTH CAROLINA,2007,SC,45,20.477524,20.84306,11.890392,11.873281
SOUTH CAROLINA,2008,SC,45,20.517309,20.914768,11.915327,11.913619
SOUTH CAROLINA,2009,SC,45,20.544823,20.704412,11.96697,11.888769
SOUTH CAROLINA,2010,SC,45,20.710077,20.750698,12.053662,11.921473
SOUTH CAROLINA,2011,SC,45,20.838837,20.649456,12.057425,11.977835
SOUTH CAROLINA,2012,SC,45,20.932072,20.57188,12.063631,12.030517
SOUTH CAROLINA,2013,SC,45,20.972752,20.6294,12.090887,12.044888
SOUTH CAROLINA,2014,SC,45,20.999674,20.627977,12.071492,12.108917
SOUTH CAROLINA,2015,SC,45,21.089901,20.693033,12.070499,12.171616
SOUTH CAROLINA,2016,SC,45,21.128601,20.749022,12.050602,12.207736
SOUTH CAROLINA,2017,SC,45,21.170425,20.813988,12.028226,12.261029
SOUTH CAROLINA,2018,SC,45,21.295128,20.816738,12.01007,12.311284
SOUTH DAKOTA,1980,SD,46,16.569172,17.751249,9.8321524,8.6504993
SOUTH DAKOTA,1981,SD,46,16.77042,17.731525,9.8903008,8.8026724
SOUTH DAKOTA,1982,SD,46,16.901997,17.858562,9.9379377,8.855093
SOUTH DAKOTA,1983,SD,46,17.014183,17.831894,9.9365835,8.8916492
SOUTH DAKOTA,1984,SD,46,17.133326,17.831894,9.9178343,9.0206318
SOUTH DAKOTA,1985,SD,46,17.100174,17.894741,9.8684301,9.0455837
SOUTH DAKOTA,1986,SD,46,17.154833,18.00061,9.8037777,9.0879469
SOUTH DAKOTA,1987,SD,46,17.206657,18.036488,9.7841969,9.141633
SOUTH DAKOTA,1988,SD,46,17.284367,18.032072,9.7847605,9.1848173
SOUTH DAKOTA,1989,SD,46,17.31806,18.09495,9.8106594,9.2583685
SOUTH DAKOTA,1990,SD,46,17.41008,18.1735,9.8578625,9.3487968
SOUTH DAKOTA,1991,SD,46,17.514339,18.237959,9.9065828,9.3899078
SOUTH DAKOTA,1992,SD,46,17.592859,18.308632,9.9499893,9.4682331
SOUTH DAKOTA,1993,SD,46,17.713434,18.112797,9.9937849,9.5127382
SOUTH DAKOTA,1994,SD,46,17.778227,18.413656,10.039635,9.5879545
SOUTH DAKOTA,1995,SD,46,17.802641,18.408607,10.03298,9.6080418
SOUTH DAKOTA,1996,SD,46,17.936172,18.474222,10.003378,9.707777
SOUTH DAKOTA,1997,SD,46,17.971264,18.505022,9.9699774,9.7294912
SOUTH DAKOTA,1998,SD,46,18.064005,18.50226,9.9312973,9.806426
SOUTH DAKOTA,1999,SD,46,18.067999,18.552586,9.9270086,9.8525105
SOUTH DAKOTA,2000,SD,46,18.187065,18.697031,10.00134,9.9174395
SOUTH DAKOTA,2001,SD,46,18.233202,18.728472,10.001702,9.9497986
SOUTH DAKOTA,2002,SD,46,18.309727,18.780674,10.024509,9.9494162
SOUTH DAKOTA,2003,SD,46,18.555855,18.823914,10.248211,10.038499
SOUTH DAKOTA,2004,SD,46,18.669374,18.849815,10.245444,10.109648
SOUTH DAKOTA,2005,SD,46,18.739534,18.907932,10.258466,10.170189
SOUTH DAKOTA,2006,SD,46,18.768196,18.924953,10.283772,10.223577
SOUTH DAKOTA,2007,SD,46,18.849802,19.001654,10.282985,10.328918
SOUTH DAKOTA,2008,SD,46,18.842257,19.108561,10.295363,10.394855
SOUTH DAKOTA,2009,SD,46,18.913919,19.111643,10.3426,10.367064
SOUTH DAKOTA,2010,SD,46,19.124975,19.107071,10.383553,10.422162
SOUTH DAKOTA,2011,SD,46,19.212687,19.096766,10.413703,10.511676
SOUTH DAKOTA,2012,SD,46,19.327684,19.014097,10.420494,10.536327
SOUTH DAKOTA,2013,SD,46,19.364895,19.094797,10.402595,10.548205
SOUTH DAKOTA,2014,SD,46,19.431511,19.152267,10.424033,10.59343
SOUTH DAKOTA,2015,SD,46,19.466072,19.197447,10.432279,10.634604
SOUTH DAKOTA,2016,SD,46,19.496714,19.201511,10.424496,10.644472
SOUTH DAKOTA,2017,SD,46,19.494284,19.29035,10.382665,10.67533
SOUTH DAKOTA,2018,SD,46,19.510288,19.27108,10.401192,10.73783
TENNESSEE,1980,TN,47,18.120926,19.576933,11.728214,10.547392
TENNESSEE,1981,TN,47,18.297382,19.587574,11.72639,10.654503
TENNESSEE,1982,TN,47,18.488338,19.665987,11.706912,10.71544
TENNESSEE,1983,TN,47,18.612953,19.716503,11.726342,10.780143
TENNESSEE,1984,TN,47,18.586195,19.756733,11.715091,10.887082
TENNESSEE,1985,TN,47,18.665194,20.000484,11.711219,10.954449
TENNESSEE,1986,TN,47,18.747103,20.101135,11.685028,11.022164
TENNESSEE,1987,TN,47,18.808661,20.214605,11.682558,11.096516
TENNESSEE,1988,TN,47,18.881895,20.250378,11.711424,11.179493
TENNESSEE,1989,TN,47,18.98201,20.326067,11.771622,11.250626
TENNESSEE,1990,TN,47,19.093115,20.359278,11.828305,11.311837
TENNESSEE,1991,TN,47,19.202297,20.362583,11.880814,11.362207
TENNESSEE,1992,TN,47,19.287781,20.317251,11.937042,11.451613
TENNESSEE,1993,TN,47,19.371567,20.432512,11.955353,11.513845
TENNESSEE,1994,TN,47,19.453865,20.516119,11.95568,11.575872
TENNESSEE,1995,TN,47,19.476038,20.597136,11.934506,11.64715
TENNESSEE,1996,TN,47,19.527592,20.605608,11.940641,11.701883
TENNESSEE,1997,TN,47,19.605776,20.620125,11.954183,11.759418
TENNESSEE,1998,TN,47,19.68791,20.613787,11.9725,11.849662
TENNESSEE,1999,TN,47,19.885769,20.679001,11.98236,11.888378
TENNESSEE,2000,TN,47,19.907576,20.708008,11.987612,11.947432
TENNESSEE,2001,TN,47,19.84462,20.767805,11.981916,11.972608
TENNESSEE,2002,TN,47,19.979132,20.792336,11.988053,12.000517
TENNESSEE,2003,TN,47,20.078291,20.824818,12.029541,12.040342
TENNESSEE,2004,TN,47,20.201344,20.809204,12.041272,12.09783
TENNESSEE,2005,TN,47,20.160074,21.007599,12.044047,12.143888
TENNESSEE,2006,TN,47,20.214867,21.038834,12.037902,12.207597
TENNESSEE,2007,TN,47,20.202953,21.13224,12.054348,12.254691
TENNESSEE,2008,TN,47,20.236715,21.217634,12.06512,12.290409
TENNESSEE,2009,TN,47,20.289726,21.232246,12.0901,12.283228
TENNESSEE,2010,TN,47,20.402828,21.227613,12.156283,12.330884
TENNESSEE,2011,TN,47,20.531267,21.229834,12.212939,12.391381
TENNESSEE,2012,TN,47,20.660591,21.070393,12.214708,12.443564
TENNESSEE,2013,TN,47,20.720669,21.098389,12.186363,12.452995
TENNESSEE,2014,TN,47,20.787609,21.185606,12.157331,12.494528
TENNESSEE,2015,TN,47,20.820272,21.180187,12.129816,12.545113
TENNESSEE,2016,TN,47,20.848045,21.217916,12.131042,12.579565
TENNESSEE,2017,TN,47,20.854557,21.272709,12.130879,12.616724
TENNESSEE,2018,TN,47,20.87286,21.335669,12.127979,12.668281
TEXAS,1980,TX,48,19.181486,20.987629,13.05387,11.871578
TEXAS,1981,TX,48,19.258362,21.096001,13.087979,12.033456
TEXAS,1982,TX,48,19.313908,21.358679,13.109076,12.131042
TEXAS,1983,TX,48,19.376192,21.424629,13.158503,12.196446
TEXAS,1984,TX,48,19.432281,21.520277,13.175612,12.286887
TEXAS,1985,TX,48,19.460957,21.556002,13.171628,12.361203
TEXAS,1986,TX,48,19.811962,21.479952,13.170027,12.383943
TEXAS,1987,TX,48,19.951075,21.372828,13.174181,12.403114
TEXAS,1988,TX,48,20.030718,21.498407,13.209788,12.461645
TEXAS,1989,TX,48,20.145054,21.502636,13.278273,12.527855
TEXAS,1990,TX,48,20.221895,21.869047,13.294061,12.603929
TEXAS,1991,TX,48,20.318001,21.808996,13.324541,12.648737
TEXAS,1992,TX,48,20.441832,21.9105,13.335681,12.726788
TEXAS,1993,TX,48,20.581932,21.900782,13.346655,12.783806
TEXAS,1994,TX,48,20.638687,21.991087,13.344183,12.838976
TEXAS,1995,TX,48,20.736675,21.991959,13.341352,12.906208
TEXAS,1996,TX,48,20.883682,22.034216,13.336794,12.978874
TEXAS,1997,TX,48,21.013918,22.021822,13.350636,13.065111
TEXAS,1998,TX,48,21.035225,22.105251,13.356635,13.150103
TEXAS,1999,TX,48,21.015188,22.099964,13.376634,13.201987
TEXAS,2000,TX,48,21.273655,22.256798,13.390923,13.286648
TEXAS,2001,TX,48,21.372931,22.270315,13.411345,13.346295
TEXAS,2002,TX,48,21.464581,22.390133,13.464973,13.358283
TEXAS,2003,TX,48,21.545448,22.330341,13.549384,13.393776
TEXAS,2004,TX,48,21.3353,22.370039,13.591294,13.44041
TEXAS,2005,TX,48,21.463638,22.354517,13.608112,13.522292
TEXAS,2006,TX,48,21.619522,22.463755,13.61802,13.618217
TEXAS,2007,TX,48,21.759949,22.465334,13.585104,13.680097
TEXAS,2008,TX,48,21.841457,22.571367,13.598495,13.7691
TEXAS,2009,TX,48,21.797789,22.532742,13.666895,13.721748
TEXAS,2010,TX,48,21.934671,22.634562,13.706624,13.781075
TEXAS,2011,TX,48,22.061728,22.559172,13.79525,13.871662
TEXAS,2012,TX,48,22.057196,22.591101,13.829065,13.939692
TEXAS,2013,TX,48,22.181213,22.571915,13.834502,13.963712
TEXAS,2014,TX,48,22.204084,22.661814,13.826387,14.03764
TEXAS,2015,TX,48,22.250359,22.647415,13.825791,14.062567
TEXAS,2016,TX,48,22.31645,22.729511,13.835672,14.057982
TEXAS,2017,TX,48,22.375092,22.753311,13.849383,14.12113
TEXAS,2018,TX,48,22.412344,22.737251,13.867044,14.183806
UTAH,1980,UT,49,17.229954,18.748545,10.7592,9.4188976
UTAH,1981,UT,49,17.401804,18.862799,10.825144,9.5391407
UTAH,1982,UT,49,17.514339,18.973415,10.854315,9.6202621
UTAH,1983,UT,49,17.626608,19.074047,10.902759,9.6887465
UTAH,1984,UT,49,17.697075,19.108816,10.924715,9.7880764
UTAH,1985,UT,49,17.739462,19.278494,10.906891,9.8558722
UTAH,1986,UT,49,17.815544,19.314318,10.901045,9.9055853
UTAH,1987,UT,49,17.908188,19.314318,10.926784,9.9520397
UTAH,1988,UT,49,17.958645,19.365364,10.935836,10.013686
UTAH,1989,UT,49,18.051065,19.39146,10.95284,10.084434
UTAH,1990,UT,49,18.197536,19.494659,11.014835,10.165275
UTAH,1991,UT,49,18.32086,19.536478,11.084064,10.235091
UTAH,1992,UT,49,18.474222,19.607609,11.179883,10.313144
UTAH,1993,UT,49,18.566511,19.676012,11.232801,10.388719
UTAH,1994,UT,49,18.649408,19.719509,11.262257,10.467579
UTAH,1995,UT,49,18.726694,19.807974,11.287004,10.553414
UTAH,1996,UT,49,18.815422,19.867365,11.31005,10.639192
UTAH,1997,UT,49,18.785324,19.953453,11.306123,10.717192
UTAH,1998,UT,49,18.883579,19.969944,11.345666,10.784483
UTAH,1999,UT,49,18.893538,20.007055,11.35271,10.836655
UTAH,2000,UT,49,18.903172,20.074173,11.380993,10.905332
UTAH,2001,UT,49,19.00561,20.132725,11.429033,10.949631
UTAH,2002,UT,49,19.059696,20.201786,11.499374,10.978576
UTAH,2003,UT,49,19.335068,20.235518,11.593454,11.014506
UTAH,2004,UT,49,19.442141,20.236219,11.595758,11.079107
UTAH,2005,UT,49,19.503403,20.287724,11.587132,11.168489
UTAH,2006,UT,49,19.577066,20.352533,11.555506,11.278
UTAH,2007,UT,49,19.620792,20.392271,11.536368,11.362638
UTAH,2008,UT,49,19.730057,20.515427,11.545587,11.409364
UTAH,2009,UT,49,19.735081,20.471926,11.586631,11.370163
UTAH,2010,UT,49,19.956257,20.429081,11.682213,11.399107
UTAH,2011,UT,49,20.110271,20.415207,11.736652,11.474652
UTAH,2012,UT,49,20.210253,20.407078,11.74874,11.543658
UTAH,2013,UT,49,20.243738,20.433928,11.726834,11.575214
UTAH,2014,UT,49,20.280725,20.498053,11.692677,11.63639
UTAH,2015,UT,49,20.325638,20.604214,11.698176,11.710834
UTAH,2016,UT,49,20.389381,20.654186,11.712317,11.767017
UTAH,2017,UT,49,20.424887,20.701698,11.72055,11.824402
UTAH,2018,UT,49,20.47279,20.752762,11.740459,11.894255
VERMONT,1980,VT,50,17.213369,17.022314,9.5219345,8.4129429
VERMONT,1981,VT,50,17.330036,17.092655,9.5553474,8.530899
VERMONT,1982,VT,50,17.437181,17.210018,9.5588827,8.6128674
VERMONT,1983,VT,50,17.55793,17.293669,9.5456696,8.684063
VERMONT,1984,VT,50,17.669905,17.373713,9.5671749,8.7789421
VERMONT,1985,VT,50,17.739462,17.426428,9.5662651,8.8595057
VERMONT,1986,VT,50,17.729532,17.56971,9.5426607,8.932477
VERMONT,1987,VT,50,17.840862,17.631023,9.5539303,9.014082
VERMONT,1988,VT,50,17.949076,17.697075,9.5778265,9.1024208
VERMONT,1989,VT,50,18.039421,17.780127,9.5941048,9.2020054
VERMONT,1990,VT,50,18.159315,17.842646,9.6297083,9.2397051
VERMONT,1991,VT,50,18.259338,17.83009,9.6409531,9.2590351
VERMONT,1992,VT,50,18.360931,17.813711,9.6664982,9.3274117
VERMONT,1993,VT,50,18.461823,17.783915,9.654706,9.3657188
VERMONT,1994,VT,50,18.50226,17.760969,9.6384802,9.4130363
VERMONT,1995,VT,50,18.514172,17.774418,9.6144047,9.4642067
VERMONT,1996,VT,50,18.556959,17.79706,9.6113291,9.5167952
VERMONT,1997,VT,50,18.586195,17.798923,9.6146049,9.5703201
VERMONT,1998,VT,50,18.743443,17.589272,9.6371756,9.6428366
VERMONT,1999,VT,50,18.769629,17.632545,9.6834021,9.7046709
VERMONT,2000,VT,50,18.73377,17.950724,9.6531658,9.7839155
VERMONT,2001,VT,50,18.776098,18.016872,9.6749544,9.842782
VERMONT,2002,VT,50,18.818495,18.08,9.7037554,9.8640709
VERMONT,2003,VT,50,18.828041,18.134666,9.7316904,9.9026871
VERMONT,2004,VT,50,18.927118,18.162199,9.7658911,9.9592533
VERMONT,2005,VT,50,19.019863,18.172333,9.8013992,9.986311
VERMONT,2006,VT,50,19.134214,18.223057,9.8452225,10.047977
VERMONT,2007,VT,50,19.233503,18.268963,9.8720484,10.099054
VERMONT,2008,VT,50,19.313374,18.324186,9.8972178,10.14761
VERMONT,2009,VT,50,19.435818,18.283594,9.9356642,10.13317
VERMONT,2010,VT,50,19.430565,18.350849,9.9886551,10.163503
VERMONT,2011,VT,50,19.475163,18.361221,10.023401,10.220304
VERMONT,2012,VT,50,19.527649,18.316538,9.9892521,10.254004
VERMONT,2013,VT,50,19.542677,18.307968,9.9645357,10.267054
VERMONT,2014,VT,50,19.534761,18.34473,9.947648,10.305179
VERMONT,2015,VT,50,19.569763,18.32909,9.9349375,10.34171
VERMONT,2016,VT,50,19.612473,18.334276,9.9255915,10.363409
VERMONT,2017,VT,50,19.65226,18.34981,9.9360514,10.387794
VERMONT,2018,VT,50,19.663275,18.374983,9.9322205,10.432025
VIRGINIA,1980,VA,51,18.529535,19.886709,12.073667,10.946006
VIRGINIA,1981,VA,51,18.723005,20.029318,12.108636,11.061909
VIRGINIA,1982,VA,51,18.865366,20.087255,12.133163,11.139758
VIRGINIA,1983,VA,51,19.032618,20.165174,12.120678,11.215045
VIRGINIA,1984,VA,51,19.1429,20.213274,12.113639,11.322225
VIRGINIA,1985,VA,51,19.254894,20.336426,12.098699,11.399846
VIRGINIA,1986,VA,51,19.324493,20.409239,12.095415,11.475659
VIRGINIA,1987,VA,51,19.4687,20.579857,12.123348,11.552761
VIRGINIA,1988,VA,51,19.51729,20.594296,12.164771,11.643226
VIRGINIA,1989,VA,51,19.664835,20.70937,12.200401,11.721865
VIRGINIA,1990,VA,51,19.737356,20.763927,12.259646,11.771884
VIRGINIA,1991,VA,51,19.850513,20.749323,12.280146,11.813341
VIRGINIA,1992,VA,51,19.991793,20.642923,12.302963,11.875267
VIRGINIA,1993,VA,51,20.126883,20.613005,12.30499,11.924856
VIRGINIA,1994,VA,51,20.218588,20.626976,12.29595,11.975924
VIRGINIA,1995,VA,51,20.256138,20.64617,12.286144,12.025767
VIRGINIA,1996,VA,51,20.314997,20.659367,12.283145,12.074493
VIRGINIA,1997,VA,51,20.323982,20.746592,12.290745,12.13804
VIRGINIA,1998,VA,51,20.349445,20.819031,12.318584,12.206432
VIRGINIA,1999,VA,51,20.365549,20.982609,12.345439,12.275174
VIRGINIA,2000,VA,51,20.296738,21.115482,12.359921,12.355845
VIRGINIA,2001,VA,51,20.324944,21.211708,12.371647,12.406607
VIRGINIA,2002,VA,51,20.369452,21.243038,12.415673,12.433479
VIRGINIA,2003,VA,51,20.634935,21.078964,12.447818,12.492142
VIRGINIA,2004,VA,51,20.734297,21.020613,12.458907,12.5613
VIRGINIA,2005,VA,51,20.880749,21.11566,12.471559,12.628222
VIRGINIA,2006,VA,51,20.950405,21.189892,12.489803,12.69492
VIRGINIA,2007,VA,51,21.016098,21.341005,12.51737,12.745932
VIRGINIA,2008,VA,51,21.119884,21.357487,12.54945,12.782493
VIRGINIA,2009,VA,51,21.228849,21.364838,12.592817,12.764865
VIRGINIA,2010,VA,51,21.326719,21.312176,12.652674,12.807765
VIRGINIA,2011,VA,51,21.450911,21.36721,12.682199,12.86619
VIRGINIA,2012,VA,51,21.650564,21.208174,12.69317,12.913774
VIRGINIA,2013,VA,51,21.602879,21.260973,12.677578,12.907186
VIRGINIA,2014,VA,51,21.585697,21.300142,12.670328,12.952464
VIRGINIA,2015,VA,51,21.647308,21.316477,12.657358,12.999814
VIRGINIA,2016,VA,51,21.752962,21.344818,12.645514,13.018934
VIRGINIA,2017,VA,51,21.764597,21.442005,12.629073,13.056602
VIRGINIA,2018,VA,51,21.804371,21.423176,12.622478,13.10687
WASHINGTON,1980,WA,53,18.455082,19.939976,12.006804,10.741644
WASHINGTON,1981,WA,53,18.490208,19.928751,12.032612,10.847219
WASHINGTON,1982,WA,53,18.533115,19.909306,11.929548,10.907899
WASHINGTON,1983,WA,53,18.525042,19.91066,11.920887,10.973048
WASHINGTON,1984,WA,53,18.696037,20.114092,11.922176,11.041818
WASHINGTON,1985,WA,53,18.710361,20.140587,11.913699,11.103091
WASHINGTON,1986,WA,53,18.791553,20.193768,11.911668,11.168687
WASHINGTON,1987,WA,53,18.791553,20.251982,11.919271,11.225657
WASHINGTON,1988,WA,53,18.864725,20.319799,11.921133,11.311103
WASHINGTON,1989,WA,53,18.896294,20.385693,11.915888,11.411036
WASHINGTON,1990,WA,53,18.965908,20.485136,11.941905,11.504399
WASHINGTON,1991,WA,53,19.060427,20.562744,11.952089,11.572976
WASHINGTON,1992,WA,53,19.166895,20.584808,11.979096,11.65059
WASHINGTON,1993,WA,53,19.293646,20.678478,12.07169,11.700872
WASHINGTON,1994,WA,53,19.371952,20.666695,12.121919,11.7508
WASHINGTON,1995,WA,53,19.53615,20.644007,12.139585,11.806684
WASHINGTON,1996,WA,53,19.565859,20.707136,12.167202,11.879275
WASHINGTON,1997,WA,53,19.617025,20.78455,12.179703,11.954491
WASHINGTON,1998,WA,53,19.648859,20.813015,12.181134,12.045798
WASHINGTON,1999,WA,53,19.767714,20.843979,12.205117,12.111438
WASHINGTON,2000,WA,53,19.48558,20.93679,12.200979,12.178239
WASHINGTON,2001,WA,53,19.698011,20.996721,12.22912,12.202085
WASHINGTON,2002,WA,53,19.803818,21.022852,12.269737,12.219078
WASHINGTON,2003,WA,53,19.95373,21.041904,12.304456,12.258936
WASHINGTON,2004,WA,53,20.036835,21.031271,12.301569,12.329882
WASHINGTON,2005,WA,53,20.140713,21.068035,12.272801,12.370858
WASHINGTON,2006,WA,53,20.170372,21.152662,12.269305,12.457298
WASHINGTON,2007,WA,53,20.248087,21.212496,12.277681,12.537845
WASHINGTON,2008,WA,53,20.320236,21.29328,12.307112,12.585888
WASHINGTON,2009,WA,53,20.394354,21.316288,12.374726,12.541652
WASHINGTON,2010,WA,53,20.516829,21.237946,12.448497,12.569882
WASHINGTON,2011,WA,53,20.717997,21.18881,12.474133,12.628024
WASHINGTON,2012,WA,53,20.847988,21.032061,12.444704,12.7046
WASHINGTON,2013,WA,53,20.968674,21.064823,12.422284,12.72586
WASHINGTON,2014,WA,53,21.011021,21.174856,12.409059,12.803059
WASHINGTON,2015,WA,53,21.044525,21.181166,12.397606,12.862784
WASHINGTON,2016,WA,53,21.039742,21.294744,12.391672,12.918174
WASHINGTON,2017,WA,53,20.999128,21.353535,12.38623,12.982547
WASHINGTON,2018,WA,53,21.041121,21.368698,12.377034,13.054938
WEST VIRGINIA,1980,WV,54,17.022314,18.794312,10.884274,9.6571398
WEST VIRGINIA,1981,WV,54,17.122396,18.843987,10.923561,9.7439642
WEST VIRGINIA,1982,WV,54,17.281246,18.949543,10.941075,9.8019533
WEST VIRGINIA,1983,WV,54,17.595144,18.908648,10.940667,9.8282251
WEST VIRGINIA,1984,WV,54,17.808191,18.957174,10.935533,9.9005327
WEST VIRGINIA,1985,WV,54,17.858562,19.077164,10.892732,9.9410725
WEST VIRGINIA,1986,WV,54,17.856806,19.151606,10.857979,9.9646301
WEST VIRGINIA,1987,WV,54,17.863811,19.150642,10.876272,9.9889765
WEST VIRGINIA,1988,WV,54,17.921453,19.185219,10.883147,10.053544
WEST VIRGINIA,1989,WV,54,17.991436,19.234274,10.925831,10.110542
WEST VIRGINIA,1990,WV,54,18.209959,19.218187,10.981318,10.17298
WEST VIRGINIA,1991,WV,54,18.392281,19.317585,11.012479,10.214935
WEST VIRGINIA,1992,WV,54,18.546432,19.33897,11.055387,10.288886
WEST VIRGINIA,1993,WV,54,18.589579,19.33777,11.063148,10.325449
WEST VIRGINIA,1994,WV,54,18.699827,19.40687,11.039973,10.367882
WEST VIRGINIA,1995,WV,54,18.822807,19.442411,11.027102,10.401076
WEST VIRGINIA,1996,WV,54,18.811371,19.490551,11.015444,10.440244
WEST VIRGINIA,1997,WV,54,18.849211,19.527592,11.015707,10.480944
WEST VIRGINIA,1998,WV,54,18.915987,19.572517,11.035309,10.522315
WEST VIRGINIA,1999,WV,54,18.99053,19.613693,11.040311,10.549334
WEST VIRGINIA,2000,WV,54,18.916466,19.770647,11.050239,10.605421
WEST VIRGINIA,2001,WV,54,18.906179,19.830297,11.049334,10.663919
WEST VIRGINIA,2002,WV,54,19.044586,19.895912,11.079045,10.697362
WEST VIRGINIA,2003,WV,54,19.11278,19.889462,11.118014,10.711525
WEST VIRGINIA,2004,WV,54,19.21736,19.820564,11.148593,10.746713
WEST VIRGINIA,2005,WV,54,19.357618,19.870909,11.167417,10.796735
WEST VIRGINIA,2006,WV,54,19.446945,19.847784,11.180483,10.862722
WEST VIRGINIA,2007,WV,54,19.506445,19.936785,11.193808,10.899125
WEST VIRGINIA,2008,WV,54,19.580839,20.154985,11.20538,10.959957
WEST VIRGINIA,2009,WV,54,19.68483,20.066051,11.223429,10.967319
WEST VIRGINIA,2010,WV,54,19.744902,20.07559,11.274643,11.000899
WEST VIRGINIA,2011,WV,54,19.816832,20.098,11.303636,11.056415
WEST VIRGINIA,2012,WV,54,19.87134,20.116604,11.292192,11.085307
WEST VIRGINIA,2013,WV,54,19.857233,20.126499,11.270319,11.07883
WEST VIRGINIA,2014,WV,54,19.982601,20.062153,11.241143,11.110416
WEST VIRGINIA,2015,WV,54,19.982706,20.049437,11.19499,11.127219
WEST VIRGINIA,2016,WV,54,20.025818,20.002264,11.170801,11.12163
WEST VIRGINIA,2017,WV,54,20.028431,19.997822,11.155372,11.15936
WEST VIRGINIA,2018,WV,54,20.054188,19.970177,11.138174,11.209236
WISCONSIN,1980,WI,55,18.901253,19.953886,12.067747,10.763885
WISCONSIN,1981,WI,55,19.053547,20.040663,12.124798,10.851529
WISCONSIN,1982,WI,55,19.088511,20.07967,12.1621,10.905258
WISCONSIN,1983,WI,55,19.129702,20.113909,12.177601,10.954257
WISCONSIN,1984,WI,55,19.186148,20.194956,12.179642,11.049508
WISCONSIN,1985,WI,55,19.284414,20.231426,12.158572,11.101598
WISCONSIN,1986,WI,55,19.374653,20.291098,12.159986,11.155064
WISCONSIN,1987,WI,55,19.49909,20.309265,12.158572,11.209033
WISCONSIN,1988,WI,55,19.575043,20.36602,12.140995,11.270293
WISCONSIN,1989,WI,55,19.624554,20.412519,12.14508,11.356669
WISCONSIN,1990,WI,55,19.698833,20.487038,12.146853,11.412342
WISCONSIN,1991,WI,55,19.758835,20.546289,12.14459,11.451072
WISCONSIN,1992,WI,55,19.800705,20.568832,12.145621,11.526907
WISCONSIN,1993,WI,55,19.857906,20.613005,12.136465,11.577908
WISCONSIN,1994,WI,55,19.773935,20.648865,12.131285,11.638624
WISCONSIN,1995,WI,55,19.827513,20.693733,12.108933,11.689623
WISCONSIN,1996,WI,55,19.867834,20.686083,12.10581,11.7456
WISCONSIN,1997,WI,55,19.904556,20.681297,12.098688,11.80496
WISCONSIN,1998,WI,55,19.975874,20.717047,12.122794,11.872849
WISCONSIN,1999,WI,55,20.034708,20.755346,12.148391,11.914523
WISCONSIN,2000,WI,55,20.108561,20.794657,12.162789,11.978707
WISCONSIN,2001,WI,55,19.982056,20.880356,12.188535,12.026546
WISCONSIN,2002,WI,55,20.070198,20.901329,12.226478,12.052794
WISCONSIN,2003,WI,55,20.164448,20.915363,12.252952,12.079801
WISCONSIN,2004,WI,55,20.260845,20.840734,12.268484,12.124228
WISCONSIN,2005,WI,55,20.399273,20.838137,12.267882,12.159903
WISCONSIN,2006,WI,55,20.480389,20.828951,12.274035,12.219231
WISCONSIN,2007,WI,55,20.546629,20.880577,12.278849,12.264176
WISCONSIN,2008,WI,55,20.563688,20.94042,12.296854,12.299076
WISCONSIN,2009,WI,55,20.600723,20.979488,12.319905,12.282251
WISCONSIN,2010,WI,55,20.72748,20.944565,12.377515,12.310027
WISCONSIN,2011,WI,55,20.776695,21.008511,12.390995,12.366958
WISCONSIN,2012,WI,55,20.868586,20.825302,12.360012,12.4137
WISCONSIN,2013,WI,55,20.918848,20.874464,12.343497,12.420156
WISCONSIN,2014,WI,55,20.952286,20.83124,12.318405,12.462608
WISCONSIN,2015,WI,55,20.950575,21.194044,12.299062,12.502274
WISCONSIN,2016,WI,55,20.977182,21.10932,12.29159,12.522725
WISCONSIN,2017,WI,55,20.999386,21.11121,12.269718,12.561952
WISCONSIN,2018,WI,55,21.012423,21.134817,12.2625,12.611315
WYOMING,1980,WY,56,15.978833,17.760969,9.5502357,8.6135941
WYOMING,1981,WY,56,16.137897,18.071123,9.5838327,8.7483053
WYOMING,1982,WY,56,16.257858,18.229521,9.6478853,8.7973976
WYOMING,1983,WY,56,16.432907,18.392281,9.7166758,8.7899647
WYOMING,1984,WY,56,16.516872,18.412649,9.8394823,8.833025
WYOMING,1985,WY,56,16.410765,18.42168,9.9703979,8.8762655
WYOMING,1986,WY,56,16.316946,18.486469,9.7799635,8.8722067
WYOMING,1987,WY,56,16.4182,18.573402,9.7406158,8.8340454
WYOMING,1988,WY,56,16.489658,18.579393,9.8346195,8.8540936
WYOMING,1989,WY,56,16.612791,18.653379,9.9268131,8.9415455
WYOMING,1990,WY,56,16.67198,18.679964,9.9800777,9.0159054
WYOMING,1991,WY,56,16.677711,18.690708,9.9801245,9.0643892
WYOMING,1992,WY,56,16.972511,18.734762,10.02765,9.1194305
