fips,state_abbrev,state,fy,state_appropr,fte_enrollment,fed_relief
42,PA,PENNSYLVANIA,1996,1409200000,278700,
42,PA,PENNSYLVANIA,1997,1412400000,272803,
42,PA,PENNSYLVANIA,1998,1479000000,277287,
42,PA,PENNSYLVANIA,1999,1594700000,280175,
42,PA,PENNSYLVANIA,2000,1689177000,280594,
42,PA,PENNSYLVANIA,2001,1780225000,288334,0
42,PA,PENNSYLVANIA,2002,1789220000,293742,0
42,PA,PENNSYLVANIA,2003,1777141000,315591,0
42,PA,PENNSYLVANIA,2004,1727868000,322665,0
42,PA,PENNSYLVANIA,2005,1801230000,326675,0
42,PA,PENNSYLVANIA,2006,1852236000,327235,0
42,PA,PENNSYLVANIA,2007,1953020886,337425,0
42,PA,PENNSYLVANIA,2008,1995616254,343043,0
42,PA,PENNSYLVANIA,2009,2021014023,353494,62852000
42,PA,PENNSYLVANIA,2010,1817641215,371286,96403000
42,PA,PENNSYLVANIA,2011,1781185674,374997,96379000
42,PA,PENNSYLVANIA,2012,1450554050,369046,0
42,PA,PENNSYLVANIA,2013,1440341869,364468,0
42,PA,PENNSYLVANIA,2014,1454107052,358693,0
42,PA,PENNSYLVANIA,2015,1492362030,354891,0
42,PA,PENNSYLVANIA,2016,1470788978,350435,0
42,PA,PENNSYLVANIA,2017,1528122928,350919,0
42,PA,PENNSYLVANIA,2018,1556724350,346930,0
42,PA,PENNSYLVANIA,2019,1649380403,331664,0
42,PA,PENNSYLVANIA,2020,1812716512,329025,162817000
42,PA,PENNSYLVANIA,2021,1863142793,313004,183268000
42,PA,PENNSYLVANIA,2022,1778737969,298847,98010280
42,PA,PENNSYLVANIA,2023,2061553350,289324,194853000
42,PA,PENNSYLVANIA,2024,1949278692,289408,0
44,RI,RHODE ISLAND,1980,72700000,23237,
44,RI,RHODE ISLAND,1981,78100000,24117,
44,RI,RHODE ISLAND,1982,81800000,24622,
44,RI,RHODE ISLAND,1983,88400000,23481,
44,RI,RHODE ISLAND,1984,92900000,23831,
44,RI,RHODE ISLAND,1985,99200000,22831,
44,RI,RHODE ISLAND,1986,105100000,22591,
44,RI,RHODE ISLAND,1987,105800000,22999,
44,RI,RHODE ISLAND,1988,113400000,23999,
44,RI,RHODE ISLAND,1989,122500000,25468,
44,RI,RHODE ISLAND,1990,124800000,26668,
44,RI,RHODE ISLAND,1991,112000000,27874,
44,RI,RHODE ISLAND,1992,103000000,28450,
44,RI,RHODE ISLAND,1993,104800000,28351,
44,RI,RHODE ISLAND,1994,109000000,26735,
44,RI,RHODE ISLAND,1995,115500000,25843,
44,RI,RHODE ISLAND,1996,118000000,25117,
44,RI,RHODE ISLAND,1997,123700000,24774,
44,RI,RHODE ISLAND,1998,129200000,24730,
44,RI,RHODE ISLAND,1999,138100000,24785,
44,RI,RHODE ISLAND,2000,152100000,25402,
44,RI,RHODE ISLAND,2001,165943600,25622,0
44,RI,RHODE ISLAND,2002,177472666,26677,0
44,RI,RHODE ISLAND,2003,172546294,26887,0
44,RI,RHODE ISLAND,2004,177104304,29134,0
44,RI,RHODE ISLAND,2005,180417154,28677,0
44,RI,RHODE ISLAND,2006,185472885,28475,0
44,RI,RHODE ISLAND,2007,189391902,29642,0
44,RI,RHODE ISLAND,2008,183391185,30839,0
44,RI,RHODE ISLAND,2009,183391185,31527,0
44,RI,RHODE ISLAND,2010,153104074,33023,859007
44,RI,RHODE ISLAND,2011,158443823,33062,7176272
44,RI,RHODE ISLAND,2012,175683425,33550,20036870
44,RI,RHODE ISLAND,2013,156563306,33042,0
44,RI,RHODE ISLAND,2014,161089305,32781,0
44,RI,RHODE ISLAND,2015,169164644,32687,0
44,RI,RHODE ISLAND,2016,179611840,32063,0
44,RI,RHODE ISLAND,2017,186771160,31569,0
44,RI,RHODE ISLAND,2018,197561132,32270,0
44,RI,RHODE ISLAND,2019,195062908,31978,0
44,RI,RHODE ISLAND,2020,191816731,32220,0
44,RI,RHODE ISLAND,2021,227580398,30487,28252278
44,RI,RHODE ISLAND,2022,223697387,28741,3426701
44,RI,RHODE ISLAND,2023,229404102,28491,1787018
44,RI,RHODE ISLAND,2024,265274758,29193,2984146
45,SC,SOUTH CAROLINA,1980,231400000,95600,
45,SC,SOUTH CAROLINA,1981,250900000,99113,
45,SC,SOUTH CAROLINA,1982,247700000,99522,
45,SC,SOUTH CAROLINA,1983,253200000,100659,
45,SC,SOUTH CAROLINA,1984,279200000,97611,
45,SC,SOUTH CAROLINA,1985,327600000,96763,
45,SC,SOUTH CAROLINA,1986,339400000,99092,
45,SC,SOUTH CAROLINA,1987,362400000,99877,
45,SC,SOUTH CAROLINA,1988,374000000,102793,
45,SC,SOUTH CAROLINA,1989,409900000,108158,
45,SC,SOUTH CAROLINA,1990,417900000,103083,
45,SC,SOUTH CAROLINA,1991,455100000,105570,
45,SC,SOUTH CAROLINA,1992,439100000,111964,
45,SC,SOUTH CAROLINA,1993,452000000,118794,
45,SC,SOUTH CAROLINA,1994,462600000,126891,
45,SC,SOUTH CAROLINA,1995,484500000,126479,
45,SC,SOUTH CAROLINA,1996,490800000,123261,
45,SC,SOUTH CAROLINA,1997,524300000,125382,
45,SC,SOUTH CAROLINA,1998,552200000,127873,
45,SC,SOUTH CAROLINA,1999,578200000,130936,
45,SC,SOUTH CAROLINA,2000,596584845,127337,
45,SC,SOUTH CAROLINA,2001,656912202,132404,0
45,SC,SOUTH CAROLINA,2002,600616839,136300,0
45,SC,SOUTH CAROLINA,2003,808071197,137267,0
45,SC,SOUTH CAROLINA,2004,718001377,143071,0
45,SC,SOUTH CAROLINA,2005,759742915,142567,0
45,SC,SOUTH CAROLINA,2006,825503123,144401,0
45,SC,SOUTH CAROLINA,2007,883319864,145859,0
45,SC,SOUTH CAROLINA,2008,946066836,149541,0
45,SC,SOUTH CAROLINA,2009,800034137,157467,0
45,SC,SOUTH CAROLINA,2010,834588060,171727,103286779
45,SC,SOUTH CAROLINA,2011,768243986,172375,113757660
45,SC,SOUTH CAROLINA,2012,719317577,173448,0
45,SC,SOUTH CAROLINA,2013,764222416,178240,0
45,SC,SOUTH CAROLINA,2014,765135314,174816,0
45,SC,SOUTH CAROLINA,2015,821537004,174643,0
45,SC,SOUTH CAROLINA,2016,873794368,171202,0
45,SC,SOUTH CAROLINA,2017,932644027,167414,0
45,SC,SOUTH CAROLINA,2018,933049641,164402,0
45,SC,SOUTH CAROLINA,2019,954601254,166740,0
45,SC,SOUTH CAROLINA,2020,1063120559,168719,0
45,SC,SOUTH CAROLINA,2021,1211671408,164276,170484973
45,SC,SOUTH CAROLINA,2022,1139050415,166231,21093241
45,SC,SOUTH CAROLINA,2023,1240847506,170214,0
45,SC,SOUTH CAROLINA,2024,1536937339,175188,0
46,SD,SOUTH DAKOTA,1980,41500000,18623,
46,SD,SOUTH DAKOTA,1981,40600000,19738,
46,SD,SOUTH DAKOTA,1982,45700000,20701,
46,SD,SOUTH DAKOTA,1983,44500000,20673,
46,SD,SOUTH DAKOTA,1984,44400000,20289,
46,SD,SOUTH DAKOTA,1985,46500000,19311,
46,SD,SOUTH DAKOTA,1986,52300000,18102,
46,SD,SOUTH DAKOTA,1987,54200000,17751,
46,SD,SOUTH DAKOTA,1988,53500000,17761,
46,SD,SOUTH DAKOTA,1989,56900000,18227,
46,SD,SOUTH DAKOTA,1990,61600000,19108,
46,SD,SOUTH DAKOTA,1991,65900000,20062,
46,SD,SOUTH DAKOTA,1992,70000000,20952,
46,SD,SOUTH DAKOTA,1993,53600000,21890,
46,SD,SOUTH DAKOTA,1994,77800000,22917,
46,SD,SOUTH DAKOTA,1995,78900000,22765,
46,SD,SOUTH DAKOTA,1996,84600000,22101,
46,SD,SOUTH DAKOTA,1997,87700000,21375,
46,SD,SOUTH DAKOTA,1998,88400000,20564,
46,SD,SOUTH DAKOTA,1999,92300000,20476,
46,SD,SOUTH DAKOTA,2000,107871165,22056,
46,SD,SOUTH DAKOTA,2001,97225003,22064,0
46,SD,SOUTH DAKOTA,2002,102999284,22573,0
46,SD,SOUTH DAKOTA,2003,119541520,28232,0
46,SD,SOUTH DAKOTA,2004,123316596,28154,0
46,SD,SOUTH DAKOTA,2005,129426920,28523,0
46,SD,SOUTH DAKOTA,2006,130177449,29254,0
46,SD,SOUTH DAKOTA,2007,142237076,29231,0
46,SD,SOUTH DAKOTA,2008,160252581,29595,0
46,SD,SOUTH DAKOTA,2009,158925695,31026,10262056
46,SD,SOUTH DAKOTA,2010,160824726,32324,11474935
46,SD,SOUTH DAKOTA,2011,160511768,33313,11365508
46,SD,SOUTH DAKOTA,2012,145782491,33540,0
46,SD,SOUTH DAKOTA,2013,157146708,32945,0
46,SD,SOUTH DAKOTA,2014,164564265,33659,0
46,SD,SOUTH DAKOTA,2015,174533370,33938,0
46,SD,SOUTH DAKOTA,2016,174770003,33674,0
46,SD,SOUTH DAKOTA,2017,191925628,32295,0
46,SD,SOUTH DAKOTA,2018,187475265,32899,0
46,SD,SOUTH DAKOTA,2019,196592804,32816,0
46,SD,SOUTH DAKOTA,2020,225470436,31962,9202075
46,SD,SOUTH DAKOTA,2021,223108991,31957,7027838
46,SD,SOUTH DAKOTA,2022,220471114,30645,19127
46,SD,SOUTH DAKOTA,2023,269001789,30736,0
46,SD,SOUTH DAKOTA,2024,284151287,31182,0
47,TN,TENNESSEE,1980,254700000,124022,
47,TN,TENNESSEE,1981,258500000,123796,
47,TN,TENNESSEE,1982,281000000,121408,
47,TN,TENNESSEE,1983,294900000,123790,
47,TN,TENNESSEE,1984,306900000,122405,
47,TN,TENNESSEE,1985,394100000,121932,
47,TN,TENNESSEE,1986,436800000,118780,
47,TN,TENNESSEE,1987,488500000,118487,
47,TN,TENNESSEE,1988,503100000,121957,
47,TN,TENNESSEE,1989,540500000,129524,
47,TN,TENNESSEE,1990,558800000,137078,
47,TN,TENNESSEE,1991,561300000,144468,
47,TN,TENNESSEE,1992,537200000,152824,
47,TN,TENNESSEE,1993,606200000,155648,
47,TN,TENNESSEE,1994,663100000,155699,
47,TN,TENNESSEE,1995,716900000,152437,
47,TN,TENNESSEE,1996,724500000,153375,
47,TN,TENNESSEE,1997,732500000,155466,
47,TN,TENNESSEE,1998,723600000,158340,
47,TN,TENNESSEE,1999,763200000,159909,
47,TN,TENNESSEE,2000,783694800,160751,
47,TN,TENNESSEE,2001,821941900,159838,0
47,TN,TENNESSEE,2002,851009750,158279,0
47,TN,TENNESSEE,2003,867236000,160535,0
47,TN,TENNESSEE,2004,857195180,161104,0
47,TN,TENNESSEE,2005,1088206600,159718,0
47,TN,TENNESSEE,2006,1093164000,159746,0
47,TN,TENNESSEE,2007,1190378700,166628,0
47,TN,TENNESSEE,2008,1293217791,167198,0
47,TN,TENNESSEE,2009,1324230381,171950,82334800
47,TN,TENNESSEE,2010,1318029676,187864,165092900
47,TN,TENNESSEE,2011,1292017813,193994,0
47,TN,TENNESSEE,2012,1074430805,190710,0
47,TN,TENNESSEE,2013,1105534384,188759,0
47,TN,TENNESSEE,2014,1216121099,182285,0
47,TN,TENNESSEE,2015,1210022462,179248,0
47,TN,TENNESSEE,2016,1310741992,183193,0
47,TN,TENNESSEE,2017,1420751848,182223,0
47,TN,TENNESSEE,2018,1491934520,182845,0
47,TN,TENNESSEE,2019,1610321741,184418,0
47,TN,TENNESSEE,2020,1747138019,184954,0
47,TN,TENNESSEE,2021,1856742758,178576,4259850
47,TN,TENNESSEE,2022,1816721017,173240,0
47,TN,TENNESSEE,2023,2344106194,175744,0
47,TN,TENNESSEE,2024,2263929845,179740,0
48,TX,TEXAS,1980,937000000,466900,
48,TX,TEXAS,1981,1080700000,483100,
48,TX,TEXAS,1982,1396500000,493400,
48,TX,TEXAS,1983,1461800000,518400,
48,TX,TEXAS,1984,1644900000,527346,
48,TX,TEXAS,1985,1706400000,525249,
48,TX,TEXAS,1986,1617900000,524409,
48,TX,TEXAS,1987,1467300000,526592,
48,TX,TEXAS,1988,1673800000,545680,
48,TX,TEXAS,1989,1700200000,584360,
48,TX,TEXAS,1990,2394900000,593659,
48,TX,TEXAS,1991,2284200000,612033,
48,TX,TEXAS,1992,2501200000,618889,
48,TX,TEXAS,1993,2537500000,625718,
48,TX,TEXAS,1994,2670700000,624173,
48,TX,TEXAS,1995,2704100000,622408,
48,TX,TEXAS,1996,2830500000,619578,
48,TX,TEXAS,1997,2853300000,628214,
48,TX,TEXAS,1998,3089700000,631994,
48,TX,TEXAS,1999,3125200000,644760,
48,TX,TEXAS,2000,3523223613,654039,
48,TX,TEXAS,2001,3718543981,667534,0
48,TX,TEXAS,2002,4197788899,704310,0
48,TX,TEXAS,2003,4071060917,766342,0
48,TX,TEXAS,2004,4294693959,799142,0
48,TX,TEXAS,2005,4375857793,812696,0
48,TX,TEXAS,2006,5151060280,820788,0
48,TX,TEXAS,2007,5168486206,794211,0
48,TX,TEXAS,2008,5892085981,804918,0
48,TX,TEXAS,2009,5758428218,861900,0
48,TX,TEXAS,2010,6581785758,896832,326907500
48,TX,TEXAS,2011,6342171469,979943,0
48,TX,TEXAS,2012,6306820953,1013647,0
48,TX,TEXAS,2013,6257233739,1019173,0
48,TX,TEXAS,2014,6911481712,1010936,0
48,TX,TEXAS,2015,6706422617,1010334,0
48,TX,TEXAS,2016,6643669888,1020366,0
48,TX,TEXAS,2017,7473475102,1030211,0
48,TX,TEXAS,2018,8680697625,1044459,0
48,TX,TEXAS,2019,8854488411,1049033,0
48,TX,TEXAS,2020,9488630940,1062059,274439
48,TX,TEXAS,2021,9696636529,1021757,256177379
48,TX,TEXAS,2022,10270139923,993823,195075831
48,TX,TEXAS,2023,10526471816,1006957,181087802
48,TX,TEXAS,2024,12138976374,1044485,0
49,UT,UTAH,1980,122200000,47061,
49,UT,UTAH,1981,137000000,50269,
49,UT,UTAH,1982,152200000,51757,
49,UT,UTAH,1983,168300000,54326,
49,UT,UTAH,1984,174800000,55532,
49,UT,UTAH,1985,208400000,54551,
49,UT,UTAH,1986,215000000,54233,
49,UT,UTAH,1987,215200000,55647,
49,UT,UTAH,1988,227200000,56153,
49,UT,UTAH,1989,233000000,57116,
49,UT,UTAH,1990,260600000,60769,
49,UT,UTAH,1991,271400000,65125,
49,UT,UTAH,1992,292200000,71674,
49,UT,UTAH,1993,314200000,75569,
49,UT,UTAH,1994,328700000,77828,
49,UT,UTAH,1995,360800000,79778,
49,UT,UTAH,1996,383100000,81638,
49,UT,UTAH,1997,418500000,81318,
49,UT,UTAH,1998,426400000,84598,
49,UT,UTAH,1999,441000000,85196,
49,UT,UTAH,2000,464990275,87640,
49,UT,UTAH,2001,494949077,91953,0
49,UT,UTAH,2002,529243337,98654,0
49,UT,UTAH,2003,552879100,108386,0
49,UT,UTAH,2004,548367400,108636,0
49,UT,UTAH,2005,579091900,107703,0
49,UT,UTAH,2006,620054200,104350,0
49,UT,UTAH,2007,646184900,102372,0
49,UT,UTAH,2008,736020600,103320,0
49,UT,UTAH,2009,699380831,107649,28800000
49,UT,UTAH,2010,672510100,118446,57966800
49,UT,UTAH,2011,667596122,125073,37975100
49,UT,UTAH,2012,647704337,126594,0
49,UT,UTAH,2013,663684400,123851,0
49,UT,UTAH,2014,705224200,119692,0
49,UT,UTAH,2015,809658812,120352,0
49,UT,UTAH,2016,851045314,122066,0
49,UT,UTAH,2017,890097829,123075,0
49,UT,UTAH,2018,940222746,125550,0
49,UT,UTAH,2019,1017703946,128102,0
49,UT,UTAH,2020,1112844946,127833,0
49,UT,UTAH,2021,1118883428,129312,7425428
49,UT,UTAH,2022,1231774020,128774,15408800
49,UT,UTAH,2023,1402419545,129100,18300000
49,UT,UTAH,2024,1718053252,133372,29000000
50,VT,VERMONT,1980,18100000,13656,
50,VT,VERMONT,1981,19800000,14120,
50,VT,VERMONT,1982,21900000,14170,
50,VT,VERMONT,1983,23400000,13984,
50,VT,VERMONT,1984,25800000,14288,
50,VT,VERMONT,1985,27200000,14275,
50,VT,VERMONT,1986,36200000,13942,
50,VT,VERMONT,1987,38600000,14100,
50,VT,VERMONT,1988,40800000,14441,
50,VT,VERMONT,1989,44500000,14678,
50,VT,VERMONT,1990,47400000,15210,
50,VT,VERMONT,1991,46900000,15382,
50,VT,VERMONT,1992,46300000,15780,
50,VT,VERMONT,1993,44900000,15595,
50,VT,VERMONT,1994,43800000,15344,
50,VT,VERMONT,1995,44500000,14979,
50,VT,VERMONT,1996,45600000,14933,
50,VT,VERMONT,1997,45700000,14982,
50,VT,VERMONT,1998,33543544,15324,
50,VT,VERMONT,1999,34995161,16049,
50,VT,VERMONT,2000,42877570,15571,
50,VT,VERMONT,2001,46001650,15914,0
50,VT,VERMONT,2002,49170254,16379,0
50,VT,VERMONT,2003,51418084,16843,0
50,VT,VERMONT,2004,52794333,17429,0
50,VT,VERMONT,2005,54285388,18059,0
50,VT,VERMONT,2006,57177581,18868,0
50,VT,VERMONT,2007,60627535,19381,0
50,VT,VERMONT,2008,63232979,19886,0
50,VT,VERMONT,2009,61177452,20400,0
50,VT,VERMONT,2010,66939581,21795,0
50,VT,VERMONT,2011,68214115,22578,495811
50,VT,VERMONT,2012,63659806,21807,84006
50,VT,VERMONT,2013,63546419,21279,0
50,VT,VERMONT,2014,66977127,20922,0
50,VT,VERMONT,2015,59682166,20616,0
50,VT,VERMONT,2016,60553365,20429,0
50,VT,VERMONT,2017,60437515,20638,0
50,VT,VERMONT,2018,63135887,20583,0
50,VT,VERMONT,2019,63139447,20458,0
50,VT,VERMONT,2020,82563314,20562,16762445
50,VT,VERMONT,2021,161283540,19509,67713432
50,VT,VERMONT,2022,139939853,19633,59262017
50,VT,VERMONT,2023,121037381,19965,25963955
50,VT,VERMONT,2024,118639152,19987,6966173
51,VA,VIRGINIA,1980,351900000,175197,
51,VA,VIRGINIA,1981,405900000,181432,
51,VA,VIRGINIA,1982,430100000,185937,
51,VA,VIRGINIA,1983,468300000,183630,
51,VA,VIRGINIA,1984,493600000,182342,
51,VA,VIRGINIA,1985,559300000,179638,
51,VA,VIRGINIA,1986,593300000,179049,
51,VA,VIRGINIA,1987,707000000,184121,
51,VA,VIRGINIA,1988,702800000,191908,
51,VA,VIRGINIA,1989,782900000,198869,
51,VA,VIRGINIA,1990,847600000,211007,
51,VA,VIRGINIA,1991,834100000,215377,
51,VA,VIRGINIA,1992,750200000,220348,
51,VA,VIRGINIA,1993,749500000,220795,
51,VA,VIRGINIA,1994,768400000,218808,
51,VA,VIRGINIA,1995,799000000,216673,
51,VA,VIRGINIA,1996,836000000,216024,
51,VA,VIRGINIA,1997,920400000,217672,
51,VA,VIRGINIA,1998,992600000,223817,
51,VA,VIRGINIA,1999,1102603584,229909,
51,VA,VIRGINIA,2000,1276547969,233263,
51,VA,VIRGINIA,2001,1410002021,236014,0
51,VA,VIRGINIA,2002,1457459647,246637,0
51,VA,VIRGINIA,2003,1231571243,254694,0
51,VA,VIRGINIA,2004,1167725932,257534,0
51,VA,VIRGINIA,2005,1286860223,260813,0
51,VA,VIRGINIA,2006,1387342351,265615,0
51,VA,VIRGINIA,2007,1606430358,273039,0
51,VA,VIRGINIA,2008,1636666238,281940,0
51,VA,VIRGINIA,2009,1668385133,294436,0
51,VA,VIRGINIA,2010,1583189711,312598,75016418
51,VA,VIRGINIA,2011,1682407571,321965,201734434
51,VA,VIRGINIA,2012,1389731859,325517,0
51,VA,VIRGINIA,2013,1454296199,320481,0
51,VA,VIRGINIA,2014,1518054859,318166,0
51,VA,VIRGINIA,2015,1544010517,314066,0
51,VA,VIRGINIA,2016,1595094358,310368,0
51,VA,VIRGINIA,2017,1770468112,305307,0
51,VA,VIRGINIA,2018,1727363187,303300,0
51,VA,VIRGINIA,2019,1827685990,302019,0
51,VA,VIRGINIA,2020,2170046527,301730,223409487
51,VA,VIRGINIA,2021,2173062054,298864,22000000
51,VA,VIRGINIA,2022,2390903381,288995,111000000
51,VA,VIRGINIA,2023,2601801819,289778,0
51,VA,VIRGINIA,2024,2972248996,296469,0
53,WA,WASHINGTON,1980,405500000,163866,
53,WA,WASHINGTON,1981,403200000,168150,
53,WA,WASHINGTON,1982,393500000,151683,
53,WA,WASHINGTON,1983,390300000,150375,
53,WA,WASHINGTON,1984,486600000,150569,
53,WA,WASHINGTON,1985,495100000,149298,
53,WA,WASHINGTON,1986,524500000,148995,
53,WA,WASHINGTON,1987,557400000,150132,
53,WA,WASHINGTON,1988,599600000,150412,
53,WA,WASHINGTON,1989,644400000,149625,
53,WA,WASHINGTON,1990,709500000,153569,
53,WA,WASHINGTON,1991,768600000,155141,
53,WA,WASHINGTON,1992,782900000,159388,
53,WA,WASHINGTON,1993,866600000,174851,
53,WA,WASHINGTON,1994,850600000,183858,
53,WA,WASHINGTON,1995,826700000,187135,
53,WA,WASHINGTON,1996,882500000,192375,
53,WA,WASHINGTON,1997,956400000,194795,
53,WA,WASHINGTON,1998,981300000,195074,
53,WA,WASHINGTON,1999,1010100000,199809,
53,WA,WASHINGTON,2000,1099611000,198984,
53,WA,WASHINGTON,2001,1164262000,204663,0
53,WA,WASHINGTON,2002,1193225000,213147,0
53,WA,WASHINGTON,2003,1225680000,220677,0
53,WA,WASHINGTON,2004,1212221000,220041,0
53,WA,WASHINGTON,2005,1255551000,213801,0
53,WA,WASHINGTON,2006,1371355000,213055,0
53,WA,WASHINGTON,2007,1454251000,214847,0
53,WA,WASHINGTON,2008,1568303000,221264,0
53,WA,WASHINGTON,2009,1606764058,236742,0
53,WA,WASHINGTON,2010,1555846701,254867,100662000
53,WA,WASHINGTON,2011,1458404450,261485,0
53,WA,WASHINGTON,2012,1237618912,253902,0
53,WA,WASHINGTON,2013,1280859100,248273,0
53,WA,WASHINGTON,2014,1446189202,245011,0
53,WA,WASHINGTON,2015,1444157338,242221,0
53,WA,WASHINGTON,2016,1634172211,240788,0
53,WA,WASHINGTON,2017,1746915916,239481,0
53,WA,WASHINGTON,2018,1768153309,237289,0
53,WA,WASHINGTON,2019,1885359469,235981,0
53,WA,WASHINGTON,2020,2066511051,228720,0
53,WA,WASHINGTON,2021,2367419901,214902,61769263
53,WA,WASHINGTON,2022,2229929000,207919,0
53,WA,WASHINGTON,2023,2422006102,201544,0
53,WA,WASHINGTON,2024,2784620133,199389,0
54,WV,WEST VIRGINIA,1980,105100000,53331,
54,WV,WEST VIRGINIA,1981,110500000,55468,
54,WV,WEST VIRGINIA,1982,122800000,56448,
54,WV,WEST VIRGINIA,1983,117900000,56425,
54,WV,WEST VIRGINIA,1984,123800000,56136,
54,WV,WEST VIRGINIA,1985,137500000,53784,
54,WV,WEST VIRGINIA,1986,149500000,51947,
54,WV,WEST VIRGINIA,1987,151000000,52906,
54,WV,WEST VIRGINIA,1988,153600000,53271,
54,WV,WEST VIRGINIA,1989,162200000,55594,
54,WV,WEST VIRGINIA,1990,150000000,58766,
54,WV,WEST VIRGINIA,1991,167200000,60626,
54,WV,WEST VIRGINIA,1992,166300000,63284,
54,WV,WEST VIRGINIA,1993,166000000,63777,
54,WV,WEST VIRGINIA,1994,178100000,62316,
54,WV,WEST VIRGINIA,1995,188000000,61519,
54,WV,WEST VIRGINIA,1996,190200000,60806,
54,WV,WEST VIRGINIA,1997,194400000,60822,
54,WV,WEST VIRGINIA,1998,206000000,62026,
54,WV,WEST VIRGINIA,1999,215700000,62337,
54,WV,WEST VIRGINIA,2000,262107536,62959,
54,WV,WEST VIRGINIA,2001,283540948,62902,0
54,WV,WEST VIRGINIA,2002,308215890,64799,0
54,WV,WEST VIRGINIA,2003,308464804,67374,0
54,WV,WEST VIRGINIA,2004,281143990,69466,0
54,WV,WEST VIRGINIA,2005,308461762,70786,0
54,WV,WEST VIRGINIA,2006,301078429,71717,0
54,WV,WEST VIRGINIA,2007,334192655,72679,0
54,WV,WEST VIRGINIA,2008,431688349,73525,0
54,WV,WEST VIRGINIA,2009,374188677,74864,0
54,WV,WEST VIRGINIA,2010,378125881,78798,32463356
54,WV,WEST VIRGINIA,2011,391838515,81116,34594800
54,WV,WEST VIRGINIA,2012,394822173,80193,158781
54,WV,WEST VIRGINIA,2013,397278809,78458,0
54,WV,WEST VIRGINIA,2014,366011744,76202,0
54,WV,WEST VIRGINIA,2015,352283075,72765,0
54,WV,WEST VIRGINIA,2016,326172203,71026,0
54,WV,WEST VIRGINIA,2017,325222702,69938,0
54,WV,WEST VIRGINIA,2018,318055193,68746,0
54,WV,WEST VIRGINIA,2019,332957675,66577,0
54,WV,WEST VIRGINIA,2020,377363772,65445,8377001
54,WV,WEST VIRGINIA,2021,377820786,62038,0
54,WV,WEST VIRGINIA,2022,411939523,58865,31300732
54,WV,WEST VIRGINIA,2023,406257139,57662,16141603
54,WV,WEST VIRGINIA,2024,396139751,58308,0
55,WI,WISCONSIN,1980,453300000,174163,
55,WI,WISCONSIN,1981,495600000,184388,
55,WI,WISCONSIN,1982,520700000,191396,
55,WI,WISCONSIN,1983,543300000,194386,
55,WI,WISCONSIN,1984,595200000,194783,
55,WI,WISCONSIN,1985,623200000,190722,
55,WI,WISCONSIN,1986,667400000,190992,
55,WI,WISCONSIN,1987,680800000,190722,
55,WI,WISCONSIN,1988,717600000,187399,
55,WI,WISCONSIN,1989,758000000,188166,
55,WI,WISCONSIN,1990,823100000,188500,
55,WI,WISCONSIN,1991,868300000,188074,
55,WI,WISCONSIN,1992,897700000,188268,
55,WI,WISCONSIN,1993,940300000,186552,
55,WI,WISCONSIN,1994,976700000,185588,
55,WI,WISCONSIN,1995,1032100000,181486,
55,WI,WISCONSIN,1996,1034200000,180920,
55,WI,WISCONSIN,1997,1035100000,179636,
55,WI,WISCONSIN,1998,1087400000,184019,
55,WI,WISCONSIN,1999,1124400000,188790,
55,WI,WISCONSIN,2000,1177300000,191528,
55,WI,WISCONSIN,2001,1366958357,196523,0
55,WI,WISCONSIN,2002,1416681280,204123,0
55,WI,WISCONSIN,2003,1453175231,209599,0
55,WI,WISCONSIN,2004,1397330416,212880,0
55,WI,WISCONSIN,2005,1416601080,212752,0
55,WI,WISCONSIN,2006,1415213377,214065,0
55,WI,WISCONSIN,2007,1495602616,215098,0
55,WI,WISCONSIN,2008,1585174484,219006,0
55,WI,WISCONSIN,2009,1653133908,224113,0
55,WI,WISCONSIN,2010,1636655370,237403,0
55,WI,WISCONSIN,2011,1714468477,240625,0
55,WI,WISCONSIN,2012,1498631797,233284,0
55,WI,WISCONSIN,2013,1548448861,229463,0
55,WI,WISCONSIN,2014,1498345745,223777,0
55,WI,WISCONSIN,2015,1585055658,219490,0
55,WI,WISCONSIN,2016,1478492233,217856,0
55,WI,WISCONSIN,2017,1499793071,213143,0
55,WI,WISCONSIN,2018,1550690619,211610,0
55,WI,WISCONSIN,2019,1614160999,209654,0
55,WI,WISCONSIN,2020,1639862825,206545,11396769
55,WI,WISCONSIN,2021,1741396675,198362,63377363
55,WI,WISCONSIN,2022,1785506324,194947,43140953
55,WI,WISCONSIN,2023,1787627212,195141,3777916
55,WI,WISCONSIN,2024,1888618860,199417,14526258
56,WY,WYOMING,1980,53400000,14048,
56,WY,WYOMING,1981,71600000,14528,
56,WY,WYOMING,1982,84200000,15489,
56,WY,WYOMING,1983,99900000,16592,
56,WY,WYOMING,1984,103300000,18760,
56,WY,WYOMING,1985,113100000,21384,
56,WY,WYOMING,1986,117800000,17676,
56,WY,WYOMING,1987,116000000,16994,
56,WY,WYOMING,1988,115800000,18669,
56,WY,WYOMING,1989,123400000,20472,
56,WY,WYOMING,1990,128300000,21592,
56,WY,WYOMING,1991,130300000,21593,
56,WY,WYOMING,1992,137400000,22644,
56,WY,WYOMING,1993,137800000,22005,
56,WY,WYOMING,1994,138500000,21601,
56,WY,WYOMING,1995,141800000,21521,
56,WY,WYOMING,1996,147100000,23685,
56,WY,WYOMING,1997,190081341,21007,
56,WY,WYOMING,1998,179602590,21077,
